"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.07680893018937276e+01, 2.10492221799032540e-04, 4.28399060409415444e-01, 5.18538738203956129e-01, 1.14803909096045884e-04, 2.77093464381231731e-06
 2.07697006798452541e+01, 2.10492540878445497e-04, 8.11498682553724260e-01, 5.18538768326989752e-01, 1.14805491247931896e-04, 2.77092548605750245e-06
 2.07713120577967807e+01, 2.10492864769870164e-04, 1.19195649537909665e+00, 5.18538798450313143e-01, 1.14807098063875190e-04, 2.77091628551805478e-06
 2.07741819277980717e+01, 2.10493453573963075e-04, 1.86293606445155757e+00, 5.18538852100764669e-01, 1.14810021070746690e-04, 2.77089977251540730e-06
 2.07770517977993627e+01, 2.10494057763834793e-04, 2.52527555089173106e+00, 5.18538905752096824e-01, 1.14813022938158182e-04, 2.77088313154528331e-06
 2.07799216678006538e+01, 2.10494677394418289e-04, 3.17878850473924857e+00, 5.18538959404287181e-01, 1.14816103947957724e-04, 2.77086641706758228e-06
 2.07847500209098186e+01, 2.10495754596547977e-04, 4.25810399415291485e+00, 5.18539049672162800e-01, 1.14821465476734242e-04, 2.77083811119804825e-06
 2.07929672311030984e+01, 2.10497687116025943e-04, 6.03606349714416801e+00, 5.18539203301019991e-01, 1.14831098880113094e-04, 2.77078944820311560e-06
 2.08011844412963782e+01, 2.10499742564499044e-04, 7.73894089898973103e+00, 5.18539356935536544e-01, 1.14841362379334514e-04, 2.77074073566351867e-06
 2.08094016514896580e+01, 2.10501917217636379e-04, 9.36657588525175910e+00, 5.18539510574775875e-01, 1.14852236893802051e-04, 2.77069264503410187e-06
 2.08230395343960879e+01, 2.10505774953098699e-04, 1.19057292575293037e+01, 5.18539765572983868e-01, 1.14871558927185247e-04, 2.77061460128547352e-06
 2.08366774173025178e+01, 2.10509919191141984e-04, 1.42499538802893202e+01, 5.18540020575242622e-01, 1.14892349582093454e-04, 2.77053965505909023e-06
 2.08503153002089476e+01, 2.10514320394675658e-04, 1.64106936473099267e+01, 5.18540275575036347e-01, 1.14914457506147554e-04, 2.77046830821216461e-06
 2.08639531831153775e+01, 2.10518948200119150e-04, 1.84014406415694403e+01, 5.18540530565137048e-01, 1.14937727109139053e-04, 2.77040072009810404e-06
 2.08850331068791846e+01, 2.10526479504003367e-04, 2.11770279702955548e+01, 5.18540924663133063e-01, 1.14975633453755598e-04, 2.77030352305641763e-06
 2.09061130306429916e+01, 2.10534382522020692e-04, 2.36323021070234027e+01, 5.18541318688780950e-01, 1.15015445775143479e-04, 2.77021464998370918e-06
 2.09271929544067987e+01, 2.10542569729957796e-04, 2.58162868092919489e+01, 5.18541712610034677e-01, 1.15056715570699907e-04, 2.77013342946255706e-06
 2.09597986806090582e+01, 2.10555625241778510e-04, 2.87587957512596262e+01, 5.18542321631883629e-01, 1.15122560435020250e-04, 2.77002114630484250e-06
 2.09924044068113176e+01, 2.10568967581028328e-04, 3.12909655577562305e+01, 5.18542930201204455e-01, 1.15189877954346008e-04, 2.76992318438370399e-06
 2.10000000000000000e+01, 2.10572097753106000e-04, 3.18338680205449336e+01, 5.18543071890942620e-01, 1.15205673092479626e-04, 2.76990229418358465e-06
 2.10038609995225123e+01, 2.10573693536082762e-04, 3.19091305355231825e+01, 5.18543143897997827e-01, 1.15213725997258170e-04, 2.76988816181895093e-06
 2.10077219990450246e+01, 2.10575294123954747e-04, 3.19810966791324311e+01, 5.18543215896407506e-01, 1.15221803571124125e-04, 2.76987153467527650e-06
 2.10182849277459987e+01, 2.10579711820665363e-04, 3.21625852796668639e+01, 5.18543412824058025e-01, 1.15244101337236735e-04, 2.76981906366630952e-06
 2.10288478564469727e+01, 2.10584195028736584e-04, 3.23249433096818066e+01, 5.18543609686882068e-01, 1.15266735222843196e-04, 2.76976143044186214e-06
 2.10394107851479468e+01, 2.10588760785791458e-04, 3.24681985689603110e+01, 5.18543806474069724e-01, 1.15289792595020296e-04, 2.76970121319931997e-06
 2.10568244435487451e+01, 2.10596489840435562e-04, 3.26669086685070411e+01, 5.18544130698117445e-01, 1.15328841001078014e-04, 2.76960049548651404e-06
 2.10742381019495433e+01, 2.10604471649636262e-04, 3.28238762782440858e+01, 5.18544454658307563e-01, 1.15369186145898743e-04, 2.76949899023592436e-06
 2.10916517603503415e+01, 2.10612702387580710e-04, 3.29449521878727509e+01, 5.18544778320862654e-01, 1.15410808530799991e-04, 2.76939733847407247e-06
 2.11090654187511397e+01, 2.10621174318921875e-04, 3.30353408417530474e+01, 5.18545101650071172e-01, 1.15453668618469829e-04, 2.76929558296445222e-06
 2.11404127832826276e+01, 2.10637005846312349e-04, 3.31351653681037490e+01, 5.18545682726280766e-01, 1.15533804053737104e-04, 2.76911207686213857e-06
 2.11717601478141155e+01, 2.10653553461656243e-04, 3.31689314414137968e+01, 5.18546262378337230e-01, 1.15617615573754731e-04, 2.76892765465278163e-06
 2.12031075123456034e+01, 2.10670781550764360e-04, 3.31528031081460242e+01, 5.18546840360208261e-01, 1.15704921338961791e-04, 2.76874276099942938e-06
 2.12344548768770913e+01, 2.10688656865321954e-04, 3.30992245027726923e+01, 5.18547416401891503e-01, 1.15795551673206437e-04, 2.76855760593228121e-06
 2.12658022414085792e+01, 2.10707150066781105e-04, 3.30169253745995306e+01, 5.18547990219018207e-01, 1.15889356962716196e-04, 2.76837219426195317e-06
 2.12971496059400671e+01, 2.10726235602438466e-04, 3.29120053506117642e+01, 5.18548561513997863e-01, 1.15986207020131314e-04, 2.76818660713353500e-06
 2.13284969704715550e+01, 2.10745890721949217e-04, 3.27888774259487121e+01, 5.18549129975408030e-01, 1.16085986044300922e-04, 2.76800096387372148e-06
 2.13598443350030429e+01, 2.10766094805357013e-04, 3.26508457575401465e+01, 5.18549695277608191e-01, 1.16188589176384173e-04, 2.76781532361040772e-06
 2.13911916995345308e+01, 2.10786829333970555e-04, 3.25004307694123256e+01, 5.18550257080696020e-01, 1.16293922351428083e-04, 2.76762967637568077e-06
 2.14225390640660187e+01, 2.10808078073170831e-04, 3.23395692073711913e+01, 5.18550815030627832e-01, 1.16401903236649793e-04, 2.76744397785333078e-06
 2.14538864285975066e+01, 2.10829827098176728e-04, 3.21697568621508907e+01, 5.18551368759371911e-01, 1.16512461364675127e-04, 2.76725817220365134e-06
 2.14852337931289945e+01, 2.10852064643474174e-04, 3.19921586459768896e+01, 5.18551917885016089e-01, 1.16625537362691090e-04, 2.76707219684737524e-06
 2.15331225894381646e+01, 2.10886958383509353e-04, 3.17077583925256370e+01, 5.18552746981742252e-01, 1.16803035576914746e-04, 2.76678758170117946e-06
 2.15810113857473347e+01, 2.10922942526036328e-04, 3.14099106294649744e+01, 5.18553562935279877e-01, 1.16986161025506061e-04, 2.76650215244309382e-06
 2.16289001820565048e+01, 2.10959997325571097e-04, 3.11004692768314719e+01, 5.18554364199324325e-01, 1.17174816211321878e-04, 2.76621565708593851e-06
 2.16767889783656749e+01, 2.10998111309130019e-04, 3.07807183628601919e+01, 5.18555149146417316e-01, 1.17368946222714174e-04, 2.76592764489018289e-06
 2.17246777746748450e+01, 2.11037279624543483e-04, 3.04517928068303689e+01, 5.18555916067939382e-01, 1.17568530272468916e-04, 2.76563789888406044e-06
 2.17725665709840150e+01, 2.11077501202796333e-04, 3.01147712846430764e+01, 5.18556663175285926e-01, 1.17773567147354727e-04, 2.76534627091528214e-06
 2.18204553672931851e+01, 2.11118777825140851e-04, 2.97706082379829056e+01, 5.18557388598596791e-01, 1.17984070430148219e-04, 2.76505245658203945e-06
 2.18683441636023552e+01, 2.11161114681747490e-04, 2.94201092364153318e+01, 5.18558090382829517e-01, 1.18200071378523290e-04, 2.76475615731406274e-06
 2.19406120988331033e+01, 2.11227029721688437e-04, 2.88807033142035117e+01, 5.18559100123650030e-01, 1.18536545888777342e-04, 2.76430390801259637e-06
 2.20128800340638513e+01, 2.11295412451128876e-04, 2.83306794178819565e+01, 5.18560043934113923e-01, 1.18885841799387952e-04, 2.76384500369126443e-06
 2.20851479692945993e+01, 2.11366302678050099e-04, 2.77719278948493020e+01, 5.18560913905100396e-01, 1.19248181952303031e-04, 2.76337887315134150e-06
 2.21949103708866780e+01, 2.11478865820393974e-04, 2.69109621165061803e+01, 5.18562074926564143e-01, 1.19824006462944258e-04, 2.76265583103864398e-06
 2.23046727724787566e+01, 2.11597464794081370e-04, 2.60401386395435885e+01, 5.18563014088548102e-01, 1.20431332801257092e-04, 2.76191388113157009e-06
 2.24144351740708352e+01, 2.11722250628849045e-04, 2.51649815201471654e+01, 5.18563696401004082e-01, 1.21071017636529749e-04, 2.76115148332201546e-06
 2.25241975756629138e+01, 2.11853359342381879e-04, 2.42904267375839957e+01, 5.18564083599617365e-01, 1.21743847926346639e-04, 2.76036876868478470e-06
 2.26339599772549924e+01, 2.11990905698418669e-04, 2.34205234604428085e+01, 5.18564134043767000e-01, 1.22450509002717330e-04, 2.75956519628689532e-06
 2.27437223788470710e+01, 2.12134997755099623e-04, 2.25586712570173518e+01, 5.18563802553537623e-01, 1.23191659571283854e-04, 2.75873969794128554e-06
 2.28534847804391497e+01, 2.12285728205634781e-04, 2.17077663959160319e+01, 5.18563040161676869e-01, 1.23967887637632749e-04, 2.75789351191657537e-06
 2.29632471820312283e+01, 2.12443156230581544e-04, 2.08703644630381966e+01, 5.18561794065139803e-01, 1.24779617204586694e-04, 2.75702714034173736e-06
 2.30730095836233069e+01, 2.12607330718880008e-04, 2.00489343057371521e+01, 5.18560007553717006e-01, 1.25627227653710670e-04, 2.75613917693501933e-06
 2.32420746703009051e+01, 2.12873471590916525e-04, 1.88194222511491205e+01, 5.18556057191566944e-01, 1.27003646402872733e-04, 2.75473359834204352e-06
 2.34111397569785034e+01, 2.13155708280767317e-04, 1.76380259740611969e+01, 5.18550438985194484e-01, 1.28466516954738930e-04, 2.75328419112300729e-06
 2.35802048436561016e+01, 2.13454006486642949e-04, 1.65093663537860706e+01, 5.18542887853044476e-01, 1.30016248650875927e-04, 2.75179071635189502e-06
 2.37492699303336998e+01, 2.13768177387380857e-04, 1.54359802777973556e+01, 5.18533114002465267e-01, 1.31652503594697091e-04, 2.75026308736225332e-06
 2.39183350170112980e+01, 2.14097826721904212e-04, 1.44178171465867528e+01, 5.18520807720542098e-01, 1.33373923165550296e-04, 2.74870542907708862e-06
 2.40874001036888963e+01, 2.14442712174953983e-04, 1.34548647111876960e+01, 5.18505641430707764e-01, 1.35179965182025531e-04, 2.74710561135522746e-06
 2.42564651903664945e+01, 2.14802665286719914e-04, 1.25482191291898459e+01, 5.18487264103640877e-01, 1.37070512301579997e-04, 2.74547750101840203e-06
 2.44255302770440927e+01, 2.15176860628570608e-04, 1.16972601289036024e+01, 5.18465305314867786e-01, 1.39042089642421064e-04, 2.74385192287636525e-06
 2.45945953637216910e+01, 2.15564478139476212e-04, 1.08991643642837968e+01, 5.18439388406686130e-01, 1.41091254555840336e-04, 2.74219184389233220e-06
 2.47636604503992892e+01, 2.15966022164782839e-04, 1.01522342759609217e+01, 5.18409117625526217e-01, 1.43221442413637127e-04, 2.74046119180657251e-06
 2.49327255370768874e+01, 2.16381125737931054e-04, 9.45552251291716672e+00, 5.18374064576985760e-01, 1.45431645722789241e-04, 2.73877252756013602e-06
 2.51017906237544857e+01, 2.16806666206425120e-04, 8.80539649614330244e+00, 5.18333819908815441e-01, 1.47706545295303159e-04, 2.73716144388583407e-06
 2.52708557104320839e+01, 2.17242823321830855e-04, 8.19792216772414761e+00, 5.18288012432663758e-01, 1.50047831820150840e-04, 2.73535945259849694e-06
 2.54399207971096821e+01, 2.17694824807945216e-04, 7.63290964360226010e+00, 5.18236180463686691e-01, 1.52483548378030726e-04, 2.73340281421991029e-06
 2.56089858837872804e+01, 2.18157887760698442e-04, 7.10921490516095567e+00, 5.18177787910095611e-01, 1.54989977741742404e-04, 2.73191046984088033e-06
 2.57207581547164743e+01, 2.18464699608923827e-04, 6.78289419509929381e+00, 5.18135376637595346e-01, 1.56658212784726745e-04, 2.73076090425531503e-06
 2.57944752842901721e+01, 2.18670010713825083e-04, 6.57528664961192622e+00, 5.18105718562155482e-01, 1.57777243274347448e-04, 2.72985484356654190e-06
 2.58472958776084702e+01, 2.18819509062717334e-04, 6.43044566417979535e+00, 5.18083617149168951e-01, 1.58593181213754076e-04, 2.72936856827084893e-06
 2.59001164709267684e+01, 2.18969537899940203e-04, 6.28887228909943197e+00, 5.18060786440442178e-01, 1.59413347434909740e-04, 2.72880618618484569e-06
 2.59529370642450665e+01, 2.19120114000758353e-04, 6.15044488620028762e+00, 5.18037213728909762e-01, 1.60237853115863656e-04, 2.72820783260120325e-06
 2.60057576575633647e+01, 2.19271874570455276e-04, 6.01505145787050122e+00, 5.18012888522819570e-01, 1.61070032410691997e-04, 2.72766187064319882e-06
 2.60585782508816628e+01, 2.19424677271028016e-04, 5.88263031155480576e+00, 5.17987799944718330e-01, 1.61909167991290134e-04, 2.72711599634327758e-06
 2.61455246603588058e+01, 2.19678211638940266e-04, 5.67094736676646516e+00, 5.17944807482180525e-01, 1.63304311048785003e-04, 2.72620753504055060e-06
 2.62051243489161294e+01, 2.19852878738472241e-04, 5.53027281962719108e+00, 5.17914091760628637e-01, 1.64267703788636505e-04, 2.72552259060324457e-06
 2.62647240374734530e+01, 2.20028785014568339e-04, 5.39309162621753924e+00, 5.17882341876792052e-01, 1.65239620451602579e-04, 2.72486835379931940e-06
 2.63243237260307765e+01, 2.20205920425691376e-04, 5.25928709069735234e+00, 5.17849542182974742e-01, 1.66220040895907880e-04, 2.72424032695105840e-06
 2.63839234145881001e+01, 2.20384047759811306e-04, 5.12875553674532014e+00, 5.17815677634167359e-01, 1.67207760318765792e-04, 2.72357864788537072e-06
 2.64435231031454236e+01, 2.20563306635065899e-04, 5.00140876328905382e+00, 5.17780729916041738e-01, 1.68203542129303813e-04, 2.72290838548243570e-06
 2.65031227917027472e+01, 2.20743692167838776e-04, 4.87716237004794451e+00, 5.17744679601365276e-01, 1.69207399240668948e-04, 2.72226367945335938e-06
 2.65627224802600708e+01, 2.20924965154522819e-04, 4.75592938606835069e+00, 5.17707510870022980e-01, 1.70218116358428483e-04, 2.72160785341684855e-06
 2.66725276477959561e+01, 2.21261109651806618e-04, 4.54017919730464126e+00, 5.17636052024012749e-01, 1.72097506625096925e-04, 2.72039236780522232e-06
 2.67509368935753997e+01, 2.21503272309857128e-04, 4.39190121454169446e+00, 5.17582624773332278e-01, 1.73455431096994188e-04, 2.71948698534366337e-06
 2.68293461393548434e+01, 2.21747672461704786e-04, 4.24822814707469387e+00, 5.17527156396702104e-01, 1.74829099347408327e-04, 2.71858320778784765e-06
 2.69578259852613940e+01, 2.22152767036950404e-04, 4.02230217714880123e+00, 5.17431745636428131e-01, 1.77113114483820410e-04, 2.71709760743346540e-06
 2.70863058311679445e+01, 2.22562580302811515e-04, 3.80754002790477397e+00, 5.17330554546091670e-01, 1.79433268455541652e-04, 2.71559361116687958e-06
 2.72147856770744951e+01, 2.22975369036203030e-04, 3.60325580894823716e+00, 5.17223413225548767e-01, 1.81780778296067389e-04, 2.71411837077342189e-06
 2.73432655229810457e+01, 2.23391057090566842e-04, 3.40880033384641479e+00, 5.17110216175264203e-01, 1.84155449407036190e-04, 2.71257475154691570e-06
 2.74717453688875963e+01, 2.23812330199393047e-04, 3.22355266197009627e+00, 5.16990876946060163e-01, 1.86571515728620115e-04, 2.71092591295792537e-06
 2.76002252147941469e+01, 2.24240122402311385e-04, 3.04691699143358763e+00, 5.16865242700956906e-01, 1.89034183822474068e-04, 2.70932940259282500e-06
 2.77287050607006975e+01, 2.24671958152245497e-04, 2.87833435204670707e+00, 5.16733132264659667e-01, 1.91530844402908548e-04, 2.70774530020985022e-06
 2.78571849066072481e+01, 2.25107630492775581e-04, 2.71729291807719875e+00, 5.16594417658572391e-01, 1.94060664045598723e-04, 2.70600591440091856e-06
