"environment.time","Ca_Concentrations.Ca_i","I_Ca.I_Ca_tot","membrane.I_tot","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_SRCarel","SR_Fluxes.Ry_Ro"
 2.02090601853665112e+03, 2.02888481407762503e-04,-2.31362603334942102e-01,-2.02333711362693833e+02,-6.21395677802028246e+00, 4.92435420670565893e-01, 2.22122025928205985e-05, 1.80572025259210728e-06
 2.02092087644542062e+03, 2.02890965774419019e-04,-2.71567861942183464e-01,-1.90253699207519787e+02,-3.29294861216017276e+00, 4.92435748641045778e-01, 2.22247381022800057e-05, 1.80679045226785817e-06
 2.02093573435419012e+03, 2.02893809774366563e-04,-3.14311083710461125e-01,-1.76540951206014910e+02,-5.62440380815998786e-01, 4.92436076614750473e-01, 2.22396845666856918e-05, 1.80806172648087666e-06
 2.02094264652583570e+03, 2.02895261019097424e-04,-3.34850833674712245e-01,-1.69886400965919563e+02, 6.35478804785339912e-01, 4.92436229194277875e-01, 2.22475497805952276e-05, 1.80872926860718013e-06
 2.02094955869748128e+03, 2.02896795501469402e-04,-3.55631170837627242e-01,-1.63163127873154622e+02, 1.78671599659410441e+00, 4.92436381773093512e-01, 2.22560506604776694e-05, 1.80944936663871697e-06
 2.02095647086912686e+03, 2.02898413851431390e-04,-3.76542378340552597e-01,-1.56433939876435886e+02, 2.89133645927941574e+00, 4.92436534350472743e-01, 2.22652146147634381e-05, 1.81022391715721449e-06
 2.02096769228633661e+03, 2.02901218679975780e-04,-4.10551584248859569e-01,-1.45624007158797099e+02, 4.58624651698329089e+00, 4.92436782043750298e-01, 2.22815645523369357e-05, 1.81160192375275144e-06
 2.02097891370354637e+03, 2.02904240162251665e-04,-4.44418332059517585e-01,-1.35103239276785445e+02, 6.16157477689345789e+00, 4.92437029727211595e-01, 2.22998178029323151e-05, 1.81313541070019107e-06
 2.02099694198670477e+03, 2.02909533679298648e-04,-4.98118410875181716e-01,-1.19087694533860244e+02, 8.45225402170039430e+00, 4.92437427622491375e-01, 2.23333390808038482e-05, 1.81594160591781959e-06
 2.02101497026986317e+03, 2.02915344366971507e-04,-5.50659170372663764e-01,-1.04405879567953804e+02, 1.04659988370186863e+01, 4.92437825459650480e-01, 2.23723137474278169e-05, 1.81919194895648728e-06
 2.02103299855302157e+03, 2.02921642512128900e-04,-6.02013673712071817e-01,-9.11674418651296605e+01, 1.22272760668802309e+01, 4.92438223214278659e-01, 2.24169872058997200e-05, 1.82290655762854536e-06
 2.02105102683617997e+03, 2.02928398962171546e-04,-6.52301209084822808e-01,-7.93640926893521765e+01, 1.37620894757410355e+01, 4.92438620858185849e-01, 2.24676838417995968e-05, 1.82711172839681485e-06
 2.02108076563491727e+03, 2.02940474045045600e-04,-7.33521438613249588e-01,-6.28257652215578233e+01, 1.58655363376880363e+01, 4.92439276470206300e-01, 2.25651263419385641e-05, 1.83517299790225146e-06
 2.02111050443365457e+03, 2.02953622880535609e-04,-8.13548995479982495e-01,-4.94960503993990741e+01, 1.75237649492497845e+01, 4.92439931536339526e-01, 2.26807034170437793e-05, 1.84471298163087656e-06
 2.02114024323239187e+03, 2.02967765547820282e-04,-8.93128878220935896e-01,-3.88298377246723092e+01, 1.88270665536410391e+01, 4.92440585873233805e-01, 2.28162222432935381e-05, 1.85587718989358613e-06
 2.02116998203112917e+03, 2.02982832617759667e-04,-9.72835761033649549e-01,-3.03212072591065755e+01, 1.98482320943484680e+01, 4.92441239277303433e-01, 2.29725449158925290e-05, 1.86873631941811508e-06
 2.02119972082986646e+03, 2.02998768775782560e-04,-1.05303926449712604e+00,-2.35518403730604717e+01, 2.06452717175460947e+01, 4.92441891524172282e-01, 2.31512136866452513e-05, 1.88341759354004535e-06
 2.02122945962860376e+03, 2.03015542205872614e-04,-1.13400384114071251e+00,-1.81712850307953104e+01, 2.12630663883874718e+01, 4.92442542366100799e-01, 2.33539823494813465e-05, 1.90006532120978308e-06
 2.02125919842734106e+03, 2.03033138699605111e-04,-1.21575568033547965e+00,-1.38990240094161184e+01, 2.17383188321498366e+01, 4.92443191531282798e-01, 2.35826040113586892e-05, 1.91882225107170058e-06
 2.02128893722607836e+03, 2.03051546458942080e-04,-1.29825274220420450e+00,-1.05036507769741654e+01, 2.20995813319131997e+01, 4.92443838725474481e-01, 2.38386322024422804e-05, 1.93981479844685662e-06
 2.02131867602481566e+03, 2.03070748442177014e-04,-1.38127011735261118e+00,-7.80347318223852859e+00, 2.23707540059778012e+01, 4.92444483631237107e-01, 2.41238394500625177e-05, 1.96318749843774607e-06
 2.02134841482355296e+03, 2.03090725160381892e-04,-1.46465059590923641e+00,-5.65106144282362521e+00, 2.25696359062865852e+01, 4.92445125906617931e-01, 2.44400657389669635e-05, 1.98909058868655948e-06
 2.02137815362229026e+03, 2.03111457685417222e-04,-1.54810451100499225e+00,-3.93249659562377252e+00, 2.27115666564458500e+01, 4.92445765185114070e-01, 2.47890765533105209e-05, 2.01766808871841908e-06
 2.02140789242102755e+03, 2.03132927084615883e-04,-1.63149990232448405e+00,-2.55582968004110445e+00, 2.28072132772348759e+01, 4.92446401076987783e-01, 2.51724881934318358e-05, 2.04905192178272068e-06
 2.02143763121976485e+03, 2.03155114004227935e-04,-1.71454952904014357e+00,-1.45033506962984848e+00, 2.28665850806559803e+01, 4.92447033170120618e-01, 2.55919186143135391e-05, 2.08337446898671965e-06
 2.02146737001850215e+03, 2.03177998817735765e-04,-1.79718946568315996e+00,-5.58780624507506207e-01, 2.28958251328378317e+01, 4.92447661029632111e-01, 2.60490658833773136e-05, 2.12077444403340076e-06
 2.02149710881723945e+03, 2.03201562437118439e-04,-1.87914563972639725e+00, 1.62862529640529274e-01, 2.29017554428197521e+01, 4.92448284198749919e-01, 2.65454684776597388e-05, 2.16137791849173387e-06
 2.02152684761597675e+03, 2.03225785182335565e-04,-1.96043944007670579e+00, 7.50232743519455791e-01, 2.28876051161755854e+01, 4.92448902198488081e-01, 2.70827713602159921e-05, 2.20531917374874353e-06
 2.02155658641471405e+03, 2.03250647895258691e-04,-2.04080184828372380e+00, 1.23080933211885402e+00, 2.28583567433726849e+01, 4.92449514529478494e-01, 2.76623427201237382e-05, 2.25271078231529148e-06
 2.02158632521345135e+03, 2.03276131176520285e-04,-2.12034705029683446e+00, 1.62669875515189188e+00, 2.28152885890416854e+01, 4.92450120670547664e-01, 2.82858918300294707e-05, 2.30369221488928336e-06
 2.02161606401218864e+03, 2.03302217393519540e-04,-2.19879391737913599e+00, 1.95513251775955732e+00, 2.27623890824134598e+01, 4.92450720081593962e-01, 2.89545970734958739e-05, 2.35836095834367704e-06
 2.02164580281092594e+03, 2.03328888655941465e-04,-2.27635517206882865e+00, 2.22972991893036099e+00, 2.26995418516351748e+01, 4.92451312201085289e-01, 2.96702392080989691e-05, 2.41686208885239912e-06
 2.02167554160966324e+03, 2.03356128375003305e-04,-2.35290896306405628e+00, 2.46122310757718310e+00, 2.26289289312970858e+01, 4.92451896448020177e-01, 3.04340439629716979e-05, 2.47929720899528040e-06
 2.02170528040840054e+03, 2.03383922742134587e-04,-2.42834912192623831e+00, 2.65824793352103006e+00, 2.25523508452379993e+01, 4.92452472223651128e-01, 3.12473101342935862e-05, 2.54577300923537444e-06
 2.02173501920713784e+03, 2.03412258484140488e-04,-2.50267208001299712e+00, 2.82761112046171004e+00, 2.24707124695724794e+01, 4.92453038911088825e-01, 3.21114061693597471e-05, 2.61640154915350911e-06
 2.02178238894007382e+03, 2.03458476380538182e-04,-2.61880116051546663e+00, 3.05306741883885158e+00, 2.23317437301962798e+01, 4.92453921220189050e-01, 3.35960217730046654e-05, 2.73774735628568929e-06
 2.02182975867300979e+03, 2.03505978917668779e-04,-2.73229467847491669e+00, 3.23747803222488884e+00, 2.21832024381011799e+01, 4.92454776192978561e-01, 3.52183203682708733e-05, 2.87034730308297835e-06
 2.02187712840594577e+03, 2.03554722555802703e-04,-2.84330734348073522e+00, 3.39175033871296527e+00, 2.20263812715762128e+01, 4.92455601054508474e-01, 3.69835419219633128e-05, 3.01463340543153433e-06
 2.02192449813888175e+03, 2.03604673080414264e-04,-2.95194715349540093e+00, 3.52350960798181223e+00, 2.18625508707577936e+01, 4.92456392918095176e-01, 3.88968802773495296e-05, 3.17103384070799603e-06
 2.02197186787181772e+03, 2.03655801887609849e-04,-3.05830541504648501e+00, 3.63811482915225159e+00, 2.16928225600995361e+01, 4.92457148788308430e-01, 4.09634015489232769e-05, 3.33996663858291717e-06
 2.02201923760475370e+03, 2.03708084079075362e-04,-3.16248895758519488e+00, 3.73929772944792349e+00, 2.15180207936981525e+01, 4.92457865562742292e-01, 4.31881745587992192e-05, 3.52185044675165675e-06
 2.02209058621833174e+03, 2.03788963066052871e-04,-3.31557467890186253e+00, 3.87187843628311334e+00, 2.12464279164449117e+01, 4.92458864273761898e-01, 4.68490644471616761e-05, 3.82117739317407839e-06
 2.02216193483190978e+03, 2.03872353664152071e-04,-3.46442413529794857e+00, 3.98547080703086598e+00, 2.09661338930479424e+01, 4.92459755563319612e-01, 5.08977601968657676e-05, 4.15226561497015514e-06
 2.02223328344548781e+03, 2.03958213603440099e-04,-3.60943975559231722e+00, 4.08347985712800998e+00, 2.06782556525239691e+01, 4.92460527467824094e-01, 5.53514918176194594e-05, 4.51654165335386335e-06
 2.02230463205906585e+03, 2.04046512464622269e-04,-3.75096718516455541e+00, 4.16806907366967927e+00, 2.03838062077599176e+01, 4.92461167480849726e-01, 6.02276599922694657e-05, 4.91544721062359786e-06
 2.02237598067264389e+03, 2.04137227682978144e-04,-3.88929825288502062e+00, 4.24069779201875896e+00, 2.00837315005554977e+01, 4.92461662553455082e-01, 6.55436131568522831e-05, 5.35042110072612867e-06
 2.02244732928622193e+03, 2.04230342579186361e-04,-4.02468661556989993e+00, 4.30239556034476678e+00, 1.97788806378275694e+01, 4.92461999093162295e-01, 7.13168198172662579e-05, 5.82291362370861903e-06
 2.02255469683828051e+03, 2.04374961715392766e-04,-4.22336242580643617e+00, 4.37630106611896341e+00, 1.93127707176090659e+01, 4.92462175454230267e-01, 8.09053444314541140e-05, 6.60789039937359689e-06
 2.02266206439033908e+03, 2.04524960639044991e-04,-4.41649376011868000e+00, 4.42926193478936714e+00, 1.88398900820472868e+01, 4.92461910116380019e-01, 9.16299549201176700e-05, 7.48619626165038778e-06
 2.02276943194239766e+03, 2.04680320245506598e-04,-4.60455560026857746e+00, 4.46303229059510453e+00, 1.83623306249086831e+01, 4.92461149699651268e-01, 1.03551513007131538e-04, 8.46290231013400910e-06
 2.02287679949445624e+03, 2.04841024844297368e-04,-4.78787938745526276e+00, 4.47925912050447206e+00, 1.78820708103980763e+01, 4.92459837962033964e-01, 1.16731537580565815e-04, 9.54314216220711438e-06
 2.02298416704651481e+03, 2.05007057990999316e-04,-4.96668385208845997e+00, 4.47952115266733220e+00, 1.74009498522774280e+01, 4.92457915778588384e-01, 1.31231883224260700e-04, 1.07320852628046798e-05
 2.02309153459857339e+03, 2.05178400572249178e-04,-5.14110926790136791e+00, 4.46532234631152747e+00, 1.69206174870443569e+01, 4.92455321139387170e-01, 1.47114103835385468e-04, 1.20348858103301689e-05
 2.02325631133361480e+03, 2.05451637814950346e-04,-5.40046127481428151e+00, 4.41866085618698268e+00, 1.61882940749662154e+01, 4.92449881625942498e-01, 1.74317933813383151e-04, 1.42676309710575366e-05
 2.02342108806865622e+03, 2.05737241476666651e-04,-5.64974484186535264e+00, 4.34618849685663022e+00, 1.54658665370841817e+01, 4.92442456918411042e-01, 2.05144089766594236e-04, 1.67994291139054161e-05
 2.02358586480369763e+03, 2.06035098339114279e-04,-5.88881403426670680e+00, 4.25243788987495464e+00, 1.47571575811595732e+01, 4.92432783487118664e-01, 2.39810732930493934e-04, 1.96486879974844825e-05
 2.02375064153873905e+03, 2.06345072173133603e-04,-6.11740274488843472e+00, 4.14156423064058199e+00, 1.40653387531799705e+01, 4.92420582351599134e-01, 2.78530294175321016e-04, 2.28334032315778613e-05
 2.02391541827378046e+03, 2.06667007758353047e-04,-6.33520051936618778e+00, 4.01731161033962980e+00, 1.33929565238561032e+01, 4.92405559506300161e-01, 3.21509496153152404e-04, 2.63711592392198382e-05
 2.02408019500882187e+03, 2.07000728535539340e-04,-6.54190597137041152e+00, 3.88300083321515555e+00, 1.27419468899334571e+01, 4.92387406517746096e-01, 3.68944707841294107e-04, 3.02787455785581145e-05
 2.02435243787301465e+03, 2.07577388170547349e-04,-6.85846007843379368e+00, 3.64667023652979871e+00, 1.17167652111230076e+01, 4.92349692766300195e-01, 4.57559114598808539e-04, 3.75864315477193419e-05
 2.02462468073720743e+03, 2.08184733606889575e-04,-7.14318433659113428e+00, 3.40164695086327562e+00, 1.07574131755352873e+01, 4.92301025920777457e-01, 5.59582145968862414e-04, 4.60115043429894062e-05
 2.02489692360140020e+03, 2.08821767771344750e-04,-7.39568183705524618e+00, 3.15636575965262356e+00, 9.86492237335435718e+00, 4.92239796734479651e-01, 6.75664310181493854e-04, 5.56114176980009771e-05
 2.02516916646559298e+03, 2.09487458549978542e-04,-7.61617596397765162e+00, 2.91706170000071285e+00, 9.03844358431705786e+00, 4.92164328248543337e-01, 8.06309847648619435e-04, 6.64320307374296950e-05
 2.02544140932978576e+03, 2.10180851338403687e-04,-7.80549155572565656e+00, 2.68810848381821366e+00, 8.27577960325106687e+00, 4.92072892057761058e-01, 9.51901634220716207e-04, 7.85097443775022407e-05
 2.02571365219397853e+03, 2.10901161262047707e-04,-7.96493484081108960e+00, 2.47237318822391661e+00, 7.57372396803991244e+00, 4.91963721178949820e-01, 1.11274395503927056e-03, 9.18750212152566942e-05
 2.02598589505817131e+03, 2.11647703392628405e-04,-8.09616312777027503e+00, 2.27154350839569119e+00, 6.92840358248893473e+00, 4.91835022624584062e-01, 1.28901296122248222e-03, 1.06548195737159117e-04
 2.02650460306005198e+03, 2.13141021090583921e-04,-8.27505069692333173e+00, 1.93262597888700860e+00, 5.84111801181070689e+00, 4.91529283163307851e-01, 1.66768110017335254e-03, 1.38159337697195839e-04
 2.02702331106193265e+03, 2.14726912724101909e-04,-8.37275392445297761e+00, 1.64996152090465298e+00, 4.91543074569173211e+00, 4.91133677251912037e-01, 2.10233267504017409e-03, 1.74594080118603242e-04
 2.02754201906381331e+03, 2.16408262246174258e-04,-8.40354199448666073e+00, 1.41835649303741285e+00, 4.12261736433879733e+00, 4.90635851901059683e-01, 2.59246578252069187e-03, 2.15876271832597221e-04
 2.02806072706569398e+03, 2.18191716480741285e-04,-8.38067784428730000e+00, 1.23067582136624853e+00, 3.43760590830579860e+00, 4.90023605653156280e-01, 3.13803593463686656e-03, 2.62082454594918799e-04
 2.02857943506757465e+03, 2.20086915102043275e-04,-8.31568433476745383e+00, 1.07970812555879370e+00, 2.83970053412980228e+00, 4.89284865346736986e-01, 3.73900754072128581e-03, 3.13307004044701613e-04
 2.02909814306945532e+03, 2.22106762126316799e-04,-8.21790834461770636e+00, 9.59172064287992399e-01, 2.31184814021893770e+00, 4.88407639817582839e-01, 4.39542092514773938e-03, 3.69673220653947638e-04
 2.02961685107133599e+03, 2.24268515666902233e-04,-8.09465579030156412e+00, 8.63878598581106161e-01, 1.83975285230342434e+00, 4.87379896776180987e-01, 5.10862848936251366e-03, 4.31442544846977411e-04
 2.03013555907321665e+03, 2.26591785818162737e-04,-7.95171313384033951e+00, 7.89413245167444266e-01, 1.41146469236868732e+00, 4.86189390041928460e-01, 5.88086869221602325e-03, 4.98973925617330716e-04
 2.03065426707509732e+03, 2.29095396980287118e-04,-7.79367782758581740e+00, 7.32030531025448461e-01, 1.01725556972861919e+00, 4.84823805972048050e-01, 6.71160036417928381e-03, 5.72414918148155959e-04
 2.03117297507697799e+03, 2.31800993564114090e-04,-7.62404494074742445e+00, 6.88742232659335762e-01, 6.49168894843781596e-01, 4.83271131476838811e-01, 7.59902718290608042e-03, 6.51853849057596130e-04
 2.03169168307885866e+03, 2.34739192040313912e-04,-7.44535947811052434e+00, 6.57238107886887413e-01, 3.00456108994179627e-01, 4.81519672078610794e-01, 8.54512152954163551e-03, 7.37759386937881742e-04
 2.03203235491229179e+03, 2.36806977585235929e-04,-7.32414860716259941e+00, 6.41851102133484730e-01, 7.92620851752123406e-02, 4.80255714576186432e-01, 9.19801826105598117e-03, 7.97761887572488292e-04
 2.03237302674572493e+03, 2.38988695601315463e-04,-7.20037741768383377e+00, 6.30209939473968639e-01,-1.37326218728875016e-01, 4.78898143685107358e-01, 9.87230641024052641e-03, 8.60415787876744214e-04
 2.03271369857915806e+03, 2.41292156418637259e-04,-7.07441989172092089e+00, 6.21899725902760991e-01,-3.50515445836091732e-01, 4.77444499570472192e-01, 1.05651683665920777e-02, 9.25575070579164245e-04
 2.03305437041259120e+03, 2.43725651907435344e-04,-6.94662176984878332e+00, 6.16507937921305427e-01,-5.61380104970904625e-01, 4.75892822260016501e-01, 1.12737339813153755e-02, 9.93067569924547047e-04
 2.03339504224602433e+03, 2.46295631380392954e-04,-6.81726224060611941e+00, 6.13696535213405170e-01,-7.70862521231372111e-01, 4.74241720852306203e-01, 1.19941833881587624e-02, 1.06264366202025139e-03
 2.03373571407945747e+03, 2.49007177675771864e-04,-6.68660802876924798e+00, 6.13131326944404975e-01,-9.79778933572687083e-01, 4.72490490245310590e-01, 1.27216628452414184e-02, 1.13394574652021188e-03
 2.03407638591289060e+03, 2.51863788833094667e-04,-6.55492100978551484e+00, 6.14491723857097050e-01,-1.18883817232613676e+00, 4.70639236150881823e-01, 1.34500750250669404e-02, 1.20648321851860550e-03
 2.03461122438496068e+03, 2.56645960197877108e-04,-6.34668609663272765e+00, 6.19811781151663688e-01,-1.51869970719488578e+00, 4.67534910337476739e-01, 1.45772093956356135e-02, 1.32130126731525911e-03
 2.03514606285703076e+03, 2.61794016308659807e-04,-6.13745576118405722e+00, 6.28066566658215031e-01,-1.85218080451421141e+00, 4.64198329523288822e-01, 1.56564468155239861e-02, 1.43474939677093222e-03
 2.03568090132910083e+03, 2.67301276937393381e-04,-5.92819287456861854e+00, 6.38213586979250458e-01,-2.19060863643726389e+00, 4.60646700978013024e-01, 1.66540525761596329e-02, 1.54355449587376538e-03
 2.03621573980117091e+03, 2.73148982571600656e-04,-5.71985680785337980e+00, 6.49313414459926186e-01,-2.53477126408160691e+00, 4.56904959224936069e-01, 1.75361590280650355e-02, 1.64418870807731638e-03
 2.03675057827324099e+03, 2.79307160820835938e-04,-5.51341742231729093e+00, 6.60493270005702016e-01,-2.88494532263653225e+00, 4.53005149023136211e-01, 1.82720949705595485e-02, 1.73316521978255245e-03
 2.03728541674531107e+03, 2.85735758475262483e-04,-5.30981236507841370e+00, 6.70995423373969224e-01,-3.24097226701427754e+00, 4.48984972751222788e-01, 1.88380490522601710e-02, 1.80744107101846901e-03
 2.03782025521738115e+03, 2.92386800701089256e-04,-5.10990490795600305e+00, 6.80206931712259433e-01,-3.60232353760174462e+00, 4.44885869925270239e-01, 1.92195724837043933e-02, 1.86475306480579075e-03
 2.03835509368945122e+03, 2.99207561675691536e-04,-4.91445450069619927e+00, 6.87659985046324529e-01,-3.96817374969031977e+00, 4.40750645451951917e-01, 1.94128647529962575e-02, 1.90384124024067531e-03
 2.03888993216152130e+03, 3.06143251785219884e-04,-4.72408981312502174e+00, 6.93040034639547997e-01,-4.33748830414517528e+00, 4.36621031458224396e-01, 1.94246760649877462e-02, 1.92454121072536824e-03
 2.03942477063359138e+03, 3.13140445306949193e-04,-4.53927566723307852e+00, 6.96210127563762882e-01,-4.70911646211018020e+00, 4.32535499713501748e-01, 1.92707516862419756e-02, 1.92774187559296224e-03
 2.03995960910566146e+03, 3.20148746779011105e-04,-4.36035573970728141e+00, 6.97125540212689909e-01,-5.08183986419628386e+00, 4.28527819512706021e-01, 1.89725909237107998e-02, 1.91505451922568417e-03
 2.04049444757773153e+03, 3.27122533564483831e-04,-4.18750416420494709e+00, 6.95907805717538963e-01,-5.45449256622583611e+00, 4.24625601275911257e-01, 1.85563897539837534e-02, 1.88879411954741695e-03
 2.04102928604980161e+03, 3.34021706247788325e-04,-4.02081453783417864e+00, 6.92704743356485686e-01,-5.82594570453444316e+00, 4.20850690064064281e-01, 1.80477013181831805e-02, 1.85134618665883446e-03
 2.04156412452187169e+03, 3.40811799853313140e-04,-3.86025952173462983e+00, 6.87762312425103772e-01,-6.19521485584980347e+00, 4.17218319665499826e-01, 1.74725922626963910e-02, 1.80532066715768805e-03
 2.04209896299394177e+03, 3.47463672799204807e-04,-3.70576581696594287e+00, 6.81321849914621858e-01,-6.56141939052971335e+00, 4.13738857644277147e-01, 1.68531312174941827e-02, 1.75300360219413716e-03
 2.04263380146601185e+03, 3.53953170467323367e-04,-3.55719962432092940e+00, 6.73649864293393907e-01,-6.92383632549896966e+00, 4.10417381114258184e-01, 1.62090665631955781e-02, 1.69652785969075107e-03
 2.04316863993808192e+03, 3.60260479456965717e-04,-3.41440897787711473e+00, 6.64986218582018562e-01,-7.28186636521066344e+00, 4.07255676118836230e-01, 1.55558880431712499e-02, 1.63761741524850644e-03
 2.04370347841015200e+03, 3.66369683025529543e-04,-3.27721618018496619e+00, 6.55567027712116612e-01,-7.63504977063205281e+00, 4.04252087901364798e-01, 1.49062082199920877e-02, 1.57773333275193213e-03
 2.04423831688222208e+03, 3.72268223175684781e-04,-3.14544820309872275e+00, 6.45582234195634097e-01,-7.98302818069160924e+00, 4.01403163650891959e-01, 1.42689328590777809e-02, 1.51794368270587784e-03
 2.04477315535429216e+03, 3.77946534017387049e-04,-3.01891992129383091e+00, 6.35213169687205426e-01,-8.32555746824627541e+00, 3.98703496644597311e-01, 1.36510814080804919e-02, 1.45913155366445739e-03
 2.04530799382636224e+03, 3.83397721438235759e-04,-2.89745983791948536e+00, 6.24595009407920010e-01,-8.66246287363655831e+00, 3.96147027913066718e-01, 1.30567958816252844e-02, 1.40185897596667398e-03
 2.04584283229843231e+03, 3.88617310090435598e-04,-2.78089259720825810e+00, 6.13850795877594280e-01,-8.99365196806748379e+00, 3.93726694845628999e-01, 1.24891846950703836e-02, 1.34657851130488208e-03
 2.04637767077050239e+03, 3.93602937433859383e-04,-2.66905532024175951e+00, 6.03068536127719046e-01,-9.31907751841402288e+00, 3.91435491207186514e-01, 1.19495388993698520e-02, 1.29353159056034618e-03
 2.04724330235538764e+03, 4.01175590622229869e-04,-2.49766502004598800e+00, 5.85708498409054368e-01,-9.83359053730549881e+00, 3.87982116561402468e-01, 1.11360778186660875e-02, 1.21272226585092554e-03
 2.04863810544655962e+03, 4.12110198404985783e-04,-2.24501942335092597e+00, 5.58436894461824984e-01,-1.06316141937389030e+01, 3.83013156410217437e-01, 9.97843541569240142e-03, 1.09611250657794907e-03
 2.05003290853773160e+03, 4.21549225046979924e-04,-2.01928603596322676e+00, 5.32303682574285730e-01,-1.13922785586031967e+01, 3.78684669797984208e-01, 8.98908560355562124e-03, 9.94945112547541066e-04
 2.05142771162890358e+03, 4.29600106505054050e-04,-1.81808320318484329e+00, 5.07572097922546650e-01,-1.21173321021937124e+01, 3.74894290547402198e-01, 8.14748260227348385e-03, 9.07865358156538819e-04
 2.05282251472007556e+03, 4.36400619743065171e-04,-1.63912177662100955e+00, 4.84260455242053078e-01,-1.28088992940957542e+01, 3.71555987515268915e-01, 7.43402006776489391e-03, 8.33349783252817903e-04
 2.05421731781124754e+03, 4.42109364493080295e-04,-1.48035371232346580e+00, 4.62088972040120449e-01,-1.34685801139472332e+01, 3.68605321059262747e-01, 6.82069935376743066e-03, 7.68677706503874988e-04
 2.05561212090241952e+03, 4.46858231114877083e-04,-1.33970858408734972e+00, 4.41207451846550081e-01,-1.40984220618209175e+01, 3.65974758444599813e-01, 6.29489714517146148e-03, 7.12862093066548587e-04
 2.05700692399359150e+03, 4.50778430126222440e-04,-1.21540017830919367e+00, 4.21273844961116639e-01,-1.46996865143362587e+01, 3.63629624019277897e-01, 5.83462503515686220e-03, 6.63582381548111049e-04
 2.05840172708476348e+03, 4.53983490446286482e-04,-1.10568814267045212e+00, 4.02369413497414841e-01,-1.52739159582830144e+01, 3.61526548111515356e-01, 5.43052216126071411e-03, 6.20033875365580346e-04
 2.05979653017593546e+03, 4.56576664971696834e-04,-1.00898736211516415e+00, 3.84404808900593364e-01,-1.58224563705529135e+01, 3.59637248039859858e-01, 5.07339713481419832e-03, 5.81290465404578956e-04
 2.06119133326710744e+03, 4.58646031507198488e-04,-9.23841703703383366e-01, 3.67380718176343990e-01,-1.63466269658921028e+01, 3.57935955719306476e-01, 4.75488406064078755e-03, 5.46518282631401316e-04
 2.06258613635827942e+03, 4.60265539608954862e-04,-8.48924547723082790e-01, 3.51298493026443337e-01,-1.68477107941131052e+01, 3.56401776070341070e-01, 4.46839798877593074e-03, 5.15049409069299655e-04
 2.06398093944945140e+03, 4.61498674289831563e-04,-7.83033332708001573e-01, 3.36166422531562037e-01,-1.73270290375264580e+01, 3.55017299457838165e-01, 4.20874829127702247e-03, 4.86358861221537167e-04
 2.06537574254062338e+03, 4.62399481109738043e-04,-7.25085996380743891e-01, 3.21992138525410754e-01,-1.77859036527914931e+01, 3.53767876880681953e-01, 3.97186704478342135e-03, 4.60033072166270889e-04
 2.06782436317293286e+03, 4.63304928455749777e-04,-6.39713696581542757e-01, 2.99448045112027827e-01,-1.85460749897547466e+01, 3.51866165761380856e-01, 3.60199871696200314e-03, 4.18620089806847587e-04
 2.07027298380524235e+03, 4.63525714533870607e-04,-5.71437942391966880e-01, 2.79781743721018439e-01,-1.92545862898992652e+01, 3.50288580184491327e-01, 3.27911834357429675e-03, 3.82139478856308320e-04
 2.07272160443755183e+03, 4.63213993852106649e-04,-5.16686614135740907e-01, 2.62892162279608321e-01,-1.99182275388932624e+01, 3.48991390299761228e-01, 2.99308763250998814e-03, 3.49552830854340884e-04
 2.07517022506986132e+03, 4.62494372786908256e-04,-4.72592543401861021e-01, 2.48487851340168264e-01,-2.05435932619174118e+01, 3.47939766025643860e-01, 2.73706669530837839e-03, 3.20164299122173760e-04
 2.07761884570217080e+03, 4.61447060306173441e-04,-4.36930234618686020e-01, 2.36399539839131201e-01,-2.11365232012134463e+01, 3.47106394251916361e-01, 2.50613429500252212e-03, 2.93477304924463442e-04
 2.08006746633448029e+03, 4.60146765872583325e-04,-4.07923644870986091e-01, 2.26262621701063205e-01,-2.17024686918084413e+01, 3.46468270831014391e-01, 2.29665241831689257e-03, 2.69126178605784362e-04
 2.08251608696678977e+03, 4.58634731032271908e-04,-3.84228355782240405e-01, 2.17912705327688860e-01,-2.22457759049922750e+01, 3.46005745787318020e-01, 2.10577878670283308e-03, 2.46825045006386417e-04
 2.08496470759909926e+03, 4.56964611996797990e-04,-3.64720887156629758e-01, 2.10942697396485412e-01,-2.27706129863304163e+01, 3.45701754664413274e-01, 1.93126435380393670e-03, 2.26347340660547358e-04
 2.08741332823140874e+03, 4.55152546968091867e-04,-3.48620908740588875e-01, 2.05294457810287823e-01,-2.32798279282852363e+01, 3.45541285983222701e-01, 1.77132315049984934e-03, 2.07512068892180888e-04
 2.08986194886371823e+03, 4.53247144072742498e-04,-3.35145896241087371e-01, 2.00510619048347494e-01,-2.37766938341726544e+01, 3.45511110590931481e-01, 1.62444873039528691e-03, 1.90165850194340852e-04
 2.09231056949602771e+03, 4.51237715438162167e-04,-3.23931153346803002e-01, 1.96749443856491291e-01,-2.42626345280198166e+01, 3.45599268827464279e-01, 1.48946835871714592e-03, 1.74187754585771246e-04
 2.09475919012833720e+03, 4.49187135344233034e-04,-3.14260760182910104e-01, 1.93378994883599942e-01,-2.47406418741584631e+01, 3.45795178736229836e-01, 1.36525247963988116e-03, 1.59460274535558750e-04
