"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.43653614437176657e+03, 2.62513348475450616e-04,-7.01053600020092347e+01, 4.79277769062659120e-01, 4.59199702033699978e-04, 2.56122577653970446e-06
 2.44288884094433115e+03, 2.61025418306057939e-04,-7.03104255228286661e+01, 4.80329177315513611e-01, 4.49305328522805851e-04, 2.56685700693556445e-06
 2.44924153751689573e+03, 2.59579497984996843e-04,-7.04991014629485448e+01, 4.81354757578278003e-01, 4.39689924272028973e-04, 2.57234975218080848e-06
 2.45559423408946031e+03, 2.58174273948493026e-04,-7.06726104455616024e+01, 4.82355174894551431e-01, 4.30344934097102549e-04, 2.57770759107803462e-06
 2.46194693066202490e+03, 2.56808442145803394e-04,-7.08321593866493657e+01, 4.83331076964332196e-01, 4.21261880507973422e-04, 2.58293400866937752e-06
 2.46829962723458948e+03, 2.55480747278359187e-04,-7.09788829881442069e+01, 4.84283098633837672e-01, 4.12432572138248031e-04, 2.58803241956813846e-06
 2.47465232380715406e+03, 2.54189977508475844e-04,-7.11138783807478347e+01, 4.85211858525140871e-01, 4.03849082442856973e-04, 2.59300615017294175e-06
 2.48100502037971864e+03, 2.52934963787816822e-04,-7.12381441170275735e+01, 4.86117958768526925e-01, 3.95503748020564446e-04, 2.59785843719483372e-06
 2.49105843645444247e+03, 2.51018747745911021e-04,-7.14156070327014874e+01, 4.87507370243927540e-01, 3.82762643560308159e-04, 2.60529874925702228e-06
 2.50111185252916630e+03, 2.49184777507440542e-04,-7.15720975478190979e+01, 4.88843776511813655e-01, 3.70570143798923369e-04, 2.61245503527743084e-06
 2.51116526860389013e+03, 2.47429334778936634e-04,-7.17103347652198977e+01, 4.90129301185411259e-01, 3.58901367320633286e-04, 2.61933869456044573e-06
 2.52121868467861395e+03, 2.45748680617925794e-04,-7.18328704556816859e+01, 4.91365986579003933e-01, 3.47731505981893098e-04, 2.62596069079972854e-06
 2.53127210075333778e+03, 2.44138829769764563e-04,-7.19420928774606381e+01, 4.92555693676133777e-01, 3.37034799776959177e-04, 2.63233102229441834e-06
 2.54132551682806161e+03, 2.42596882158282057e-04,-7.20398400158927075e+01, 4.93700428357291887e-01, 3.26791134220198970e-04, 2.63846044210189943e-06
 2.55137893290278544e+03, 2.41119241538390749e-04,-7.21277232524517302e+01, 4.94801894555909116e-01, 3.16977237752650274e-04, 2.64435809803414801e-06
 2.56143234897750926e+03, 2.39702957729917240e-04,-7.22071673264760250e+01, 4.95861845741235763e-01, 3.07573285889102814e-04, 2.65003339384318566e-06
 2.57148576505223309e+03, 2.38345013021500486e-04,-7.22794120572849721e+01, 4.96881893806844055e-01, 2.98559402065810657e-04, 2.65549497568966218e-06
 2.58153918112695692e+03, 2.37042962766854357e-04,-7.23453744315589518e+01, 4.97863685979184012e-01, 2.89918771936426847e-04, 2.66075167077458391e-06
 2.59159259720168075e+03, 2.35794219764266978e-04,-7.24059043154992139e+01, 4.98808737645882794e-01, 2.81634106563537678e-04, 2.66581160270225713e-06
 2.60164601327640457e+03, 2.34595927563372559e-04,-7.24617887168097354e+01, 4.99718388529988455e-01, 2.73687054980397565e-04, 2.67068195862759984e-06
 2.61169942935112840e+03, 2.33446304391342915e-04,-7.25135953799419752e+01, 5.00594161596856657e-01, 2.66064722121634183e-04, 2.67537089425038751e-06
 2.62175284542585223e+03, 2.32342612258083173e-04,-7.25617579173590741e+01, 5.01437245928218700e-01, 2.58749770421609008e-04, 2.67988478712884508e-06
 2.63180626150057606e+03, 2.31283187721068549e-04,-7.26067601251704957e+01, 5.02249011425191405e-01, 2.51730304362469612e-04, 2.68423097417916947e-06
 2.64185967757529988e+03, 2.30266007025309256e-04,-7.26489303789167735e+01, 5.03030678104041451e-01, 2.44992827258352561e-04, 2.68841599157574232e-06
 2.65191309365002371e+03, 2.29288843923207972e-04,-7.26885154291073832e+01, 5.03783309356566344e-01, 2.38523099791827342e-04, 2.69244553982994360e-06
 2.66799683574791197e+03, 2.27804371174350712e-04,-7.27473260764295873e+01, 5.04930634658873001e-01, 2.28698478811218211e-04, 2.69858823128977893e-06
 2.68408057784580024e+03, 2.26411372690853586e-04,-7.28011275803420546e+01, 5.06011066444029933e-01, 2.19484794176625492e-04, 2.70437275572717001e-06
 2.70016431994368850e+03, 2.25103337604435933e-04,-7.28504811689256826e+01, 5.07028402282441282e-01, 2.10839174487450603e-04, 2.70981945687206842e-06
 2.71624806204157676e+03, 2.23875976537930659e-04,-7.28959621750806264e+01, 5.07986757395912591e-01, 2.02730088974191627e-04, 2.71495036316229944e-06
 2.73233180413946502e+03, 2.22722579666625775e-04,-7.29380613560937832e+01, 5.08889304892870209e-01, 1.95115179750963291e-04, 2.71978247860138107e-06
 2.74841554623735328e+03, 2.21638150267267672e-04,-7.29771695667229068e+01, 5.09739349049267210e-01, 1.87961059388870176e-04, 2.72433349930800064e-06
 2.76449928833524154e+03, 2.20619033748552316e-04,-7.30135342348140739e+01, 5.10540222289742163e-01, 1.81241474673690743e-04, 2.72862126241305081e-06
 2.78058303043312981e+03, 2.19660872034014790e-04,-7.30473983295629381e+01, 5.11294839396502554e-01, 1.74927385416167366e-04, 2.73266137588502775e-06
 2.79666677253101807e+03, 2.18758622430973945e-04,-7.30791101264313738e+01, 5.12005607057852363e-01, 1.68987244988078327e-04, 2.73646673551149366e-06
 2.81275051462890633e+03, 2.17910148687755663e-04,-7.31087038010488470e+01, 5.12675481978986047e-01, 1.63403792498196686e-04, 2.74005316133379330e-06
 2.82883425672679459e+03, 2.17110956688825043e-04,-7.31363617664144812e+01, 5.13306575529563269e-01, 1.58149115384033199e-04, 2.74343196530833236e-06
 2.84491799882468285e+03, 2.16358224463397215e-04,-7.31622321463587042e+01, 5.13901226833755831e-01, 1.53203697178989510e-04, 2.74661566972046513e-06
 2.86100174092257112e+03, 2.15649049971323840e-04,-7.31864514619679056e+01, 5.14461544342860067e-01, 1.48548104540239748e-04, 2.74961556292267746e-06
 2.88860960774329260e+03, 2.14523834056937088e-04,-7.32245789049056839e+01, 5.15350344167409102e-01, 1.41169330554513276e-04, 2.75437414305261531e-06
 2.91621747456401408e+03, 2.13506212449087482e-04,-7.32587108784210841e+01, 5.16153097125101934e-01, 1.34506182934391894e-04, 2.75867206211848978e-06
 2.94382534138473557e+03, 2.12585680831141029e-04,-7.32892795290867411e+01, 5.16877793987859491e-01, 1.28488156116689949e-04, 2.76255210005973183e-06
 3.00004318344088369e+03, 2.10968839540993816e-04,-7.33421799217870358e+01, 5.18144396687141073e-01, 1.17944994398573339e-04, 2.76933359985085594e-06
 3.02000000000000000e+03, 2.10468778019037980e-04,-7.33583057059012162e+01, 5.18533414818369898e-01, 1.14693165613116924e-04, 2.77141646870034788e-06
 3.02000093364466329e+03, 2.10468755695089409e-04,-7.33116252579016106e+01, 5.18533434350674227e-01, 1.14693016658826616e-04, 2.77141657066095592e-06
 3.02000186728932658e+03, 2.10468733385311198e-04,-7.32649458624588590e+01, 5.18533453470873096e-01, 1.14692868505898376e-04, 2.77141666805732312e-06
 3.02000407329670952e+03, 2.10468680756660737e-04,-7.31546560477268031e+01, 5.18533497540055288e-01, 1.14692520844605786e-04, 2.77141688470484248e-06
 3.02000627930409246e+03, 2.10468628276162302e-04,-7.30443712790892619e+01, 5.18533540542282401e-01, 1.14692175829357509e-04, 2.77141708697554922e-06
 3.02000848531147540e+03, 2.10468575994960880e-04,-7.29340918692088991e+01, 5.18533582783653468e-01, 1.14691833181003401e-04, 2.77141727738488176e-06
 3.02001297640882967e+03, 2.10468470366166946e-04,-7.27095961730951785e+01, 5.18533667698662715e-01, 1.14691141654494914e-04, 2.77141764190779548e-06
 3.02001746750618395e+03, 2.10468365932514872e-04,-7.24851219598013330e+01, 5.18533751793500142e-01, 1.14690457703752111e-04, 2.77141798426623248e-06
 3.02002660520574500e+03, 2.10468157587292585e-04,-7.20284636194355272e+01, 5.18533922314942330e-01, 1.14689088355006429e-04, 2.77141864641961031e-06
 3.02003574290530605e+03, 2.10467955052454455e-04,-7.15718836078596183e+01, 5.18534092781410494e-01, 1.14687748883243187e-04, 2.77141928384470235e-06
 3.02004488060486710e+03, 2.10467758442551618e-04,-7.11153744258967606e+01, 5.18534263379635041e-01, 1.14686439545330654e-04, 2.77141990993402107e-06
 3.02005401830442815e+03, 2.10467567710560056e-04,-7.06589276973560914e+01, 5.18534434009530143e-01, 1.14685160277212892e-04, 2.77142052822234083e-06
