"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 3.02402736769064632e+03, 1.19657068369216480e-04, 3.52760908873422319e-01, 3.53939922299978633e+01, 2.03436882366519756e-04, 2.35158973926597450e-06
 3.02435090856002944e+03, 1.19749898682963056e-04, 3.52774633448287633e-01, 3.32131035593188528e+01, 2.03803899133846086e-04, 2.35106361586807036e-06
 3.02467444942941256e+03, 1.19851853661468786e-04, 3.52787573701958623e-01, 3.11320894849087573e+01, 2.04207419377959556e-04, 2.35049140845844128e-06
 3.02499799029879568e+03, 1.19963269087387263e-04, 3.52799574582782549e-01, 2.91553619153706833e+01, 2.04648872481332552e-04, 2.34987515728862407e-06
 3.02548988252507161e+03, 1.20151283370344803e-04, 3.52815615095226687e-01, 2.63544191994602635e+01, 2.05394941587293424e-04, 2.34885589518561696e-06
 3.02598177475134753e+03, 1.20362036114235460e-04, 3.52828342066017375e-01, 2.37995429774185574e+01, 2.06232846448345890e-04, 2.34774535012815901e-06
 3.02647366697762345e+03, 1.20595370539925979e-04, 3.52836898546888877e-01, 2.14849215142914858e+01, 2.07162457672782180e-04, 2.34655188899339820e-06
 3.02696555920389937e+03, 1.20850725872831416e-04, 3.52840295916807656e-01, 1.94021779213024210e+01, 2.08182079265393491e-04, 2.34528329751438838e-06
 3.02745745143017530e+03, 1.21127226536333767e-04, 3.52837423249596771e-01, 1.75398329052585389e+01, 2.09288786190703162e-04, 2.34394637512116965e-06
 3.02794934365645122e+03, 1.21423847439061734e-04, 3.52827064844293492e-01, 1.58811532099858059e+01, 2.10479068193708237e-04, 2.34254349687223963e-06
 3.02844123588272714e+03, 1.21739530879124862e-04, 3.52807916854065373e-01, 1.44069479982516988e+01, 2.11749286046935035e-04, 2.34107468518604050e-06
 3.02893312810900306e+03, 1.22073083586489884e-04, 3.52778604358067349e-01, 1.31022517788041988e+01, 2.13095246835973270e-04, 2.33954221850996111e-06
 3.02942502033527899e+03, 1.22423098719147552e-04, 3.52737706375387317e-01, 1.19561696163542504e+01, 2.14511873294363032e-04, 2.33794834248439645e-06
 3.02991691256155491e+03, 1.22788497933163266e-04, 3.52683780414211001e-01, 1.09486549742295445e+01, 2.15995383614816096e-04, 2.33628012698144870e-06
 3.03040880478783083e+03, 1.23168861135519335e-04, 3.52615369515147714e-01, 1.00501417296707007e+01, 2.17544645311372849e-04, 2.33452019852450615e-06
