"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.07288583622719393e+01, 1.70328794592444169e-04,-1.32955568658625314e+01, 5.77687936260350532e-01,-1.89636591503204325e-04, 3.08762589916445560e-06
 2.07386824043747104e+01, 1.70329824454814222e-04,-1.07281504716611416e+01, 5.77688056141247852e-01,-1.89632003703569342e-04, 3.08759092943276047e-06
 2.07485064464774815e+01, 1.70330973334586029e-04,-8.16525821960152598e+00, 5.77688176058479996e-01,-1.89626860161616362e-04, 3.08755078301571814e-06
 2.07583304885802526e+01, 1.70332254106207140e-04,-5.63745410651187129e+00, 5.77688296015760105e-01,-1.89621100756465433e-04, 3.08750606768073430e-06
 2.07681545306830238e+01, 1.70333677914475529e-04,-3.16973910340575094e+00, 5.77688416016790773e-01,-1.89614673442942366e-04, 3.08745772552383180e-06
 2.07779785727857949e+01, 1.70335252228091198e-04,-7.79419009351633330e-01, 5.77688536065037228e-01,-1.89607543340866252e-04, 3.08740603849804432e-06
 2.07878026148885660e+01, 1.70336982027284188e-04, 1.52182338596952960e+00, 5.77688656163693026e-01,-1.89599687189036698e-04, 3.08735125753396107e-06
 2.07976266569913371e+01, 1.70338870663578012e-04, 3.72585184311884632e+00, 5.77688776315617658e-01,-1.89591089330211408e-04, 3.08729420709548467e-06
 2.08074506990941082e+01, 1.70340919002102362e-04, 5.82744045067879313e+00, 5.77688896523273265e-01,-1.89581745716509051e-04, 3.08723603302456863e-06
 2.08172747411968793e+01, 1.70343124476456044e-04, 7.82428850600361248e+00, 5.77689016788671350e-01,-1.89571668323432055e-04, 3.08717772326935609e-06
 2.08270987832996504e+01, 1.70345481342956510e-04, 9.71674105691912793e+00, 5.77689137113316042e-01,-1.89560883962933797e-04, 3.08711997290379821e-06
 2.08439772207547378e+01, 1.70349860106747629e-04, 1.27319853272301078e+01, 5.77689343980531622e-01,-1.89540816945969970e-04, 3.08702328967633287e-06
 2.08608556582098252e+01, 1.70354614428955904e-04, 1.54642659505305975e+01, 5.77689551026196124e-01,-1.89518996070338417e-04, 3.08693163910179656e-06
 2.08777340956649127e+01, 1.70359691504874710e-04, 1.79365402355482288e+01, 5.77689758247571405e-01,-1.89495667869444916e-04, 3.08684591361458321e-06
 2.08946125331200001e+01, 1.70365037259361381e-04, 2.01750319908488684e+01, 5.77689965637763869e-01,-1.89471084812237964e-04, 3.08676594341808662e-06
 2.09210421216449660e+01, 1.70373833098270223e-04, 2.32713517465243527e+01, 5.77690290699762410e-01,-1.89430605417397239e-04, 3.08665145285942090e-06
 2.09474717101699319e+01, 1.70383007176737691e-04, 2.59520389412445276e+01, 5.77690616098034959e-01,-1.89388358994239849e-04, 3.08654857072368781e-06
 2.09739012986948978e+01, 1.70392428487482018e-04, 2.82999410417080348e+01, 5.77690941768439714e-01,-1.89344957178528585e-04, 3.08645623946532960e-06
 2.10000000000000000e+01, 1.70401872671376470e-04, 3.03575749861055328e+01, 5.77691263558851476e-01,-1.89301440147437143e-04, 3.08637455952004047e-06
 2.10038770385079339e+01, 1.70403285103223651e-04, 3.04487381170067444e+01, 5.77691311375314598e-01,-1.89294931250260344e-04, 3.08635950300354309e-06
 2.10077540770158677e+01, 1.70404702706881755e-04, 3.05361363972972164e+01, 5.77691359194285381e-01,-1.89288398173668727e-04, 3.08634196412691155e-06
 2.10182678744865754e+01, 1.70408587123484906e-04, 3.07558363590215222e+01, 5.77691488880351933e-01,-1.89270494078667175e-04, 3.08628758745566388e-06
 2.10287816719572831e+01, 1.70412538424967122e-04, 3.09539898251382368e+01, 5.77691618576500532e-01,-1.89252277378949504e-04, 3.08622820047053528e-06
