"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.70885932862805063e+01, 2.22570741301736011e-04, 3.80402675993805728e+00, 5.17268159451810372e-01, 1.79586071078067068e-04, 2.71524545948299440e-06
 2.72182637450988878e+01, 2.22987397348965076e-04, 3.59807873645334997e+00, 5.17159930209066920e-01, 1.81955741738087484e-04, 2.71376054890064357e-06
 2.73479342039172693e+01, 2.23406893860940799e-04, 3.40212507547679888e+00, 5.17045530951895760e-01, 1.84352491207127775e-04, 2.71220287423854449e-06
 2.74776046627356507e+01, 2.23832145493508416e-04, 3.21552956124579703e+00, 5.16924876085379292e-01, 1.86791750511941231e-04, 2.71053230152546779e-06
 2.76072751215540322e+01, 2.24264168239921512e-04, 3.03768067757160942e+00, 5.16797807825742361e-01, 1.89279166372871468e-04, 2.70892143620631463e-06
 2.77369455803724136e+01, 2.24700248145949278e-04, 2.86800455917748875e+00, 5.16664137443712979e-01, 1.91800894906882268e-04, 2.70732605837285181e-06
 2.78666160391907951e+01, 2.25140184917049964e-04, 2.70597711015233688e+00, 5.16523734261100431e-01, 1.94356142452122493e-04, 2.70556250819429700e-06
 2.79962864980091766e+01, 2.25586256916636435e-04, 2.55111115594995841e+00, 5.16376477267554090e-01, 1.96957108816099243e-04, 2.70380832525343806e-06
 2.81259569568275580e+01, 2.26036853876799090e-04, 2.40293689140140954e+00, 5.16222217412426576e-01, 1.99595643814775095e-04, 2.70217401218725178e-06
 2.82556274156459395e+01, 2.26490865322619231e-04, 2.26101724992304742e+00, 5.16060858250578680e-01, 2.02266109806322310e-04, 2.70033033552242349e-06
 2.83852978744643210e+01, 2.26952219659332652e-04, 2.12495811338683849e+00, 5.15892307546643170e-01, 2.04989352857861269e-04, 2.69834267196550782e-06
 2.85149683332827024e+01, 2.27419907421479861e-04, 1.99437392019264315e+00, 5.15716373641623704e-01, 2.07760455032589709e-04, 2.69662768308644468e-06
