"environment.time","Ca_Concentrations.Ca_i","I_Ca.I_Ca_tot","membrane.I_tot","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_SRCarel","SR_Fluxes.Ry_Ro"
 1.59092103731256725e+03, 2.29913693973750311e-04,-1.53920197668549444e-03, 8.49674440388795138e-03,-7.38512659872338446e+01, 4.44536525780326375e-01, 1.81809953968132218e-05, 1.63715655893145136e-06
 1.59850430100832023e+03, 2.28280375485930790e-04,-1.52502234527645197e-03, 8.00951265225069431e-03,-7.39138026297872699e+01, 4.45720954560295368e-01, 1.82158867666609906e-05, 1.63593231402123066e-06
 1.60608756470407320e+03, 2.26681555776067129e-04,-1.51177846845340635e-03, 7.56824091306945723e-03,-7.39728057394738840e+01, 4.46889634767115018e-01, 1.82502041912285547e-05, 1.63472090950440847e-06
 1.61367082839982618e+03, 2.25116375479311167e-04,-1.49933278556679361e-03, 7.17618055254040654e-03,-7.40286825460128313e+01, 4.48042792068201357e-01, 1.82839365582836555e-05, 1.63352029630214559e-06
 1.62125409209557915e+03, 2.23583999071694017e-04,-1.48765713071661188e-03, 6.80481651519870834e-03,-7.40816219926872321e+01, 4.49180649789702402e-01, 1.83170775228396162e-05, 1.63232888522533267e-06
 1.62883735579133213e+03, 2.22083613132047014e-04,-1.47663305189279560e-03, 6.48039783346010534e-03,-7.41319326389474895e+01, 4.50303428844586906e-01, 1.83496246061533690e-05, 1.63114545990364099e-06
 1.63642061948708510e+03, 2.20614429297136196e-04,-1.46616843567693800e-03, 6.18751183851809494e-03,-7.41799350335454761e+01, 4.51411348103831378e-01, 1.83815772605814470e-05, 1.62996899893938013e-06
 1.64400388318283808e+03, 2.19175681276125413e-04,-1.45629158268541746e-03, 5.90688981870668428e-03,-7.42257542402956147e+01, 4.52504623884806667e-01, 1.84129384236613858e-05, 1.62879881286682568e-06
 1.65158714687859106e+03, 2.17766619606040834e-04,-1.44689183316192038e-03, 5.65309000725047750e-03,-7.42695480229333356e+01, 4.53583469778065906e-01, 1.84437142656629859e-05, 1.62763451719274367e-06
 1.65917041057434403e+03, 2.16386523430309185e-04,-1.43794062585008049e-03, 5.41910998787656362e-03,-7.43114744827630034e+01, 4.54648097721298772e-01, 1.84739124447291760e-05, 1.62647587171650246e-06
 1.66675367427009701e+03, 2.15034684496478963e-04,-1.42939275149365141e-03, 5.21029517560184230e-03,-7.43517644832569857e+01, 4.55698716459974729e-01, 1.85035420982554338e-05, 1.62532278313200424e-06
 1.67433693796584998e+03, 2.13710419032928892e-04,-1.42122038131859340e-03, 5.00770728636165674e-03,-7.43905141765896190e+01, 4.56735532585115345e-01, 1.85326136973151524e-05, 1.62417528690636843e-06
 1.68192020166160296e+03, 2.12413064634955375e-04,-1.41340680202493938e-03, 4.82196890209896090e-03,-7.44278375000119041e+01, 4.57758750631478362e-01, 1.85611387795080718e-05, 1.62303352201861187e-06
 1.68950346535735594e+03, 2.11141970049712570e-04,-1.40590850088616326e-03, 4.64104077060964459e-03,-7.44637611664164325e+01, 4.58768571796987212e-01, 1.85891305966588477e-05, 1.62189779066788878e-06
 1.69708672905310891e+03, 2.09896510433332074e-04,-1.39875723898138767e-03, 4.47184064911970713e-03,-7.44983153377664991e+01, 4.59765195665037707e-01, 1.86166040456813185e-05, 1.62076854472435382e-06
 1.70466999274886189e+03, 2.08676074901679754e-04,-1.39185955821173298e-03, 4.32115833084947831e-03,-7.45316544391764353e+01, 4.60748818971930041e-01, 1.86435739938197370e-05, 1.61964624226554202e-06
 1.71225325644461486e+03, 2.07480066672263480e-04,-1.38523909992729162e-03, 4.17722783143950616e-03,-7.45638863750149454e+01, 4.61719635552114871e-01, 1.86700549259411951e-05, 1.61853131798292502e-06
 1.71983652014036784e+03, 2.06307913038515482e-04,-1.37888152225121253e-03, 4.03882795987731136e-03,-7.45950567395492357e+01, 4.62677837699203010e-01, 1.86960619523638613e-05, 1.61742426556522614e-06
 1.72741978383612081e+03, 2.05159048397369315e-04,-1.37274565302989804e-03, 3.90687023776703501e-03,-7.46251951884480178e+01, 4.63623614300407882e-01, 1.87216103437025456e-05, 1.61632560336072116e-06
 1.74328671494521132e+03, 2.02827553009020102e-04,-1.36061598771372301e-03, 3.65352306837027352e-03,-7.46852268052980719e+01, 4.65563525959368896e-01, 1.87736752271842529e-05, 1.61405707568960549e-06
 1.75915364605430182e+03, 2.00590207778318695e-04,-1.34927829101842375e-03, 3.42632233065107150e-03,-7.47415124841083696e+01, 4.67451627576619733e-01, 1.88239585263092104e-05, 1.61183383398465863e-06
 1.77502057716339232e+03, 1.98443557639931597e-04,-1.33880549735628657e-03, 3.21761438937878674e-03,-7.47942860334801480e+01, 4.69289527505343085e-01, 1.88725783527900553e-05, 1.60965913813382763e-06
 1.79088750827248282e+03, 1.96382911679506618e-04,-1.32895540175711016e-03, 3.03063848094822785e-03,-7.48440311005155507e+01, 4.71078721897907893e-01, 1.89196641729881592e-05, 1.60753760243135861e-06
 1.80675443938157332e+03, 1.94404948870656544e-04,-1.31980305602407148e-03, 2.85393211960474624e-03,-7.48908706838643496e+01, 4.72820806325946086e-01, 1.89653314407258056e-05, 1.60547230995474266e-06
 1.82262137049066382e+03, 1.92504214601484422e-04,-1.31121386225945078e-03, 2.69203877864881980e-03,-7.49350111350394741e+01, 4.74517025468526199e-01, 1.90097272523219763e-05, 1.60347021100129386e-06
 1.83848830159975432e+03, 1.90678915956220193e-04,-1.30317133370314096e-03, 2.54293432062924207e-03,-7.49766339679248546e+01, 4.76169061224695878e-01, 1.90529487565424284e-05, 1.60153255014216067e-06
 1.86769627714739204e+03, 1.87500821035981312e-04,-1.28965124500034006e-03, 2.29695567928250854e-03,-7.50474566874947158e+01, 4.79100686620457072e-01, 1.91298918021892713e-05, 1.59814755127755428e-06
 1.89690425269502975e+03, 1.84541083859191327e-04,-1.27724728396698081e-03, 2.07931415897691374e-03,-7.51118069064252438e+01, 4.81895207347100063e-01, 1.92039059744654572e-05, 1.59501502595630205e-06
 1.95339245883200806e+03, 1.79389115080487850e-04,-1.25712359936300993e-03, 1.72005675180580964e-03,-7.52199268888889208e+01, 4.86943698565468208e-01, 1.93404264111110627e-05, 1.58967849464561859e-06
 2.00988066496898637e+03, 1.74894272607653502e-04,-1.24088113204602678e-03, 1.44876714783925831e-03,-7.53091971309125796e+01, 4.91557523885432446e-01, 1.94707205769933120e-05, 1.58534801569114637e-06
 2.02000000000000000e+03, 1.74151446072560041e-04,-1.23826805073689390e-03, 1.40722539400056634e-03,-7.53235606169058798e+01, 4.92341749263605077e-01, 1.94935937420830986e-05, 1.58467915655946424e-06
 2.02000087046238241e+03, 1.74151379786571841e-04,-1.23758229545692486e-03, 2.60437097551582952e-03,-7.52800397647924484e+01, 4.92341815412156658e-01, 1.94935956730422584e-05, 1.58467910141148622e-06
 2.02000174092476482e+03, 1.74151313517292606e-04,-1.23691477994902570e-03, 3.79333845352400334e-03,-7.52365199476389819e+01, 4.92341881703072304e-01, 1.94935976019196483e-05, 1.58467904661920126e-06
 2.02000369886432350e+03, 1.74151164529775621e-04,-1.23547511071626860e-03, 6.44000091451568668e-03,-7.51386338515145127e+01, 4.92342031169552885e-01, 1.94936019432153564e-05, 1.58467892533457393e-06
 2.02000565680388218e+03, 1.74151015657332276e-04,-1.23411813450231291e-03, 9.05021045082532449e-03,-7.50407523140840595e+01, 4.92342180991235778e-01, 1.94936063001192965e-05, 1.58467880754945496e-06
 2.02000859978651920e+03, 1.74150792177200361e-04,-1.23225085058233422e-03, 1.29068922175700762e-02,-7.48936356667881853e+01, 4.92342406628209328e-01, 1.94936129205255258e-05, 1.58467864042750501e-06
 2.02001154276915622e+03, 1.74150569093528735e-04,-1.23059383209758559e-03, 1.66863306154051705e-02,-7.47465301014971857e+01, 4.92342632593583629e-01, 1.94936196658609087e-05, 1.58467848778491922e-06
 2.02001448575179325e+03, 1.74150346452887949e-04,-1.22915047548854484e-03, 2.03913577285339265e-02,-7.45994354984101733e+01, 4.92342858721391718e-01, 1.94936265787087324e-05, 1.58467835230378379e-06
 2.02002005886987286e+03, 1.74149926159249379e-04,-1.22701152611477595e-03, 2.72115869584020342e-02,-7.43209121821366097e+01, 4.92343287095059423e-01, 1.94936402502323082e-05, 1.58467814999710102e-06
 2.02002563198795247e+03, 1.74149507672714376e-04,-1.22566008575196537e-03, 3.37804881904364696e-02,-7.40424262244010265e+01, 4.92343715522261860e-01, 1.94936547976377028e-05, 1.58467802541069097e-06
 2.02003120510603208e+03, 1.74149091046541199e-04,-1.22510997150941116e-03, 4.01027066850005443e-02,-7.37639762719267651e+01, 4.92344143933451106e-01, 1.94936703288744135e-05, 1.58467798480420507e-06
 2.02003677822411169e+03, 1.74148676292696297e-04,-1.22537645002596769e-03, 4.61793192839852207e-02,-7.34855609157148848e+01, 4.92344572327928554e-01, 1.94936869127430912e-05, 1.58467803229879657e-06
 2.02004235134219130e+03, 1.74148263399207881e-04,-1.22647546687593687e-03, 5.20078563675378802e-02,-7.32071787460791370e+01, 4.92345000718247383e-01, 1.94937045893686353e-05, 1.58467817051393243e-06
 2.02004792446027091e+03, 1.74147852345632264e-04,-1.22842364712458111e-03, 5.75835109163785885e-02,-7.29288283510878159e+01, 4.92345429109125321e-01, 1.94937233851378976e-05, 1.58467840138048630e-06
 2.02005923136655565e+03, 1.74147023919646928e-04,-1.23510398725189849e-03, 6.80913148639061827e-02,-7.23641921936296626e+01, 4.92346298234347279e-01, 1.94937650801936173e-05, 1.58467916422776045e-06
 2.02008502484416931e+03, 1.74145160890852243e-04,-1.26514054150345090e-03, 8.76242774007985337e-02,-7.10765052433836502e+01, 4.92348280841586827e-01, 1.94938791111994466e-05, 1.58468246662682870e-06
 2.02011081832178297e+03, 1.74143333986989570e-04,-1.31716908122357537e-03, 9.96477948859943452e-02,-6.97892077956152264e+01, 4.92350263372252128e-01, 1.94940208300044084e-05, 1.58468805484334213e-06
 2.02013661179939663e+03, 1.74141541657885210e-04,-1.39387031249362837e-03, 1.01347350242918050e-01,-6.85020702560827885e+01, 4.92352245825181944e-01, 1.94941923916649231e-05, 1.58469610654366503e-06
 2.02016240527701029e+03, 1.74139782505998008e-04,-1.49864801888628077e-03, 8.79488926825160444e-02,-6.72147566603628803e+01, 4.92354228201921928e-01, 1.94943962053528008e-05, 1.58470682115907609e-06
 2.02018819875462395e+03, 1.74138055341989081e-04,-1.63567725678152908e-03, 5.18506724909048589e-02,-6.59267647278554136e+01, 4.92356210503575087e-01, 1.94946349524687025e-05, 1.58472042117592653e-06
 2.02021399223223762e+03, 1.74136359201160814e-04,-1.81001435783772905e-03,-1.84665243895386910e-02,-6.46373385639408582e+01, 4.92358192730921407e-01, 1.94949116340517664e-05, 1.58473715605817289e-06
 2.02023978570985128e+03, 1.74134693351066553e-04,-2.02775166481848623e-03,-1.39750309533318295e-01,-6.33453496615277061e+01, 4.92360174884639012e-01, 1.94952296361941836e-05, 1.58475730776636861e-06
 2.02026557918746494e+03, 1.74133057302095287e-04,-2.29622081622857807e-03,-3.35489080645430704e-01,-6.20491413003078947e+01, 4.92362156965353015e-01, 1.94955928132804308e-05, 1.58478119780365992e-06
 2.02029137266507860e+03, 1.74131450826179316e-04,-2.62426036852232486e-03,-6.37594330151150746e-01,-6.07463318522613065e+01, 4.92364138973636289e-01, 1.94960055923024909e-05, 1.58480919605579317e-06
 2.02031716614269226e+03, 1.74129873986883353e-04,-3.02257512125267544e-03,-1.08822769120708474e+00,-5.94335730856894244e+01, 4.92366120910010363e-01, 1.94964731038749181e-05, 1.58484173191158694e-06
 2.02034295962030592e+03, 1.74128327184003642e-04,-3.50422991643759268e-03,-1.74178043890840062e+00,-5.81062596072863258e+01, 4.92368102774948080e-01, 1.94970013483260730e-05, 1.58487930839070302e-06
 2.02036875309791958e+03, 1.74126811216426044e-04,-4.08534360662911929e-03,-2.66707656583059904e+00,-5.67581843547712381e+01, 4.92370084568877597e-01, 1.94975974089986978e-05, 1.58492252033250534e-06
 2.02039454657553324e+03, 1.74125327368183089e-04,-4.78608446863600361e-03,-3.94996534486411743e+00,-5.53811317925072757e+01, 4.92372066292186161e-01, 1.94982697304286006e-05, 1.58497207818474636e-06
 2.02042034005314690e+03, 1.74123877524604942e-04,-5.63212521925641856e-03,-5.69659833311503494e+00,-5.39643943544021170e+01, 4.92374047945225324e-01, 1.94990284875870189e-05, 1.58502883968006218e-06
 2.02044613353076056e+03, 1.74122464328616434e-04,-6.65680940168255665e-03,-8.03786191279549733e+00,-5.24941876758043975e+01, 4.92376029528316550e-01, 1.94998860858354909e-05, 1.58509385287661347e-06
 2.02047192700837422e+03, 1.74121091384774919e-04,-7.90450522588180028e-03,-1.11383404903685896e+01,-5.09528506160314549e+01, 4.92378011041757713e-01, 1.95008578041601449e-05, 1.58516841073059117e-06
 2.02049772048598788e+03, 1.74119763577233917e-04,-9.43549064962449259e-03,-1.51984840853587588e+01,-4.93180572310731904e+01, 4.92379992485832585e-01, 1.95019629222509943e-05, 1.58525415399446148e-06
 2.02050000000000000e+03, 1.74119648716030659e-04,-9.58937775561614567e-03,-1.56124088394496621e+01,-4.91677152413963583e+01, 4.92380167593815199e-01, 1.95020681800483692e-05, 1.58526236956317258e-06
 2.02050365903540160e+03, 1.74119464934135195e-04,-9.86235472170608925e-03,-1.63077023761973479e+01,-4.91080447810828744e+01, 4.92380448672173732e-01, 1.95022396530453306e-05, 1.58527575148847893e-06
 2.02050731807080319e+03, 1.74119281698621221e-04,-1.01357931077784135e-02,-1.70108512727325270e+01,-4.90458003013469863e+01, 4.92380729749125556e-01, 1.95024143254360382e-05, 1.58528939040721272e-06
 2.02051629177937843e+03, 1.74118833914808994e-04,-1.08087979815000117e-02,-1.87709852605458174e+01,-4.88826189712540113e+01, 4.92381419078900817e-01, 1.95028553765631702e-05, 1.58532386587280917e-06
 2.02052526548795367e+03, 1.74118387909262128e-04,-1.14855910025127121e-02,-2.05844792442561086e+01,-4.87050700036072470e+01, 4.92382108401171803e-01, 1.95033132748566948e-05, 1.58535971334516314e-06
 2.02053423919652892e+03, 1.74117943674675105e-04,-1.21681030845267983e-02,-2.24461993807213602e+01,-4.85116060164278480e+01, 4.92382797715266107e-01, 1.95037895015488903e-05, 1.58539706005197460e-06
 2.02054948821934477e+03, 1.74117193342877543e-04,-1.33481834505170798e-02,-2.57272077719529513e+01,-4.81436305863306089e+01, 4.92383969047132275e-01, 1.95046430985856435e-05, 1.58546416634252396e-06
 2.02056473724216062e+03, 1.74116449618992656e-04,-1.45603846562200601e-02,-2.91648621928440654e+01,-4.77246181133101643e+01, 4.92385140354149098e-01, 1.95055541401581005e-05, 1.58553600166545740e-06
 2.02058820823020756e+03, 1.74115320501766344e-04,-1.65096182625558835e-02,-3.48073380930341685e+01,-4.69747461719405166e+01, 4.92386943157154977e-01, 1.95070738143012880e-05, 1.58565625660743194e-06
 2.02061167921825449e+03, 1.74114215168585891e-04,-1.86007000367930247e-02,-4.09908493410412689e+01,-4.60874445718876515e+01, 4.92388745899925984e-01, 1.95087456828310109e-05, 1.58578910231175872e-06
 2.02063515020630143e+03, 1.74113140380529485e-04,-2.08980722389927147e-02,-4.79053902239127893e+01,-4.50466142407924934e+01, 4.92390548581732201e-01, 1.95105849512314663e-05, 1.58593584469143631e-06
 2.02065862119434837e+03, 1.74112103912671439e-04,-2.34856169135550831e-02,-5.57786777457381717e+01,-4.38318085982687506e+01, 4.92392351202004253e-01, 1.95126113114964750e-05, 1.58609817676276979e-06
 2.02068209218239531e+03, 1.74111114829115848e-04,-2.64748062669959462e-02,-6.48691120704184669e+01,-4.24178450210533455e+01, 4.92394153760305375e-01, 1.95148502356567310e-05, 1.58627829201051018e-06
 2.02070556317044225e+03, 1.74110184245430759e-04,-3.00222692132803663e-02,-7.54669515147044194e+01,-4.07733352762561836e+01, 4.92395956256283462e-01, 1.95173355209054380e-05, 1.58647910730189789e-06
 2.02072903415848918e+03, 1.74109326288284243e-04,-3.43572543221706897e-02,-8.79289580147421077e+01,-3.88594428630048441e+01, 4.92397758689651410e-01, 1.95201129764900638e-05, 1.58670458919106629e-06
 2.02075250514653612e+03, 1.74108559347478349e-04,-3.98226641370943921e-02,-1.02803440227079918e+02,-3.66273618794010218e+01, 4.92399561060193558e-01, 1.95232459682706698e-05, 1.58696024818032105e-06
 2.02077597613458306e+03, 1.74107908002832243e-04,-4.69391651504508789e-02,-1.20773483655669764e+02,-3.40113043152831835e+01, 4.92401363367771350e-01, 1.95268243545696314e-05, 1.58725393694176407e-06
 2.02079944712263000e+03, 1.74107406166378178e-04,-5.65316085291818204e-02,-1.42387464627900613e+02,-3.09291838725590118e+01, 4.92403165612315896e-01, 1.95309794265195670e-05, 1.58759718868211989e-06
 2.02082291811067694e+03, 1.74107103046144485e-04,-7.00930845931513613e-02,-1.67133262758866096e+02,-2.73023846780085293e+01, 4.92404967793728665e-01, 1.95359180597813997e-05, 1.58800800158875713e-06
 2.02084638909872388e+03, 1.74107065957322752e-04,-8.96662573678355529e-02,-1.91698018355592666e+02,-2.30978330646235861e+01, 4.92406769911768016e-01, 1.95419442335520561e-05, 1.58851332766657096e-06
 2.02085994568793853e+03, 1.74107197690625621e-04,-1.04406337126700596e-01,-2.03465436653947251e+02,-2.04210552366929292e+01, 4.92407810766560039e-01, 1.95460771569368240e-05, 1.58886187516926177e-06
 2.02087350227715319e+03, 1.74107469065650530e-04,-1.22497856569273700e-01,-2.11511623639566096e+02,-1.76085912758016079e+01, 4.92408851599670516e-01, 1.95508348439242031e-05, 1.58926489087558821e-06
 2.02088705886636785e+03, 1.74107905589003395e-04,-1.44474467533885709e-01,-2.14942679231985721e+02,-1.47195685319923903e+01, 4.92409892410459737e-01, 1.95563789539569463e-05, 1.58973588179367816e-06
 2.02090061545558251e+03, 1.74108534072658976e-04,-1.70562238409591976e-01,-2.13674500022051888e+02,-1.18157055564389104e+01, 4.92410933197821421e-01, 1.95628901213227225e-05, 1.59028995979886763e-06
 2.02091417204479717e+03, 1.74109381696670239e-04,-2.00690873779620166e-01,-2.08272063471438742e+02,-8.95528568959151627e+00, 4.92411973960018623e-01, 1.95705787689249815e-05, 1.59094455286465602e-06
 2.02092772863401183e+03, 1.74110474466946985e-04,-2.34464832800581835e-01,-1.99651815593121853e+02,-6.18781093778265223e+00, 4.92413014694449813e-01, 1.95796800164933106e-05, 1.59171867433877244e-06
 2.02094128522322649e+03, 1.74111835396924638e-04,-2.71229904872197114e-01,-1.88797092167857073e+02,-3.55090722624385435e+00, 4.92414055397471684e-01, 1.95904373166559854e-05, 1.59263176758896376e-06
 2.02095484181244115e+03, 1.74113484196854532e-04,-3.10227840257229492e-01,-1.76579771260821019e+02,-1.07028801497376236e+00, 4.92415096064341085e-01, 1.96030972772449667e-05, 1.59370380907958238e-06
 2.02096281861895613e+03, 1.74114595559415837e-04,-3.33936670077547848e-01,-1.69058726259453522e+02, 3.08977148683529768e-01, 4.92415708381960748e-01, 1.96115410313721715e-05, 1.59441706816313453e-06
 2.02097079542547112e+03, 1.74115813740572561e-04,-3.57984003621417968e-01,-1.61436631701448874e+02, 1.62741210918224755e+00, 4.92416320683531639e-01, 1.96207825358648343e-05, 1.59519601866278692e-06
 2.02097877223198611e+03, 1.74117139288985240e-04,-3.82218231898056093e-01,-1.53806349905327323e+02, 2.88488633153125562e+00, 4.92416932967380427e-01, 1.96308621700232207e-05, 1.59604376983165454e-06
 2.02098674903850110e+03, 1.74118571959982782e-04,-4.06520816635567939e-01,-1.46243557217869437e+02, 4.08171443309039184e+00, 4.92417545231714548e-01, 1.96418164771719647e-05, 1.59696321312612171e-06
 2.02099995736969140e+03, 1.74121176876528108e-04,-4.46647620484121655e-01,-1.34021169532407072e+02, 5.93285158700972026e+00, 4.92418558996463473e-01, 1.96619703060148744e-05, 1.59865044813126541e-06
 2.02102103824506457e+03, 1.74125919227050832e-04,-5.09763294511602072e-01,-1.15669746662215928e+02, 8.56496219709968898e+00, 4.92420176847409075e-01, 1.96996291978705484e-05, 1.60179177037298997e-06
 2.02104211912043775e+03, 1.74131351015759187e-04,-5.71400472608005083e-01,-9.91193190603601977e+01, 1.08288856750192437e+01, 4.92421794479920349e-01, 1.97444915214636291e-05, 1.60552011145186574e-06
 2.02106319999581092e+03, 1.74137429373259918e-04,-6.31556639781337803e-01,-8.45223376132628914e+01, 1.27633919050511437e+01, 4.92423411845247461e-01, 1.97970476111976521e-05, 1.60987413122572634e-06
 2.02108428087118409e+03, 1.74144110652378284e-04,-6.90506413334309954e-01,-7.18162376821141351e+01, 1.44083628342133458e+01, 4.92425028888986593e-01, 1.98576448279982075e-05, 1.61488376457660451e-06
 2.02110536174655726e+03, 1.74151358731461386e-04,-7.48551140453205144e-01,-6.08481900695363933e+01, 1.58029292748788155e+01, 4.92426645550142483e-01, 1.99269388426737341e-05, 1.62060195317606065e-06
 2.02112644262193044e+03, 1.74159142857046380e-04,-8.06002031422269338e-01,-5.14279083828973924e+01, 1.69828413289436675e+01, 4.92428261762813124e-01, 2.00052348445343381e-05, 1.62705304209680991e-06
 2.02114752349730361e+03, 1.74167433333070057e-04,-8.63158659809335038e-01,-4.33686365377490262e+01, 1.79793256354162274e+01, 4.92429877456974363e-01, 2.00929302609454205e-05, 1.63426957543342869e-06
 2.02116860437267678e+03, 1.74176203979902258e-04,-9.20286762510905798e-01,-3.64930841096537293e+01, 1.88191051598531622e+01, 4.92431492557696693e-01, 2.01905518339661482e-05, 1.64229517454076341e-06
 2.02120468182228910e+03, 1.74192275637439511e-04,-1.01846496583211499e+00,-2.70182520090527838e+01, 1.99579018598893363e+01, 4.92434255001200472e-01, 2.03823410865829101e-05, 1.65804542854900852e-06
 2.02124075927190142e+03, 1.74209631459824383e-04,-1.11758672307668139e+00,-1.98452151328480504e+01, 2.07990805833775667e+01, 4.92437015023243441e-01, 2.06077692676744202e-05, 1.67653833817533234e-06
 2.02127683672151375e+03, 1.74228226448888788e-04,-1.21783287242866711e+00,-1.44165752042367288e+01, 2.14143879719754402e+01, 4.92439772134644849e-01, 2.08695159978220965e-05, 1.69799315813051554e-06
 2.02131291417112607e+03, 1.74248029512642414e-04,-1.31911642652302885e+00,-1.03022267716062998e+01, 2.18581295671379969e+01, 4.92442525798476249e-01, 2.11705913174175016e-05, 1.72265592827519258e-06
 2.02134899162073839e+03, 1.74269014525511525e-04,-1.42113310783736613e+00,-7.17848971933853885e+00, 2.21718550394921756e+01, 4.92445275426746376e-01, 2.15142536224466571e-05, 1.75079227457577188e-06
 2.02138506907035071e+03, 1.74291151942490222e-04,-1.52352639568532444e+00,-4.80101476922893156e+00, 2.23865938934730870e+01, 4.92448020379469553e-01, 2.19036699284646859e-05, 1.78266025631756147e-06
 2.02142114651996303e+03, 1.74314405472915943e-04,-1.62587868989387729e+00,-2.98659827397739575e+00, 2.25261866085019697e+01, 4.92450759964905616e-01, 2.23419630020059326e-05, 1.81851465163407926e-06
 2.02145722396957535e+03, 1.74338734896969488e-04,-1.72786403299738134e+00,-1.59615186767085149e+00, 2.26079940962762329e+01, 4.92453493440255408e-01, 2.28322124239408753e-05, 1.85860699625292324e-06
 2.02149330141918767e+03, 1.74364100377982849e-04,-1.82911000117409128e+00,-5.25496985501610947e-01, 2.26458917976154517e+01, 4.92456220013579971e-01, 2.33773457349731586e-05, 1.90317668616820398e-06
 2.02152937886879999e+03, 1.74390463744718722e-04,-1.92942074642617567e+00, 3.04349458392753736e-01, 2.26493144286442032e+01, 4.92458938845677596e-01, 2.39802009920004758e-05, 1.95245584750807744e-06
 2.02156545631841232e+03, 1.74417788964754538e-04,-2.02848936377131883e+00, 9.52171116746320489e-01, 2.26266502526357911e+01, 4.92461649052054973e-01, 2.46434901108202154e-05, 2.00666670577016769e-06
 2.02160153376802464e+03, 1.74446041227074085e-04,-2.12617957967402749e+00, 1.46240667871636276e+00, 2.25833804731746568e+01, 4.92464349703418236e-01, 2.53699627767681850e-05, 2.06603432588336483e-06
 2.02163761121763696e+03, 1.74475185163277424e-04,-2.22239019196683074e+00, 1.86842755353012846e+00, 2.25237096419495764e+01, 4.92467039826615494e-01, 2.61622456885510819e-05, 2.13077382193166319e-06
 2.02167368866724928e+03, 1.74505186075414690e-04,-2.31710077923555824e+00, 2.19512848766922142e+00, 2.24505119220814287e+01, 4.92469718406130130e-01, 2.70228728049837840e-05, 2.20109323530633254e-06
 2.02173265576178665e+03, 1.74555988808271413e-04,-2.46846826558305255e+00, 2.60558850025787159e+00, 2.23087822424121711e+01, 4.92474068806055376e-01, 2.85833404655696340e-05, 2.32858833582687755e-06
 2.02179162285632401e+03, 1.74608884853916951e-04,-2.61551464811589218e+00, 2.91019822175824228e+00, 2.21463527890499634e+01, 4.92478380678327332e-01, 3.03440150359838304e-05, 2.47243809437266247e-06
 2.02185058995086138e+03, 1.74663773223344244e-04,-2.75836639274190532e+00, 3.14479746056714715e+00, 2.19680656609777749e+01, 4.92482648892378194e-01, 3.23151950939214169e-05, 2.63348949135239150e-06
 2.02190955704539874e+03, 1.74720567562877780e-04,-2.89722113450750340e+00, 3.33211829342287924e+00, 2.17771676500184306e+01, 4.92486868048688464e-01, 3.45069410309190391e-05, 2.81257096642623450e-06
 2.02196852413993611e+03, 1.74779196719713857e-04,-3.03228539560821897e+00, 3.48669747918885609e+00, 2.15760596514731091e+01, 4.92491032484997593e-01, 3.69292447850298703e-05, 3.01050603589767810e-06
 2.02202749123447347e+03, 1.74839603594362843e-04,-3.16377803389737799e+00, 3.61778491955435255e+00, 2.13665060878056892e+01, 4.92495136279385570e-01, 3.95920008882609442e-05, 3.22811081710027368e-06
 2.02208645832901084e+03, 1.74901742481378800e-04,-3.29193500685688889e+00, 3.73123459460442763e+00, 2.11497680697472070e+01, 4.92499173252852029e-01, 4.25050083593495900e-05, 3.46619424402148100e-06
 2.02214542542354820e+03, 1.74965576785178961e-04,-3.41699793350600167e+00, 3.83077471201335928e+00, 2.09267698046011894e+01, 4.92503136971536193e-01, 4.56780296514625991e-05, 3.72556289655370124e-06
 2.02220439251808557e+03, 1.75031077449667175e-04,-3.53919854442440807e+00, 3.91882609980841501e+00, 2.06982435094414896e+01, 4.92507020748301882e-01, 4.91208133272698491e-05, 4.00702282782411206e-06
 2.02226335961262293e+03, 1.75098221649220485e-04,-3.65874999661969058e+00, 3.99700138147006845e+00, 2.04648135177687998e+01, 4.92510817643687149e-01, 5.28431008313544917e-05, 4.31138013370758396e-06
 2.02232232670716030e+03, 1.75166991635740383e-04,-3.77584534016885875e+00, 4.06640476788154626e+00, 2.02270323702679384e+01, 4.92514520466121541e-01, 5.68546535062534739e-05, 4.63944318432441272e-06
 2.02241089652238657e+03, 1.75273310932513231e-04,-3.94748767361294739e+00, 4.15583418390681558e+00, 1.98627830525480178e+01, 4.92519889017209112e-01, 6.34451508322073332e-05, 5.17852845295835333e-06
 2.02249946633761283e+03, 1.75383233783269420e-04,-4.11449423306525297e+00, 4.22905670378468468e+00, 1.94913343220797550e+01, 4.92525002177523152e-01, 7.07437660316062269e-05, 5.77569910444776254e-06
 2.02258803615283909e+03, 1.75496737466107036e-04,-4.27729072126484144e+00, 4.28739805154095865e+00, 1.91140514259982517e+01, 4.92529832350676933e-01, 7.87840758589145512e-05, 6.43374362868930884e-06
 2.02267660596806536e+03, 1.75613805210422265e-04,-4.43621810022325835e+00, 4.33194842528515256e+00, 1.87322135995750649e+01, 4.92534350637777230e-01, 8.75998698416556533e-05, 7.15547148432289556e-06
 2.02276517578329162e+03, 1.75734423610515733e-04,-4.59154613962804437e+00, 4.36367709918242497e+00, 1.83470145088294707e+01, 4.92538526829586154e-01, 9.72251602859024758e-05, 7.94371407438404970e-06
