"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 2.02127195539105196e+03, 1.14981742581294255e-04, 3.55153940140198299e-01, 5.55070407730890238e+01, 2.03774489948447933e-04, 2.37144802408985199e-06
 2.02130903888793841e+03, 1.14986069694451829e-04, 3.55155880348924480e-01, 5.53104915363491827e+01, 2.03792288974886937e-04, 2.37141662081075919e-06
 2.02134612238482487e+03, 1.14990416852470356e-04, 3.55157819510283135e-01, 5.51024683354154092e+01, 2.03810171661149747e-04, 2.37138553086096335e-06
 2.02140208333050964e+03, 1.14997022364927181e-04, 3.55160743698604453e-01, 5.47709929934685675e+01, 2.03837346916955293e-04, 2.37133914693192045e-06
 2.02145804427619441e+03, 1.15003691472083175e-04, 3.55163665177786469e-01, 5.44225175091433684e+01, 2.03864787043128801e-04, 2.37129332680476917e-06
 2.02151400522187919e+03, 1.15010433054379667e-04, 3.55166583751254927e-01, 5.40603746639095846e+01, 2.03892528851755823e-04, 2.37124792401367582e-06
 2.02156996616756396e+03, 1.15017255171780231e-04, 3.55169499220664653e-01, 5.36870896587424724e+01, 2.03920605767551395e-04, 2.37120283422501532e-06
 2.02168385926325550e+03, 1.15031419017563719e-04, 3.55175422433155863e-01, 5.28997492746048721e+01, 2.03978910422927047e-04, 2.37111146555917010e-06
 2.02175829387866133e+03, 1.15040900417281544e-04, 3.55179285318165838e-01, 5.23699503406285558e+01, 2.04017949593135835e-04, 2.37105178238524525e-06
 2.02183272849406717e+03, 1.15050575656983105e-04, 3.55183141126458102e-01, 5.18308295755299824e+01, 2.04057794859562123e-04, 2.37099185218390094e-06
 2.02190716310947300e+03, 1.15060457873968598e-04, 3.55186989352166360e-01, 5.12834691648580758e+01, 2.04098500844231265e-04, 2.37093133229945725e-06
 2.02198159772487884e+03, 1.15070560429140684e-04, 3.55190829475931447e-01, 5.07289333667695956e+01, 2.04140123118083932e-04, 2.37087012370662090e-06
 2.02205603234028467e+03, 1.15080895440189176e-04, 3.55194660963975783e-01, 5.01686335760779230e+01, 2.04182712127480727e-04, 2.37080810020170647e-06
 2.02213046695569051e+03, 1.15091473712109442e-04, 3.55198483266423393e-01, 4.96038507701402622e+01, 2.04226312905273367e-04, 2.37074507450898193e-06
 2.02220490157109634e+03, 1.15102306438631764e-04, 3.55202295815093883e-01, 4.90354226644118896e+01, 2.04270972117296621e-04, 2.37068081159326312e-06
 2.02227933618650218e+03, 1.15113405198533019e-04, 3.55206098021719985e-01, 4.84639942105441222e+01, 2.04316738048854088e-04, 2.37061525493810114e-06
 2.02235377080190801e+03, 1.15124780429767270e-04, 3.55209889277368795e-01, 4.78903122127418399e+01, 2.04363654284703153e-04, 2.37054833062460060e-06
 2.02247578797857273e+03, 1.15144050932770609e-04, 3.55216078749842568e-01, 4.69468161291635155e+01, 2.04443157060363475e-04, 2.37043533693310892e-06
 2.02259780515523744e+03, 1.15164132261200023e-04, 3.55222234169591422e-01, 4.60019339051038401e+01, 2.04526034955656032e-04, 2.37031783914039275e-06
 2.02271982233190215e+03, 1.15185061649119799e-04, 3.55228352423897886e-01, 4.50583674256646916e+01, 2.04612444169140878e-04, 2.37019581356762615e-06
 2.02284183950856686e+03, 1.15206878256934783e-04, 3.55234430199314943e-01, 4.41181332544988365e+01, 2.04702549076210354e-04, 2.37006838173184530e-06
 2.02296385668523158e+03, 1.15229624204867730e-04, 3.55240463960545261e-01, 4.31825995913678398e+01, 2.04796526534334019e-04, 2.36993565000228815e-06
 2.02308587386189629e+03, 1.15253339877358573e-04, 3.55246449941466647e-01, 4.22531006511477116e+01, 2.04894546432645396e-04, 2.36979710203474490e-06
 2.02320789103856100e+03, 1.15278056255069399e-04, 3.55252384117743125e-01, 4.13311551725965458e+01, 2.04996739889945956e-04, 2.36965328692354935e-06
 2.02332990821522571e+03, 1.15303804163093432e-04, 3.55258262197813590e-01, 4.04180993937332644e+01, 2.05103237600241366e-04, 2.36950310118677337e-06
 2.02345192539189043e+03, 1.15330616797290199e-04, 3.55264079585821735e-01, 3.95148715743854950e+01, 2.05214180329475504e-04, 2.36934723679099468e-06
 2.02357394256855514e+03, 1.15358531412441926e-04, 3.55269831390399526e-01, 3.86221972150390229e+01, 2.05329725945121696e-04, 2.36918449899049577e-06
 2.02376785869319792e+03, 1.15405212878616289e-04, 3.55278824256738013e-01, 3.72271887942959268e+01, 2.05523046962419593e-04, 2.36891488620308874e-06
 2.02396177481784071e+03, 1.15454845740261674e-04, 3.55287614725174117e-01, 3.58635646189103454e+01, 2.05728715590868156e-04, 2.36862787085156177e-06
 2.02415569094248349e+03, 1.15507551578713290e-04, 3.55296177484975051e-01, 3.45332973481224101e+01, 2.05947253647461594e-04, 2.36832474883488844e-06
 2.02434960706712627e+03, 1.15563448753839906e-04, 3.55304485315769858e-01, 3.32377495536980661e+01, 2.06179171472942879e-04, 2.36800383590895790e-06
 2.02469183220689911e+03, 1.15670064101248149e-04, 3.55318430456021683e-01, 3.10397947622856947e+01, 2.06621922575433813e-04, 2.36740068008215109e-06
 2.02503405734667194e+03, 1.15787144843624366e-04, 3.55331297486333408e-01, 2.89585963196566176e+01, 2.07108719604020045e-04, 2.36674680305468125e-06
