"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.07187231279199011e+01, 2.10512069183652723e-04,-1.22544269245965669e+01, 5.18538297270084270e-01, 1.14906416933861148e-04, 2.77116751732839007e-06
 2.07252301030292401e+01, 2.10512845172109375e-04,-1.05261132683206711e+01, 5.18538419277512652e-01, 1.14910178601072038e-04, 2.77114385247772052e-06
 2.07353971086001252e+01, 2.10514181529059116e-04,-7.83430793853308760e+00, 5.18538609920163207e-01, 1.14916691143185525e-04, 2.77110147968564437e-06
 2.07455641141710103e+01, 2.10515682568680626e-04,-5.18184057297432332e+00, 5.18538800574162573e-01, 1.14924047785422998e-04, 2.77105381708533783e-06
 2.07557311197418954e+01, 2.10517361602524200e-04,-2.59781381861600691e+00, 5.18538991239865799e-01, 1.14932316764297684e-04, 2.77100294985505120e-06
 2.07658981253127806e+01, 2.10519225398665981e-04,-1.02135927182444033e-01, 5.18539181917282321e-01, 1.14941532778856388e-04, 2.77094935483863769e-06
 2.07666364108876316e+01, 2.10519368046304474e-04, 7.52130270385795996e-02, 5.18539195763935701e-01, 1.14942239458737315e-04, 2.77094529166113387e-06
 2.07673746964624826e+01, 2.10519511645696102e-04, 2.52078912366746066e-01, 5.18539209610649143e-01, 1.14942951017073209e-04, 2.77094115923738557e-06
 2.07681129820373336e+01, 2.10519656231791070e-04, 4.28418621762274521e-01, 5.18539223457423981e-01, 1.14943667633009546e-04, 2.77093699870928143e-06
 2.07697255616173209e+01, 2.10519975502540123e-04, 8.11719771977069904e-01, 5.18539253702066105e-01, 1.14945250629863493e-04, 2.77092783438741294e-06
 2.07713381411973081e+01, 2.10520299592547260e-04, 1.19237573376276318e+00, 5.18539283946997887e-01, 1.14946858329113778e-04, 2.77091862722497527e-06
 2.07742099466436585e+01, 2.10520888725788800e-04, 1.86365217219069712e+00, 5.18539337810195677e-01, 1.14949782793196867e-04, 2.77090210350675072e-06
 2.07770817520900088e+01, 2.10521493265682558e-04, 2.52627874506497863e+00, 5.18539391674273986e-01, 1.14952786228634193e-04, 2.77088545170179080e-06
 2.07799535575363592e+01, 2.10522113267076749e-04, 3.18006893549086778e+00, 5.18539445539210053e-01, 1.14955868916854538e-04, 2.77086872624618448e-06
 2.07847860653109144e+01, 2.10523191344033774e-04, 4.26002689655160882e+00, 5.18539536181866212e-01, 1.14961234534658146e-04, 2.77084039643877896e-06
 2.07930113498012190e+01, 2.10525125764142137e-04, 6.03920596950144262e+00, 5.18539690467373360e-01, 1.14970876999144210e-04, 2.77079168663036523e-06
 2.08012366342915236e+01, 2.10527183346900961e-04, 7.74317720802575682e+00, 5.18539844758536761e-01, 1.14981150787725895e-04, 2.77074292811484949e-06
 2.08094619187818282e+01, 2.10529360354056643e-04, 9.37178427832192895e+00, 5.18539999054416390e-01, 1.14992036747541397e-04, 2.77069479332281533e-06
 2.08231035100779316e+01, 2.10533219586468825e-04, 1.19105672234749900e+01, 5.18540254960585645e-01, 1.15011365807014834e-04, 2.77061673592771117e-06
 2.08367451013740350e+01, 2.10537365405597145e-04, 1.42544104708541166e+01, 5.18540510870756366e-01, 1.15032163990596485e-04, 2.77054177814009091e-06
 2.08503866926701384e+01, 2.10541768251913165e-04, 1.64147714081479243e+01, 5.18540766778404549e-01, 1.15054279823582789e-04, 2.77047042116764873e-06
 2.08640282839662419e+01, 2.10546397744079087e-04, 1.84051519298678627e+01, 5.18541022676293761e-01, 1.15077557617224567e-04, 2.77040282405838625e-06
 2.08851165156611707e+01, 2.10553932655535201e-04, 2.11805307572449486e+01, 5.18541418225610284e-01, 1.15115481759132219e-04, 2.77030560327457597e-06
 2.09062047473560995e+01, 2.10561839393153948e-04, 2.36355864222501033e+01, 5.18541813702345533e-01, 1.15155312545173910e-04, 2.77021670990075698e-06
 2.09272929790510283e+01, 2.10570030372062705e-04, 2.58193680446626779e+01, 5.18542209074407068e-01, 1.15196601140172633e-04, 2.77013547249915132e-06
 2.09599087719012829e+01, 2.10583090576863717e-04, 2.87613981022694283e+01, 5.18542820287508643e-01, 1.15262469431237990e-04, 2.77002317921027473e-06
 2.09925245647515375e+01, 2.10596437437660761e-04, 3.12932547163895869e+01, 5.18543431047220116e-01, 1.15329809571897509e-04, 2.76992521486920587e-06
 2.10000000000000000e+01, 2.10599518105351191e-04, 3.18274779349942918e+01, 5.18543570954619226e-01, 1.15345354860401874e-04, 2.76990465640848746e-06
 2.10038611909159627e+01, 2.10601113957355717e-04, 3.19027620971198438e+01, 5.18543643202504678e-01, 1.15353408089027921e-04, 2.76989052084740126e-06
 2.10077223818319254e+01, 2.10602714617910637e-04, 3.19747495046374617e+01, 5.18543715441740938e-01, 1.15361486006672158e-04, 2.76987389014786981e-06
 2.10182852040193850e+01, 2.10607132267557148e-04, 3.21562844400306673e+01, 5.18543913016442093e-01, 1.15383783483112036e-04, 2.76982141197452410e-06
 2.10288480262068447e+01, 2.10611615448816618e-04, 3.23186884943308570e+01, 5.18544110526297675e-01, 1.15406417199089822e-04, 2.76976377152422924e-06
 2.10394108483943043e+01, 2.10616181200679221e-04, 3.24619892565444275e+01, 5.18544307960495554e-01, 1.15429474532919031e-04, 2.76970354707170492e-06
 2.10568255239708186e+01, 2.10623910831965548e-04, 3.26607849295278783e+01, 5.18544633273401168e-01, 1.15468525886555697e-04, 2.76960281073812309e-06
 2.10742401995473330e+01, 2.10631893308224264e-04, 3.28178303619533978e+01, 5.18544958322342486e-01, 1.15508874505254459e-04, 2.76950128691370855e-06
 2.10916548751238473e+01, 2.10640124800009630e-04, 3.29389770846769636e+01, 5.18545283073529872e-01, 1.15550500870788180e-04, 2.76939961667460880e-06
 2.11090695507003616e+01, 2.10648597567935855e-04, 3.30294302938846158e+01, 5.18545607491238791e-01, 1.15593365423251272e-04, 2.76929784273132349e-06
 2.11404192888664504e+01, 2.10664431078060727e-04, 3.31293587933010159e+01, 5.18546190536619211e-01, 1.15673511466739148e-04, 2.76911430027186844e-06
 2.11717690270325392e+01, 2.10680980940816594e-04, 3.31632123588820988e+01, 5.18546772157233438e-01, 1.15757335130435484e-04, 2.76892984140794929e-06
