"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 3.02058726675407979e+03, 2.10483737743790968e-04,-3.78671305600994259e+01, 5.18482760259931452e-01, 1.14859409578997541e-04, 2.77107474227754103e-06
 3.02060050762868741e+03, 2.10484111265733239e-04,-3.62106300922538296e+01, 5.18483008436580461e-01, 1.14860885174529820e-04, 2.77106843019873094e-06
 3.02061374850329503e+03, 2.10484539631605039e-04,-3.44008640781761557e+01, 5.18483256614989618e-01, 1.14862641862698950e-04, 2.77106077891645858e-06
 3.02062698937790265e+03, 2.10485031894547795e-04,-3.24125927642214506e+01, 5.18483504796143246e-01, 1.14864726043004408e-04, 2.77105143717291241e-06
 3.02064023025251026e+03, 2.10485598281447253e-04,-3.02166309002940743e+01, 5.18483752981115931e-01, 1.14867190130916338e-04, 2.77104042133778891e-06
 3.02065347112711788e+03, 2.10486253669537785e-04,-2.77821344350524555e+01, 5.18484001171348963e-01, 1.14870110376361537e-04, 2.77102574661667962e-06
 3.02066671200172550e+03, 2.10487017064864447e-04,-2.50839509592587753e+01, 5.18484249368443728e-01, 1.14873584191241276e-04, 2.77100698137021993e-06
 3.02067322796595317e+03, 2.10487435595668753e-04,-2.36611074015931599e+01, 5.18484371511435338e-01, 1.14875513342388820e-04, 2.77099744978408716e-06
 3.02067974393018085e+03, 2.10487886220348251e-04,-2.21755719687565538e+01, 5.18484493656623080e-01, 1.14877606984680879e-04, 2.77098658243472701e-06
 3.02068625989440852e+03, 2.10488371979638872e-04,-2.06303502455611358e+01, 5.18484615804294502e-01, 1.14879880702958894e-04, 2.77097410918404694e-06
 3.02069277585863620e+03, 2.10488896311990009e-04,-1.90312037780455690e+01, 5.18484737954729380e-01, 1.14882352120599716e-04, 2.77095992794456438e-06
 3.02069929182286387e+03, 2.10489462958385099e-04,-1.73860484485865499e+01, 5.18484860108205270e-01, 1.14885040411696960e-04, 2.77094393321529590e-06
 3.02070580778709154e+03, 2.10490075850577635e-04,-1.57042996051456658e+01, 5.18484982265000061e-01, 1.14887965728238819e-04, 2.77092601144543010e-06
 3.02071232375131922e+03, 2.10490739023678569e-04,-1.39962043595314629e+01, 5.18485104425390086e-01, 1.14891148752109149e-04, 2.77090605540649033e-06
 3.02071883971554689e+03, 2.10491456075866893e-04,-1.22720848308900443e+01, 5.18485226589603387e-01, 1.14894607925979943e-04, 2.77088452164260121e-06
 3.02072535567977457e+03, 2.10492231231072514e-04,-1.05422439377918593e+01, 5.18485348757940834e-01, 1.14898364899802523e-04, 2.77086023119626501e-06
 3.02073187164400224e+03, 2.10493068644086880e-04,-8.81633338938953592e+00, 5.18485470930637793e-01, 1.14902440969486219e-04, 2.77083367171277576e-06
 3.02073838760822991e+03, 2.10493972161064749e-04,-7.10301855240747848e+00, 5.18485593107880116e-01, 1.14906855849354874e-04, 2.77080504229864485e-06
 3.02074841397532964e+03, 2.10495498780617851e-04,-4.50706537871171431e+00, 5.18485781115933908e-01, 1.14914348013755324e-04, 2.77075685165878885e-06
 3.02075844034242937e+03, 2.10497200161700285e-04,-1.98055889494106085e+00, 5.18485969135386138e-01, 1.14922735913800366e-04, 2.77070494180100775e-06
 3.02076846670952909e+03, 2.10499083816539299e-04, 4.57357139471131602e-01, 5.18486157166171635e-01, 1.14932058061504826e-04, 2.77065080069705119e-06
 3.02077374891922227e+03, 2.10500150712974348e-04, 1.70144230813855035e+00, 5.18486256231232567e-01, 1.14937351259049707e-04, 2.77062127970487879e-06
