"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 1.03439272103421035e+03, 1.99415188420946476e-04, 4.77796308879597453e-01,-3.15170840476671055e+00, 5.79902689886293145e-04, 2.32183435521929445e-06
 1.03449751708091594e+03, 2.01126861854562339e-04, 4.76591862151682699e-01,-3.22291347784781612e+00, 5.89058277037553648e-04, 2.31163415700079129e-06
 1.03468340020227743e+03, 2.04245336823366622e-04, 4.74406891490347649e-01,-3.35154861965724393e+00, 6.05750863870267915e-04, 2.29353085918350288e-06
 1.03486928332363891e+03, 2.07465123992442473e-04, 4.72163533196106489e-01,-3.48316883948899525e+00, 6.22994784615594046e-04, 2.27548947820347872e-06
 1.03505516644500040e+03, 2.10780540648127732e-04, 4.69866686490445051e-01,-3.61775343289763729e+00, 6.40751345728550015e-04, 2.25760083716670007e-06
 1.03538141342742369e+03, 2.16810271705374460e-04, 4.65723800972031809e-01,-3.86095954244645778e+00, 6.73017124383088828e-04, 2.22684031195053679e-06
 1.03590968487582450e+03, 2.27048180844251126e-04, 4.58792891754030374e-01,-4.27250880604205108e+00, 7.27594692720697021e-04, 2.17967772997200722e-06
 1.03643795632422530e+03, 2.37708456478957059e-04, 4.51719870872184293e-01,-4.70361939485548586e+00, 7.83945327057584225e-04, 2.13696413593358241e-06
 1.03696622777262610e+03, 2.48603177798133927e-04, 4.44653095338570448e-01,-5.15090165249123455e+00, 8.40817991997837928e-04, 2.09921322842852654e-06
 1.03749449922102690e+03, 2.59551911521928910e-04, 4.37731818175240817e-01,-5.61014041153192888e+00, 8.97063124398416725e-04, 2.06672107249882897e-06
 1.03802277066942770e+03, 2.70392976530520884e-04, 4.31064748750703330e-01,-6.07705924588881441e+00, 9.51718865046672041e-04, 2.03912099695228740e-06
 1.03855104211782850e+03, 2.81008724231286721e-04, 4.24732168781807473e-01,-6.54753852079790377e+00, 1.00414041404770123e-03, 2.01560787359903302e-06
 1.03907931356622930e+03, 2.91317050471755982e-04, 4.18779679784625825e-01,-7.01784590952616760e+00, 1.05393911569618705e-03, 1.99571320078902584e-06
 1.03960758501463010e+03, 3.01263039078089037e-04, 4.13222767931375135e-01,-7.48512753362380678e+00, 1.10091765536458647e-03, 1.97828847229213264e-06
 1.04013585646303090e+03, 3.10819652886139351e-04, 4.08059684269486966e-01,-7.94698075375895829e+00, 1.14504839624210149e-03, 1.96293632749071164e-06
 1.04066412791143171e+03, 3.19957428927292230e-04, 4.03272893302281943e-01,-8.40149632976650018e+00, 1.18631543139595830e-03, 1.94934951292988902e-06
 1.04119239935983251e+03, 3.28647448717238875e-04, 3.98840443164250436e-01,-8.84738352756505364e+00, 1.22472054432523408e-03, 1.93691540111925197e-06
 1.04172067080823331e+03, 3.36893139995083669e-04, 3.94735585502013930e-01,-9.28373827192008783e+00, 1.26041234632305881e-03, 1.92549586056711211e-06
 1.04224894225663411e+03, 3.44702233280172205e-04, 3.90931293582170658e-01,-9.70991637855960654e+00, 1.29355097894858981e-03, 1.91500880131305696e-06
 1.04277721370503491e+03, 3.52063298324163665e-04, 3.87399559780569835e-01,-1.01255861472980015e+01, 1.32420847697558653e-03, 1.90513051019326762e-06
 1.04330548515343571e+03, 3.58963535794668627e-04, 3.84118410348368688e-01,-1.05303917588151279e+01, 1.35244617157587784e-03, 1.89600031856052111e-06
 1.04383375660183651e+03, 3.65427992633101674e-04, 3.81062886222713670e-01,-1.09243467505797156e+01, 1.37847015089493383e-03, 1.88734235048159732e-06
 1.04436202805023731e+03, 3.71479641567287061e-04, 3.78212298049358131e-01,-1.13075225636112506e+01, 1.40246292346271856e-03, 1.87915963432656577e-06
 1.04489029949863811e+03, 3.77118357545695054e-04, 3.75546038060217413e-01,-1.16800522521986991e+01, 1.42450445916091745e-03, 1.87132486715435278e-06
 1.04541857094703892e+03, 3.82346620839688945e-04, 3.73047819529873925e-01,-1.20419466644292612e+01, 1.44467696285320991e-03, 1.86394375677693247e-06
 1.04594684239543972e+03, 3.87204616131392964e-04, 3.70698588233240200e-01,-1.23935137419826145e+01, 1.46319726145242900e-03, 1.85673532194751737e-06
 1.04647511384384052e+03, 3.91730510414974140e-04, 3.68485491117669761e-01,-1.27349787918700965e+01, 1.48026126183912489e-03, 1.84988851972901122e-06
 1.04700338529224132e+03, 3.95934158499453926e-04, 3.66396743322609963e-01,-1.30665229091580262e+01, 1.49594933039731552e-03, 1.84332072085406606e-06
 1.04753165674064212e+03, 3.99814825011874210e-04, 3.64421123163096883e-01,-1.33882327514964494e+01, 1.51029747334723995e-03, 1.83707985380982303e-06
 1.04805992818904292e+03, 4.03393679011622203e-04, 3.62548400506764068e-01,-1.37003815067628487e+01, 1.52341740704266216e-03, 1.83099508803688923e-06
 1.04858819963744372e+03, 4.06706478387147176e-04, 3.60770780429237770e-01,-1.40031768556746208e+01, 1.53546736113426767e-03, 1.82520558080202694e-06
 1.04911647108584452e+03, 4.09774619427176500e-04, 3.59080938907318681e-01,-1.42968340865003736e+01, 1.54654756173511080e-03, 1.81961813870181493e-06
 1.04964474253424532e+03, 4.12600518673211802e-04, 3.57471892492158438e-01,-1.45814725449236136e+01, 1.55668647694339347e-03, 1.81429827321664596e-06
 1.05017301398264613e+03, 4.15193659929455165e-04, 3.55936264321528195e-01,-1.48573825767350627e+01, 1.56593543028310522e-03, 1.80906411650561623e-06
 1.05070128543104693e+03, 4.17586208438514451e-04, 3.54469264581902810e-01,-1.51247677930415421e+01, 1.57442284051471362e-03, 1.80406636088029060e-06
 1.05122955687944773e+03, 4.19803864667675085e-04, 3.53066337537397634e-01,-1.53838520470671742e+01, 1.58225071200691621e-03, 1.79922921735682816e-06
 1.05175782832784853e+03, 4.21845484792846774e-04, 3.51722856155220476e-01,-1.56347692442506450e+01, 1.58942480881450222e-03, 1.79461674286295325e-06
 1.05228609977624933e+03, 4.23708305229382638e-04, 3.50433883099925791e-01,-1.58778122596559434e+01, 1.59594446791650130e-03, 1.79006162493229713e-06
 1.05281437122465013e+03, 4.25422540795625031e-04, 3.49196480688776734e-01,-1.61131948665471647e+01, 1.60192212295689335e-03, 1.78570452328468174e-06
 1.05334264267305093e+03, 4.27016055738220143e-04, 3.48007778860972949e-01,-1.63411566838969264e+01, 1.60745983636111523e-03, 1.78147710711045148e-06
