"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.02155202757228801e+03, 1.11052381809439146e-01, 8.16801879330697147e+02, 1.31284224867010968e-01, 4.15348722006077329e-04, 2.11551424069782688e-02, 2.37648422252374090e+01, 4.15170032833109470e+00, 3.10398728809992086e-01, 1.70367140048026959e+04
 1.02156677065970598e+03, 1.11055075688915858e-01, 8.16802963142569070e+02, 1.37551107576291493e-01, 5.36438752154944423e-04, 2.11561205181125846e-02, 2.45358390268655704e+01, 4.18257180241252957e+00, 3.14124300616318630e-01, 1.70367675126546565e+04
 1.02158151374712395e+03, 1.11057928746519874e-01, 8.16804046581466537e+02, 1.45092057615125225e-01, 6.79938424199870374e-04, 2.11571564456736333e-02, 2.52337900881252715e+01, 4.21064044660961656e+00, 3.17527093258124060e-01, 1.70368167782490891e+04
 1.02159625683454192e+03, 1.11060962973485597e-01, 8.16805129586042654e+02, 1.54015296581669348e-01, 8.47576145690891051e-04, 2.11582581784186714e-02, 2.58645203412711489e+01, 4.23612836582793939e+00, 3.20627103692903870e-01, 1.70368621671471519e+04
 1.02161099992195989e+03, 1.11064202411069388e-01, 8.16806212090561189e+02, 1.64412869440327791e-01, 1.04098513877203241e-03, 2.11594344504470420e-02, 2.64335185754281881e+01, 4.25924500488664481e+00, 3.23444227718991784e-01, 1.70369040245111901e+04
 1.02162574300937786e+03, 1.11067672779460849e-01, 8.16807294025082570e+02, 1.76354266944443561e-01, 1.26171603503177107e-03, 2.11606946066556015e-02, 2.69459149584716329e+01, 4.28018625039971923e+00, 3.25997926192764853e-01, 1.70369426736692621e+04
 1.02164048609679583e+03, 1.11071401001851991e-01, 8.16808375315698186e+02, 1.89880756604630108e-01, 1.51124353649119457e-03, 2.11620484301339139e-02, 2.74064437745456715e+01, 4.29913295808223328e+00, 3.28306834169482198e-01, 1.70369784137746319e+04
 1.02165522918421379e+03, 1.11075414612897660e-01, 8.16809455884703652e+02, 2.04999299456561396e-01, 1.79097948703240643e-03, 2.11635059275806121e-02, 2.78194564931130266e+01, 4.31625142874983858e+00, 3.30388640336382045e-01, 1.70370115205444163e+04
 1.02166997227163176e+03, 1.11079741073116328e-01, 8.16810535650757970e+02, 2.21678351526170797e-01, 2.10228447269844619e-03, 2.11650770805531380e-02, 2.81889104800988477e+01, 4.33169294002992533e+00, 3.32259866865550646e-01, 1.70370422455011758e+04
 1.02169243709663897e+03, 1.11086994579266712e-01, 8.16812179210376371e+02, 2.49924057599048427e-01, 2.64031206467378252e-03, 2.11677113010132166e-02, 2.86761726951247731e+01, 4.35230576797090407e+00, 3.34740846512133261e-01, 1.70370849970400450e+04
