"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.06536792803332423e+03, 3.05702361857833060e-01, 2.24589752933779977e+02, 7.20650295775088545e-01, 1.11598608847777854e+01, 1.22445155381128420e-01,-8.31853948289605540e+01, 4.89308829807255565e-03,-5.96244680465680202e-02, 1.70383223269088521e+04
 1.06664523739583774e+03, 3.01630834723054242e-01, 2.26614184621687258e+02, 6.62808396583854709e-01, 9.70969661542518025e+00, 1.20069748576015004e-01,-8.31726513202695656e+01, 5.39621415236406828e-03,-5.82340385735330493e-02, 1.70383283645346164e+04
 1.06792254675835125e+03, 2.97762192941182280e-01, 2.28774106763201019e+02, 6.12096205069181054e-01, 8.44775451112695563e+00, 1.17810700575305197e-01,-8.31585651425363750e+01, 5.95231947102593719e-03,-5.69085042828410617e-02, 1.70383340720726846e+04
 1.06919985612086475e+03, 2.94090205356675571e-01, 2.31051094221795751e+02, 5.67393304665357978e-01, 7.35024903424380582e+00, 1.15665196617232069e-01,-8.31436996934150869e+01, 6.53915864199330638e-03,-5.56471856484577546e-02, 1.70383394641954947e+04
 1.07047716548337826e+03, 2.90607020203736299e-01, 2.33429195891886280e+02, 5.28006858080986019e-01, 6.39604076923432974e+00, 1.13629304257671190e-01,-8.31284599131427200e+01, 7.14074366062207068e-03,-5.44484389588094780e-02, 1.70383445556652878e+04
 1.07175447484589176e+03, 2.87304699965612920e-01, 2.35894791240335877e+02, 4.93727895083171164e-01, 5.56651260754409449e+00, 1.11698893462291171e-01,-8.31131271876991207e+01, 7.74596552109381442e-03,-5.33102695158667872e-02, 1.70383493609509969e+04
 1.07303178420840527e+03, 2.84176049570658618e-01, 2.38436156501168142e+02, 4.64394458546347977e-01, 4.84534971215209254e+00, 1.09870143653885616e-01,-8.30978991370531901e+01, 8.34702297644666566e-03,-5.22307149190395087e-02, 1.70383538941480729e+04
 1.07498634662437303e+03, 2.79705390878355331e-01, 2.42449665492613292e+02, 4.26453933296356946e-01, 3.92006184244355360e+00, 1.07257867756901992e-01,-8.30750845680044137e+01, 9.24745983688636877e-03,-5.06863641267211243e-02, 1.70383603348295001e+04
 1.07694090904034078e+03, 2.75587607116674016e-01, 2.46586436001908424e+02, 3.94512642120280810e-01, 3.17331702712650321e+00, 1.04853481691123962e-01,-8.30531610661243747e+01, 1.01126510557083913e-02,-4.92626090010125500e-02, 1.70383662161679604e+04
 1.07889547145630854e+03, 2.71785588388497146e-01, 2.50820937193940722e+02, 3.66760228639047725e-01, 2.57060938775232550e+00, 1.02635622182189606e-01,-8.30323118304591787e+01, 1.09353699235435128e-02,-4.79473572527449460e-02, 1.70383715807588524e+04
