"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 8.26729076085684795e+01, 2.65221359263938528e-01, 2.59218734324046238e+02, 3.29112990840827124e-01, 1.71357698474330689e+00, 9.88132362657287155e-02,-8.29957604146243284e+01, 1.23992820350170927e-02,-4.56809690668119259e-02, 1.70378517221666552e+04
 8.44043945874068697e+01, 2.62523963838628416e-01, 2.63127346645567741e+02, 3.15547201845606196e-01, 1.42481746375638840e+00, 9.72456661173598941e-02,-8.29801697968983802e+01, 1.30143141639254365e-02,-4.47473635238079676e-02, 1.70378553426142971e+04
 8.61358815662452599e+01, 2.59994869263705186e-01, 2.67065227807131748e+02, 3.03947705247109234e-01, 1.18581336423523598e+00, 9.57778808273847954e-02,-8.29654142385045077e+01, 1.35963460288949563e-02,-4.38720474189072673e-02, 1.70378586598499533e+04
 8.78673685450836501e+01, 2.57618933395450778e-01, 2.71025482152503571e+02, 2.94262046172178049e-01, 9.87924079277108125e-01, 9.44009112138421425e-02,-8.29514502612809963e+01, 1.41470969104137943e-02,-4.30498211918303383e-02, 1.70378616925505921e+04
 8.95988555239220403e+01, 2.55383077011722803e-01, 2.75002344843181106e+02, 2.86279253241476961e-01, 8.24012744975465061e-01, 9.31069861219207678e-02,-8.29382290940322946e+01, 1.46684947265771550e-02,-4.22761689046805555e-02, 1.70378644577411214e+04
 9.13303425027604305e+01, 2.53274952511938600e-01, 2.78990996379862679e+02, 2.79377129217976417e-01, 6.88198527944015148e-01, 9.18887663918102615e-02,-8.29257005682225667e+01, 1.51625222694460517e-02,-4.15468230357413995e-02, 1.70378669709502174e+04
 9.30618294815988207e+01, 2.51281711567090782e-01, 2.82987368334391192e+02, 2.72863245647648467e-01, 5.75638396888361492e-01, 9.07386397105753723e-02,-8.29138141473085000e+01, 1.56311765773986568e-02,-4.08573561194043311e-02, 1.70378692462686413e+04
 9.47933164604372109e+01, 2.49390777913937683e-01, 2.86987997064296508e+02, 2.66699428533250515e-01, 4.82329892752325129e-01, 8.96491740922583380e-02,-8.29025186202006523e+01, 1.60764810263834580e-02,-4.02034364836504343e-02, 1.70378712963456237e+04
 9.65248034392756011e+01, 2.47594159549505255e-01, 2.90989997647703433e+02, 2.62406356427952570e-01, 4.04943621840362866e-01, 8.86156003653393726e-02,-8.28917654420088752e+01, 1.65003535099564648e-02,-3.95822684649673948e-02, 1.70378731324870532e+04
 9.75368173791823949e+01, 2.46584916643865282e-01, 2.93328637916818195e+02, 2.60234817382913985e-01, 3.65945737937878046e-01, 8.80356875708308007e-02,-8.28857136318437142e+01, 1.67388826723806027e-02,-3.92333831207532652e-02, 1.70378741109455295e+04
 9.85488313190891887e+01, 2.45603762970725475e-01, 2.95666396973524456e+02, 2.57952489435588239e-01, 3.30956389709183618e-01, 8.74724093614349246e-02,-8.28798240325944846e+01, 1.69710015334960350e-02,-3.88942482021737562e-02, 1.70378750219680842e+04
 9.95608452589959825e+01, 2.44648988154672065e-01, 2.98002870514548079e+02, 2.55808558228072913e-01, 2.99557818020108946e-01, 8.69247554732069938e-02,-8.28740888856887779e+01, 1.71970166005056581e-02,-3.85642737124932480e-02, 1.70378758673999946e+04
