environment.time,calcium_concentration.Cai,calcium_concentration.CaJSR,calcium_concentration.Cass,calcium_fluxes.J_rel,calcium_fluxes.J_up,membrane.V,non_inactivating_steady_state_potassium_current.i_Kss,sodium_calcium_exchange_current.i_NaCa,sodium_concentration.Nai,,,,36.64530754,0,0.53458117,0.413297478
1.10E+03,2.55E-01,4.23E+02,2.81E-01,7.08E-01,1.75E-01,-8.29E+01,1.47E-02,-4.23E-02,1.70E+04,,,,,,,
1.10E+03,2.54E-01,4.24E+02,2.80E-01,6.90E-01,1.75E-01,-8.29E+01,1.48E-02,-4.21E-02,1.70E+04,,,,,,,
1.10E+03,2.54E-01,4.26E+02,2.79E-01,6.72E-01,1.74E-01,-8.29E+01,1.49E-02,-4.20E-02,1.70E+04,,,,,,,
1.10E+03,2.53E-01,4.28E+02,2.77E-01,6.43E-01,1.73E-01,-8.29E+01,1.50E-02,-4.17E-02,1.70E+04,,,,,,,
1.10E+03,2.52E-01,4.30E+02,2.75E-01,6.17E-01,1.73E-01,-8.29E+01,1.52E-02,-4.15E-02,1.70E+04,,,,,,,
1.10E+03,2.52E-01,4.32E+02,2.74E-01,5.91E-01,1.72E-01,-8.29E+01,1.53E-02,-4.13E-02,1.70E+04,,,,,,,
1.10E+03,2.50E-01,4.35E+02,2.71E-01,5.48E-01,1.71E-01,-8.29E+01,1.56E-02,-4.08E-02,1.70E+04,,,,,,,
1.10E+03,2.48E-01,4.42E+02,2.66E-01,4.71E-01,1.69E-01,-8.29E+01,1.61E-02,-4.00E-02,1.70E+04,,,,,,,
1.10E+03,2.46E-01,4.50E+02,2.61E-01,4.06E-01,1.67E-01,-8.29E+01,1.67E-02,-3.92E-02,1.70E+04,,,,,,,
1.11E+03,2.42E-01,4.62E+02,2.54E-01,3.16E-01,1.63E-01,-8.29E+01,1.75E-02,-3.80E-02,1.70E+04,,,,,,,
1.11E+03,2.39E-01,4.74E+02,2.48E-01,2.48E-01,1.60E-01,-8.28E+01,1.83E-02,-3.68E-02,1.70E+04,,,,,,,
1.11E+03,2.35E-01,4.87E+02,2.43E-01,1.96E-01,1.57E-01,-8.28E+01,1.90E-02,-3.56E-02,1.70E+04,,,,,,,
1.11E+03,2.32E-01,4.99E+02,2.38E-01,1.56E-01,1.54E-01,-8.28E+01,1.97E-02,-3.46E-02,1.70E+04,,,,,,,
1.12E+03,2.27E-01,5.19E+02,2.31E-01,1.09E-01,1.49E-01,-8.28E+01,2.08E-02,-3.29E-02,1.70E+04,,,,,,,
1.12E+03,2.23E-01,5.39E+02,2.26E-01,7.85E-02,1.44E-01,-8.27E+01,2.18E-02,-3.14E-02,1.70E+04,,,,,,,
1.13E+03,2.19E-01,5.60E+02,2.21E-01,5.80E-02,1.40E-01,-8.27E+01,2.27E-02,-3.00E-02,1.70E+04,,,,,,,
1.13E+03,2.15E-01,5.80E+02,2.17E-01,4.41E-02,1.36E-01,-8.27E+01,2.36E-02,-2.87E-02,1.70E+04,,,,,,,
1.14E+03,2.11E-01,5.99E+02,2.13E-01,3.44E-02,1.32E-01,-8.27E+01,2.44E-02,-2.74E-02,1.70E+04,,,,,,,
1.14E+03,2.08E-01,6.19E+02,2.09E-01,2.74E-02,1.29E-01,-8.27E+01,2.52E-02,-2.62E-02,1.70E+04,,,,,,,
1.14E+03,2.05E-01,6.38E+02,2.05E-01,2.22E-02,1.25E-01,-8.26E+01,2.59E-02,-2.51E-02,1.70E+04,,,,,,,
1.15E+03,2.02E-01,6.58E+02,2.02E-01,1.83E-02,1.22E-01,-8.26E+01,2.66E-02,-2.41E-02,1.70E+04,,,,,,,
1.15E+03,1.99E-01,6.76E+02,1.99E-01,1.52E-02,1.19E-01,-8.26E+01,2.72E-02,-2.30E-02,1.70E+04,,,,,,,
1.16E+03,1.96E-01,6.95E+02,1.96E-01,1.28E-02,1.16E-01,-8.26E+01,2.79E-02,-2.21E-02,1.70E+04,,,,,,,
1.16E+03,1.93E-01,7.13E+02,1.93E-01,1.08E-02,1.13E-01,-8.26E+01,2.85E-02,-2.12E-02,1.70E+04,,,,,,,
1.17E+03,1.89E-01,7.42E+02,1.89E-01,8.28E-03,1.08E-01,-8.26E+01,2.94E-02,-1.98E-02,1.70E+04,,,,,,,
1.18E+03,1.85E-01,7.70E+02,1.85E-01,6.39E-03,1.04E-01,-8.25E+01,3.02E-02,-1.85E-02,1.70E+04,,,,,,,
1.18E+03,1.82E-01,7.97E+02,1.82E-01,4.95E-03,9.96E-02,-8.25E+01,3.10E-02,-1.73E-02,1.70E+04,,,,,,,
1.19E+03,1.78E-01,8.23E+02,1.78E-01,3.83E-03,9.57E-02,-8.25E+01,3.17E-02,-1.61E-02,1.70E+04,,,,,,,
1.20E+03,1.75E-01,8.48E+02,1.75E-01,2.97E-03,9.21E-02,-8.25E+01,3.24E-02,-1.51E-02,1.70E+04,,,,,,,
1.20E+03,1.72E-01,8.71E+02,1.73E-01,2.29E-03,8.87E-02,-8.25E+01,3.31E-02,-1.41E-02,1.70E+04,,,,,,,
1.21E+03,1.70E-01,8.94E+02,1.70E-01,1.77E-03,8.54E-02,-8.24E+01,3.37E-02,-1.31E-02,1.70E+04,,,,,,,
1.22E+03,1.67E-01,9.16E+02,1.67E-01,1.37E-03,8.23E-02,-8.24E+01,3.42E-02,-1.23E-02,1.70E+04,,,,,,,
1.22E+03,1.65E-01,9.36E+02,1.64E-01,1.05E-03,7.94E-02,-8.24E+01,3.48E-02,-1.14E-02,1.70E+04,,,,,,,
1.23E+03,1.62E-01,9.56E+02,1.62E-01,8.09E-04,7.66E-02,-8.24E+01,3.52E-02,-1.06E-02,1.70E+04,,,,,,,
1.24E+03,1.60E-01,9.74E+02,1.60E-01,6.21E-04,7.40E-02,-8.24E+01,3.57E-02,-9.91E-03,1.70E+04,,,,,,,
1.24E+03,1.58E-01,9.91E+02,1.58E-01,4.77E-04,7.15E-02,-8.24E+01,3.61E-02,-9.22E-03,1.70E+04,,,,,,,
1.25E+03,1.56E-01,1.01E+03,1.56E-01,3.65E-04,6.92E-02,-8.24E+01,3.65E-02,-8.57E-03,1.70E+04,,,,,,,
1.26E+03,1.55E-01,1.02E+03,1.55E-01,3.09E-04,6.77E-02,-8.24E+01,3.68E-02,-8.17E-03,1.70E+04,,,,,,,
1.26E+03,1.54E-01,1.03E+03,1.54E-01,2.61E-04,6.64E-02,-8.24E+01,3.70E-02,-7.79E-03,1.70E+04,,,,,,,
1.26E+03,1.53E-01,1.04E+03,1.53E-01,2.20E-04,6.50E-02,-8.24E+01,3.72E-02,-7.43E-03,1.70E+04,,,,,,,
1.27E+03,1.52E-01,1.04E+03,1.52E-01,1.86E-04,6.37E-02,-8.24E+01,3.74E-02,-7.07E-03,1.70E+04,,,,,,,
1.27E+03,1.51E-01,1.05E+03,1.51E-01,1.56E-04,6.25E-02,-8.23E+01,3.76E-02,-6.73E-03,1.70E+04,,,,,,,
1.28E+03,1.49E-01,1.07E+03,1.49E-01,1.19E-04,6.06E-02,-8.23E+01,3.79E-02,-6.22E-03,1.70E+04,,,,,,,
1.29E+03,1.48E-01,1.08E+03,1.48E-01,9.09E-05,5.87E-02,-8.23E+01,3.82E-02,-5.73E-03,1.70E+04,,,,,,,
1.30E+03,1.45E-01,1.10E+03,1.45E-01,5.57E-05,5.56E-02,-8.23E+01,3.87E-02,-4.89E-03,1.70E+04,,,,,,,
1.31E+03,1.43E-01,1.12E+03,1.43E-01,3.46E-05,5.28E-02,-8.23E+01,3.91E-02,-4.13E-03,1.70E+04,,,,,,,
1.33E+03,1.41E-01,1.13E+03,1.41E-01,2.16E-05,5.02E-02,-8.23E+01,3.95E-02,-3.45E-03,1.70E+04,,,,,,,
1.34E+03,1.39E-01,1.14E+03,1.39E-01,1.34E-05,4.79E-02,-8.23E+01,3.99E-02,-2.83E-03,1.70E+04,,,,,,,
1.35E+03,1.38E-01,1.16E+03,1.38E-01,8.26E-06,4.57E-02,-8.23E+01,4.02E-02,-2.27E-03,1.70E+04,,,,,,,
1.36E+03,1.36E-01,1.17E+03,1.36E-01,5.05E-06,4.38E-02,-8.23E+01,4.04E-02,-1.77E-03,1.70E+04,,,,,,,
1.38E+03,1.35E-01,1.18E+03,1.35E-01,3.08E-06,4.20E-02,-8.23E+01,4.07E-02,-1.31E-03,1.70E+04,,,,,,,
1.39E+03,1.33E-01,1.18E+03,1.33E-01,1.88E-06,4.04E-02,-8.23E+01,4.09E-02,-8.91E-04,1.70E+04,,,,,,,
1.41E+03,1.32E-01,1.19E+03,1.32E-01,9.00E-07,3.82E-02,-8.23E+01,4.12E-02,-3.29E-04,1.70E+04,,,,,,,
1.43E+03,1.30E-01,1.20E+03,1.30E-01,4.28E-07,3.63E-02,-8.22E+01,4.14E-02,1.57E-04,1.70E+04,,,,,,,
1.45E+03,1.29E-01,1.21E+03,1.29E-01,1.80E-07,3.46E-02,-8.22E+01,4.16E-02,5.77E-04,1.70E+04,,,,,,,
1.47E+03,1.28E-01,1.22E+03,1.28E-01,5.83E-08,3.32E-02,-8.22E+01,4.18E-02,9.40E-04,1.70E+04,,,,,,,
1.50E+03,1.27E-01,1.22E+03,1.27E-01,-3.42E-08,3.13E-02,-8.22E+01,4.20E-02,1.41E-03,1.70E+04,,,,,,,
1.53E+03,1.25E-01,1.23E+03,1.25E-01,-6.37E-08,2.98E-02,-8.22E+01,4.21E-02,1.79E-03,1.70E+04,,,,,,,
1.56E+03,1.25E-01,1.23E+03,1.25E-01,-4.57E-08,2.85E-02,-8.22E+01,4.23E-02,2.09E-03,1.70E+04,,,,,,,
1.59E+03,1.24E-01,1.24E+03,1.24E-01,-1.58E-08,2.76E-02,-8.22E+01,4.23E-02,2.33E-03,1.70E+04,,,,,,,
1.62E+03,1.23E-01,1.24E+03,1.23E-01,-7.12E-10,2.67E-02,-8.22E+01,4.24E-02,2.52E-03,1.70E+04,,,,,,,
1.65E+03,1.23E-01,1.24E+03,1.23E-01,2.43E-11,2.61E-02,-8.22E+01,4.25E-02,2.67E-03,1.70E+04,,,,,,,
1.68E+03,1.22E-01,1.25E+03,1.22E-01,-2.17E-09,2.56E-02,-8.22E+01,4.25E-02,2.79E-03,1.70E+04,,,,,,,
1.71E+03,1.22E-01,1.25E+03,1.22E-01,-1.76E-09,2.51E-02,-8.22E+01,4.25E-02,2.88E-03,1.70E+04,,,,,,,
1.74E+03,1.22E-01,1.25E+03,1.22E-01,-1.38E-10,2.48E-02,-8.22E+01,4.25E-02,2.96E-03,1.70E+04,,,,,,,
1.77E+03,1.22E-01,1.25E+03,1.22E-01,5.46E-10,2.45E-02,-8.22E+01,4.25E-02,3.02E-03,1.70E+04,,,,,,,
1.80E+03,1.22E-01,1.25E+03,1.22E-01,2.51E-10,2.43E-02,-8.22E+01,4.25E-02,3.06E-03,1.70E+04,,,,,,,
1.83E+03,1.22E-01,1.25E+03,1.22E-01,-1.08E-10,2.41E-02,-8.22E+01,4.25E-02,3.10E-03,1.70E+04,,,,,,,
1.87E+03,1.21E-01,1.25E+03,1.21E-01,-1.30E-10,2.40E-02,-8.22E+01,4.25E-02,3.12E-03,1.70E+04,,,,,,,
1.91E+03,1.21E-01,1.25E+03,1.21E-01,1.09E-10,2.38E-02,-8.22E+01,4.25E-02,3.15E-03,1.70E+04,,,,,,,
1.96E+03,1.21E-01,1.25E+03,1.21E-01,8.67E-11,2.36E-02,-8.22E+01,4.25E-02,3.16E-03,1.70E+04,,,,,,,
2.01E+03,1.21E-01,1.26E+03,1.21E-01,-8.93E-11,2.35E-02,-8.22E+01,4.24E-02,3.17E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-8.22E+01,4.24E-02,3.17E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-8.20E+01,5.06E-02,3.51E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-8.18E+01,5.88E-02,3.86E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-8.11E+01,8.63E-02,5.03E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-8.04E+01,1.14E-01,6.21E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-7.97E+01,1.41E-01,7.39E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-7.84E+01,1.89E-01,9.48E-03,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-7.72E+01,2.37E-01,1.16E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-7.53E+01,3.11E-01,1.49E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-7.34E+01,3.85E-01,1.83E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-7.15E+01,4.59E-01,2.18E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.10E-10,2.35E-02,-6.96E+01,5.33E-01,2.53E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-6.77E+01,6.06E-01,2.89E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-6.58E+01,6.80E-01,3.25E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-6.39E+01,7.54E-01,3.62E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-6.20E+01,8.27E-01,4.00E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-6.01E+01,9.01E-01,4.39E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-5.82E+01,9.74E-01,4.78E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-5.63E+01,1.05E+00,5.18E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-5.44E+01,1.12E+00,5.58E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-5.25E+01,1.19E+00,5.99E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.09E-10,2.35E-02,-5.06E+01,1.27E+00,6.41E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.87E+01,1.34E+00,6.84E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.68E+01,1.42E+00,7.28E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.48E+01,1.49E+00,7.72E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.37E+01,1.53E+00,7.99E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.28E+01,1.57E+00,8.22E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.28E+01,1.57E+00,8.22E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.27E+01,1.57E+00,8.22E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.27E+01,1.57E+00,8.23E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.08E-10,2.35E-02,-4.27E+01,1.57E+00,8.23E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.07E-10,2.35E-02,-4.26E+01,1.58E+00,8.25E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.07E-10,2.36E-02,-4.25E+01,1.58E+00,8.28E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.06E-10,2.36E-02,-4.24E+01,1.59E+00,8.31E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.04E-10,2.36E-02,-4.21E+01,1.60E+00,8.38E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-1.00E-10,2.36E-02,-4.17E+01,1.61E+00,8.47E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-9.41E-11,2.36E-02,-4.12E+01,1.63E+00,8.58E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-8.23E-11,2.36E-02,-4.06E+01,1.65E+00,8.73E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-6.10E-11,2.36E-02,-3.99E+01,1.68E+00,8.91E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,-2.27E-11,2.36E-02,-3.90E+01,1.72E+00,9.13E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,4.39E-11,2.36E-02,-3.80E+01,1.76E+00,9.39E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,1.54E-10,2.36E-02,-3.67E+01,1.80E+00,9.69E-02,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,3.26E-10,2.36E-02,-3.53E+01,1.86E+00,1.01E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,5.86E-10,2.36E-02,-3.36E+01,1.92E+00,1.05E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,9.82E-10,2.36E-02,-3.16E+01,2.00E+00,1.10E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,1.60E-09,2.36E-02,-2.93E+01,2.09E+00,1.16E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,2.60E-09,2.36E-02,-2.66E+01,2.20E+00,1.24E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,4.23E-09,2.36E-02,-2.34E+01,2.32E+00,1.33E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,6.97E-09,2.36E-02,-1.97E+01,2.46E+00,1.44E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,9.15E-09,2.36E-02,-1.76E+01,2.54E+00,1.50E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,1.23E-08,2.36E-02,-1.53E+01,2.63E+00,1.57E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,1.68E-08,2.36E-02,-1.29E+01,2.73E+00,1.65E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,2.42E-08,2.36E-02,-1.03E+01,2.83E+00,1.73E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,3.17E-08,2.36E-02,-8.65E+00,2.89E+00,1.78E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,4.31E-08,2.36E-02,-6.93E+00,2.96E+00,1.84E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,6.15E-08,2.36E-02,-5.18E+00,3.03E+00,1.90E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,9.33E-08,2.36E-02,-3.42E+00,3.09E+00,1.96E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,1.49E-07,2.36E-02,-1.64E+00,3.16E+00,2.02E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,2.48E-07,2.36E-02,1.31E-01,3.23E+00,2.09E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,4.30E-07,2.36E-02,1.89E+00,3.30E+00,2.15E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,7.65E-07,2.36E-02,3.63E+00,3.37E+00,2.22E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,1.38E-06,2.36E-02,5.34E+00,3.43E+00,2.28E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,2.46E-06,2.36E-02,7.00E+00,3.50E+00,2.35E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.21E-01,4.35E-06,2.36E-02,8.61E+00,3.56E+00,2.41E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.22E-01,7.51E-06,2.36E-02,1.02E+01,3.62E+00,2.48E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.22E-01,1.26E-05,2.36E-02,1.16E+01,3.68E+00,2.54E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.22E-01,2.05E-05,2.36E-02,1.31E+01,3.74E+00,2.60E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.22E-01,3.22E-05,2.36E-02,1.44E+01,3.79E+00,2.65E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.23E-01,4.92E-05,2.36E-02,1.57E+01,3.84E+00,2.71E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.23E-01,7.28E-05,2.36E-02,1.69E+01,3.88E+00,2.76E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.24E-01,1.05E-04,2.36E-02,1.80E+01,3.93E+00,2.81E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.26E-01,1.47E-04,2.36E-02,1.90E+01,3.97E+00,2.86E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.27E-01,2.01E-04,2.36E-02,2.00E+01,4.01E+00,2.90E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.29E-01,2.68E-04,2.36E-02,2.09E+01,4.04E+00,2.94E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.32E-01,3.52E-04,2.36E-02,2.18E+01,4.08E+00,2.98E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.35E-01,4.53E-04,2.36E-02,2.26E+01,4.11E+00,3.02E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.41E-01,6.43E-04,2.36E-02,2.37E+01,4.15E+00,3.07E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.49E-01,8.84E-04,2.37E-02,2.46E+01,4.19E+00,3.12E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.59E-01,1.18E-03,2.37E-02,2.55E+01,4.23E+00,3.16E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.71E-01,1.54E-03,2.37E-02,2.62E+01,4.26E+00,3.20E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,1.85E-01,1.96E-03,2.37E-02,2.69E+01,4.28E+00,3.23E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,2.02E-01,2.46E-03,2.37E-02,2.74E+01,4.31E+00,3.26E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,2.21E-01,3.02E-03,2.37E-02,2.79E+01,4.33E+00,3.28E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,2.42E-01,3.67E-03,2.37E-02,2.84E+01,4.35E+00,3.30E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,2.66E-01,4.40E-03,2.37E-02,2.88E+01,4.36E+00,3.32E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,3.10E-01,5.86E-03,2.37E-02,2.93E+01,4.39E+00,3.35E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,3.59E-01,7.60E-03,2.37E-02,2.97E+01,4.40E+00,3.37E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,4.11E-01,9.63E-03,2.38E-02,3.00E+01,4.42E+00,3.39E-01,1.70E+04,,,,,,,
2.02E+03,1.21E-01,1.26E+03,4.64E-01,1.20E-02,2.38E-02,3.02E+01,4.43E+00,3.40E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,5.18E-01,1.47E-02,2.38E-02,3.03E+01,4.43E+00,3.40E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,5.74E-01,1.79E-02,2.38E-02,3.03E+01,4.44E+00,3.40E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,6.29E-01,2.15E-02,2.39E-02,3.03E+01,4.44E+00,3.40E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,6.85E-01,2.58E-02,2.39E-02,3.02E+01,4.44E+00,3.40E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,7.38E-01,3.07E-02,2.39E-02,3.00E+01,4.43E+00,3.39E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,7.95E-01,3.65E-02,2.40E-02,2.98E+01,4.43E+00,3.38E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,8.30E-01,4.10E-02,2.40E-02,2.97E+01,4.42E+00,3.37E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,8.51E-01,4.42E-02,2.40E-02,2.96E+01,4.42E+00,3.36E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,8.74E-01,4.77E-02,2.40E-02,2.95E+01,4.42E+00,3.36E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,8.97E-01,5.15E-02,2.41E-02,2.93E+01,4.41E+00,3.35E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,9.19E-01,5.56E-02,2.41E-02,2.92E+01,4.41E+00,3.35E-01,1.70E+04,,,,,,,
2.02E+03,1.22E-01,1.26E+03,9.41E-01,6.00E-02,2.41E-02,2.91E+01,4.40E+00,3.34E-01,1.70E+04,,,,,,,
