environment.time,calcium_concentration.Cai,calcium_concentration.CaJSR,calcium_concentration.Cass,calcium_fluxes.J_rel,calcium_fluxes.J_up,membrane.V,non_inactivating_steady_state_potassium_current.i_Kss,sodium_calcium_exchange_current.i_NaCa,sodium_concentration.Nai,,,,39.56253578,0,0.402386637,0.282421675
1.05E+03,3.76E-01,2.18E+02,2.50E+00,5.72E+01,1.63E-01,-8.22E+01,4.24E-02,-8.03E-02,1.70E+04,,,,,,,
1.05E+03,3.76E-01,2.18E+02,2.50E+00,5.72E+01,1.63E-01,-8.22E+01,4.23E-02,-8.03E-02,1.70E+04,,,,,,,
1.05E+03,3.76E-01,2.18E+02,2.50E+00,5.71E+01,1.63E-01,-8.22E+01,4.22E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.76E-01,2.18E+02,2.50E+00,5.71E+01,1.63E-01,-8.22E+01,4.21E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.76E-01,2.18E+02,2.49E+00,5.70E+01,1.63E-01,-8.22E+01,4.19E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.75E-01,2.18E+02,2.49E+00,5.69E+01,1.63E-01,-8.23E+01,4.18E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.75E-01,2.18E+02,2.49E+00,5.68E+01,1.63E-01,-8.23E+01,4.16E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.75E-01,2.18E+02,2.48E+00,5.68E+01,1.63E-01,-8.23E+01,4.14E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.75E-01,2.18E+02,2.48E+00,5.66E+01,1.63E-01,-8.23E+01,4.11E-02,-8.02E-02,1.70E+04,,,,,,,
1.05E+03,3.75E-01,2.17E+02,2.47E+00,5.63E+01,1.63E-01,-8.23E+01,4.04E-02,-8.01E-02,1.70E+04,,,,,,,
1.05E+03,3.75E-01,2.17E+02,2.45E+00,5.60E+01,1.63E-01,-8.23E+01,3.98E-02,-8.01E-02,1.70E+04,,,,,,,
1.05E+03,3.74E-01,2.17E+02,2.44E+00,5.57E+01,1.63E-01,-8.23E+01,3.91E-02,-8.00E-02,1.70E+04,,,,,,,
1.05E+03,3.74E-01,2.17E+02,2.43E+00,5.53E+01,1.62E-01,-8.23E+01,3.85E-02,-8.00E-02,1.70E+04,,,,,,,
1.05E+03,3.73E-01,2.17E+02,2.41E+00,5.47E+01,1.62E-01,-8.24E+01,3.73E-02,-7.99E-02,1.70E+04,,,,,,,
1.05E+03,3.72E-01,2.16E+02,2.35E+00,5.32E+01,1.62E-01,-8.24E+01,3.43E-02,-7.96E-02,1.70E+04,,,,,,,
1.05E+03,3.71E-01,2.15E+02,2.29E+00,5.17E+01,1.61E-01,-8.25E+01,3.16E-02,-7.93E-02,1.70E+04,,,,,,,
1.05E+03,3.69E-01,2.15E+02,2.24E+00,5.02E+01,1.60E-01,-8.26E+01,2.91E-02,-7.90E-02,1.70E+04,,,,,,,
1.05E+03,3.67E-01,2.14E+02,2.15E+00,4.79E+01,1.59E-01,-8.27E+01,2.54E-02,-7.85E-02,1.70E+04,,,,,,,
1.05E+03,3.64E-01,2.13E+02,2.06E+00,4.56E+01,1.58E-01,-8.27E+01,2.21E-02,-7.80E-02,1.70E+04,,,,,,,
1.05E+03,3.62E-01,2.13E+02,1.97E+00,4.34E+01,1.57E-01,-8.28E+01,1.93E-02,-7.74E-02,1.70E+04,,,,,,,
1.05E+03,3.58E-01,2.12E+02,1.85E+00,4.01E+01,1.55E-01,-8.29E+01,1.55E-02,-7.63E-02,1.70E+04,,,,,,,
1.05E+03,3.54E-01,2.11E+02,1.73E+00,3.69E+01,1.54E-01,-8.30E+01,1.25E-02,-7.53E-02,1.70E+04,,,,,,,
1.05E+03,3.51E-01,2.11E+02,1.61E+00,3.40E+01,1.52E-01,-8.31E+01,1.01E-02,-7.42E-02,1.70E+04,,,,,,,
1.06E+03,3.47E-01,2.11E+02,1.51E+00,3.12E+01,1.50E-01,-8.31E+01,8.20E-03,-7.30E-02,1.70E+04,,,,,,,
1.06E+03,3.43E-01,2.11E+02,1.41E+00,2.86E+01,1.48E-01,-8.31E+01,6.76E-03,-7.19E-02,1.70E+04,,,,,,,
1.06E+03,3.39E-01,2.11E+02,1.31E+00,2.62E+01,1.46E-01,-8.32E+01,5.67E-03,-7.07E-02,1.70E+04,,,,,,,
1.06E+03,3.36E-01,2.11E+02,1.23E+00,2.40E+01,1.45E-01,-8.32E+01,4.87E-03,-6.96E-02,1.70E+04,,,,,,,
1.06E+03,3.32E-01,2.11E+02,1.15E+00,2.20E+01,1.43E-01,-8.32E+01,4.32E-03,-6.84E-02,1.70E+04,,,,,,,
1.06E+03,3.29E-01,2.12E+02,1.08E+00,2.01E+01,1.41E-01,-8.32E+01,3.96E-03,-6.73E-02,1.70E+04,,,,,,,
1.06E+03,3.25E-01,2.12E+02,1.01E+00,1.84E+01,1.40E-01,-8.32E+01,3.77E-03,-6.62E-02,1.70E+04,,,,,,,
1.06E+03,3.22E-01,2.13E+02,9.44E-01,1.68E+01,1.38E-01,-8.32E+01,3.71E-03,-6.51E-02,1.70E+04,,,,,,,
1.06E+03,3.19E-01,2.14E+02,8.88E-01,1.53E+01,1.36E-01,-8.32E+01,3.75E-03,-6.40E-02,1.70E+04,,,,,,,
1.06E+03,3.16E-01,2.15E+02,8.38E-01,1.40E+01,1.35E-01,-8.32E+01,3.89E-03,-6.29E-02,1.70E+04,,,,,,,
1.06E+03,3.12E-01,2.16E+02,7.91E-01,1.28E+01,1.33E-01,-8.32E+01,4.09E-03,-6.19E-02,1.70E+04,,,,,,,
1.06E+03,3.10E-01,2.17E+02,7.45E-01,1.16E+01,1.32E-01,-8.32E+01,4.35E-03,-6.09E-02,1.70E+04,,,,,,,
1.07E+03,3.07E-01,2.18E+02,6.98E-01,1.06E+01,1.30E-01,-8.32E+01,4.65E-03,-5.99E-02,1.70E+04,,,,,,,
1.07E+03,3.06E-01,2.18E+02,6.97E-01,1.05E+01,1.30E-01,-8.32E+01,4.68E-03,-5.98E-02,1.70E+04,,,,,,,
1.07E+03,3.06E-01,2.19E+02,6.96E-01,1.05E+01,1.30E-01,-8.32E+01,4.70E-03,-5.98E-02,1.70E+04,,,,,,,
1.07E+03,3.06E-01,2.19E+02,6.93E-01,1.04E+01,1.30E-01,-8.32E+01,4.72E-03,-5.97E-02,1.70E+04,,,,,,,
1.07E+03,3.06E-01,2.19E+02,6.91E-01,1.04E+01,1.30E-01,-8.32E+01,4.73E-03,-5.97E-02,1.70E+04,,,,,,,
1.07E+03,3.06E-01,2.19E+02,6.89E-01,1.03E+01,1.30E-01,-8.32E+01,4.75E-03,-5.96E-02,1.70E+04,,,,,,,
1.07E+03,3.06E-01,2.19E+02,6.87E-01,1.03E+01,1.30E-01,-8.32E+01,4.77E-03,-5.95E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.85E-01,1.02E+01,1.30E-01,-8.32E+01,4.79E-03,-5.95E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.83E-01,1.01E+01,1.30E-01,-8.32E+01,4.81E-03,-5.94E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.80E-01,1.01E+01,1.29E-01,-8.32E+01,4.83E-03,-5.94E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.78E-01,1.00E+01,1.29E-01,-8.32E+01,4.85E-03,-5.93E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.76E-01,9.99E+00,1.29E-01,-8.32E+01,4.87E-03,-5.93E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.74E-01,9.94E+00,1.29E-01,-8.32E+01,4.89E-03,-5.92E-02,1.70E+04,,,,,,,
1.07E+03,3.05E-01,2.19E+02,6.72E-01,9.89E+00,1.29E-01,-8.32E+01,4.91E-03,-5.92E-02,1.70E+04,,,,,,,
1.07E+03,3.04E-01,2.19E+02,6.70E-01,9.83E+00,1.29E-01,-8.32E+01,4.93E-03,-5.91E-02,1.70E+04,,,,,,,
1.07E+03,3.04E-01,2.19E+02,6.67E-01,9.75E+00,1.29E-01,-8.32E+01,4.96E-03,-5.90E-02,1.70E+04,,,,,,,
1.07E+03,3.04E-01,2.20E+02,6.63E-01,9.66E+00,1.29E-01,-8.32E+01,4.99E-03,-5.89E-02,1.70E+04,,,,,,,
1.07E+03,3.03E-01,2.20E+02,6.54E-01,9.43E+00,1.28E-01,-8.32E+01,5.09E-03,-5.87E-02,1.70E+04,,,,,,,
1.07E+03,3.01E-01,2.21E+02,6.27E-01,8.77E+00,1.27E-01,-8.32E+01,5.38E-03,-5.80E-02,1.70E+04,,,,,,,
1.07E+03,2.99E-01,2.22E+02,6.02E-01,8.15E+00,1.26E-01,-8.32E+01,5.68E-03,-5.73E-02,1.70E+04,,,,,,,
1.07E+03,2.95E-01,2.24E+02,5.61E-01,7.14E+00,1.24E-01,-8.32E+01,6.24E-03,-5.60E-02,1.70E+04,,,,,,,
1.07E+03,2.92E-01,2.26E+02,5.24E-01,6.25E+00,1.22E-01,-8.31E+01,6.83E-03,-5.48E-02,1.70E+04,,,,,,,
1.07E+03,2.89E-01,2.28E+02,4.92E-01,5.48E+00,1.21E-01,-8.31E+01,7.42E-03,-5.37E-02,1.70E+04,,,,,,,
1.07E+03,2.84E-01,2.32E+02,4.49E-01,4.44E+00,1.18E-01,-8.31E+01,8.36E-03,-5.20E-02,1.70E+04,,,,,,,
1.08E+03,2.79E-01,2.36E+02,4.13E-01,3.60E+00,1.16E-01,-8.31E+01,9.27E-03,-5.05E-02,1.70E+04,,,,,,,
1.08E+03,2.75E-01,2.40E+02,3.84E-01,2.92E+00,1.13E-01,-8.31E+01,1.01E-02,-4.90E-02,1.70E+04,,,,,,,
1.08E+03,2.71E-01,2.44E+02,3.60E-01,2.37E+00,1.11E-01,-8.30E+01,1.10E-02,-4.77E-02,1.70E+04,,,,,,,
1.08E+03,2.68E-01,2.48E+02,3.39E-01,1.93E+00,1.09E-01,-8.30E+01,1.18E-02,-4.64E-02,1.70E+04,,,,,,,
1.08E+03,2.64E-01,2.52E+02,3.22E-01,1.57E+00,1.07E-01,-8.30E+01,1.25E-02,-4.53E-02,1.70E+04,,,,,,,
1.08E+03,2.61E-01,2.56E+02,3.08E-01,1.28E+00,1.06E-01,-8.30E+01,1.32E-02,-4.42E-02,1.70E+04,,,,,,,
1.09E+03,2.58E-01,2.60E+02,2.97E-01,1.04E+00,1.04E-01,-8.30E+01,1.39E-02,-4.32E-02,1.70E+04,,,,,,,
1.09E+03,2.56E-01,2.64E+02,2.88E-01,8.50E-01,1.02E-01,-8.29E+01,1.45E-02,-4.23E-02,1.70E+04,,,,,,,
1.09E+03,2.53E-01,2.68E+02,2.80E-01,6.95E-01,1.01E-01,-8.29E+01,1.51E-02,-4.14E-02,1.70E+04,,,,,,,
1.09E+03,2.51E-01,2.72E+02,2.72E-01,5.70E-01,9.96E-02,-8.29E+01,1.56E-02,-4.06E-02,1.70E+04,,,,,,,
1.09E+03,2.49E-01,2.75E+02,2.68E-01,5.07E-01,9.88E-02,-8.29E+01,1.60E-02,-4.01E-02,1.70E+04,,,,,,,
1.09E+03,2.48E-01,2.77E+02,2.65E-01,4.52E-01,9.81E-02,-8.29E+01,1.63E-02,-3.97E-02,1.70E+04,,,,,,,
1.10E+03,2.47E-01,2.80E+02,2.62E-01,4.02E-01,9.74E-02,-8.29E+01,1.66E-02,-3.92E-02,1.70E+04,,,,,,,
1.10E+03,2.45E-01,2.82E+02,2.59E-01,3.59E-01,9.67E-02,-8.29E+01,1.68E-02,-3.88E-02,1.70E+04,,,,,,,
1.10E+03,2.44E-01,2.85E+02,2.56E-01,3.21E-01,9.60E-02,-8.29E+01,1.71E-02,-3.84E-02,1.70E+04,,,,,,,
1.10E+03,2.42E-01,2.90E+02,2.51E-01,2.55E-01,9.46E-02,-8.29E+01,1.77E-02,-3.76E-02,1.70E+04,,,,,,,
1.10E+03,2.40E-01,2.95E+02,2.47E-01,2.04E-01,9.34E-02,-8.28E+01,1.82E-02,-3.68E-02,1.70E+04,,,,,,,
1.11E+03,2.38E-01,3.00E+02,2.44E-01,1.64E-01,9.22E-02,-8.28E+01,1.87E-02,-3.61E-02,1.70E+04,,,,,,,
1.11E+03,2.36E-01,3.05E+02,2.41E-01,1.33E-01,9.10E-02,-8.28E+01,1.91E-02,-3.54E-02,1.70E+04,,,,,,,
1.11E+03,2.33E-01,3.13E+02,2.36E-01,9.68E-02,8.93E-02,-8.28E+01,1.98E-02,-3.44E-02,1.70E+04,,,,,,,
1.11E+03,2.30E-01,3.21E+02,2.33E-01,7.19E-02,8.77E-02,-8.28E+01,2.04E-02,-3.35E-02,1.70E+04,,,,,,,
1.12E+03,2.27E-01,3.29E+02,2.30E-01,5.44E-02,8.62E-02,-8.28E+01,2.10E-02,-3.26E-02,1.70E+04,,,,,,,
1.12E+03,2.25E-01,3.36E+02,2.27E-01,4.20E-02,8.48E-02,-8.28E+01,2.16E-02,-3.18E-02,1.70E+04,,,,,,,
1.13E+03,2.23E-01,3.44E+02,2.24E-01,3.31E-02,8.34E-02,-8.27E+01,2.22E-02,-3.10E-02,1.70E+04,,,,,,,
1.13E+03,2.21E-01,3.51E+02,2.22E-01,2.65E-02,8.21E-02,-8.27E+01,2.27E-02,-3.02E-02,1.70E+04,,,,,,,
1.13E+03,2.18E-01,3.59E+02,2.19E-01,2.16E-02,8.08E-02,-8.27E+01,2.32E-02,-2.95E-02,1.70E+04,,,,,,,
1.14E+03,2.16E-01,3.66E+02,2.17E-01,1.79E-02,7.96E-02,-8.27E+01,2.37E-02,-2.87E-02,1.70E+04,,,,,,,
1.14E+03,2.14E-01,3.74E+02,2.15E-01,1.49E-02,7.84E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.15E+03,2.11E-01,3.86E+02,2.12E-01,1.14E-02,7.65E-02,-8.27E+01,2.48E-02,-2.70E-02,1.70E+04,,,,,,,
1.15E+03,2.08E-01,3.97E+02,2.09E-01,8.87E-03,7.47E-02,-8.27E+01,2.55E-02,-2.60E-02,1.70E+04,,,,,,,
1.16E+03,2.05E-01,4.09E+02,2.06E-01,6.98E-03,7.30E-02,-8.26E+01,2.62E-02,-2.50E-02,1.70E+04,,,,,,,
1.16E+03,2.03E-01,4.20E+02,2.03E-01,5.54E-03,7.14E-02,-8.26E+01,2.68E-02,-2.41E-02,1.70E+04,,,,,,,
1.17E+03,2.00E-01,4.31E+02,2.00E-01,4.42E-03,6.98E-02,-8.26E+01,2.74E-02,-2.32E-02,1.70E+04,,,,,,,
1.18E+03,1.98E-01,4.41E+02,1.98E-01,3.53E-03,6.82E-02,-8.26E+01,2.80E-02,-2.23E-02,1.70E+04,,,,,,,
1.18E+03,1.95E-01,4.52E+02,1.95E-01,2.83E-03,6.68E-02,-8.26E+01,2.85E-02,-2.15E-02,1.70E+04,,,,,,,
1.19E+03,1.93E-01,4.62E+02,1.93E-01,2.26E-03,6.53E-02,-8.26E+01,2.91E-02,-2.07E-02,1.70E+04,,,,,,,
1.19E+03,1.91E-01,4.69E+02,1.91E-01,1.94E-03,6.43E-02,-8.26E+01,2.94E-02,-2.02E-02,1.70E+04,,,,,,,
1.20E+03,1.90E-01,4.76E+02,1.90E-01,1.65E-03,6.34E-02,-8.26E+01,2.98E-02,-1.96E-02,1.70E+04,,,,,,,
1.20E+03,1.88E-01,4.83E+02,1.88E-01,1.41E-03,6.24E-02,-8.25E+01,3.01E-02,-1.91E-02,1.70E+04,,,,,,,
1.20E+03,1.87E-01,4.87E+02,1.87E-01,1.27E-03,6.18E-02,-8.25E+01,3.04E-02,-1.88E-02,1.70E+04,,,,,,,
1.21E+03,1.86E-01,4.92E+02,1.86E-01,1.14E-03,6.12E-02,-8.25E+01,3.06E-02,-1.84E-02,1.70E+04,,,,,,,
1.21E+03,1.85E-01,4.97E+02,1.85E-01,1.02E-03,6.06E-02,-8.25E+01,3.08E-02,-1.81E-02,1.70E+04,,,,,,,
1.21E+03,1.85E-01,5.00E+02,1.84E-01,9.47E-04,6.01E-02,-8.25E+01,3.10E-02,-1.79E-02,1.70E+04,,,,,,,
1.21E+03,1.84E-01,5.03E+02,1.84E-01,8.80E-04,5.97E-02,-8.25E+01,3.11E-02,-1.76E-02,1.70E+04,,,,,,,
1.21E+03,1.83E-01,5.05E+02,1.83E-01,8.17E-04,5.93E-02,-8.25E+01,3.12E-02,-1.74E-02,1.70E+04,,,,,,,
1.22E+03,1.83E-01,5.07E+02,1.83E-01,7.78E-04,5.91E-02,-8.25E+01,3.13E-02,-1.73E-02,1.70E+04,,,,,,,
1.22E+03,1.83E-01,5.09E+02,1.83E-01,7.51E-04,5.89E-02,-8.25E+01,3.14E-02,-1.72E-02,1.70E+04,,,,,,,
1.22E+03,1.82E-01,5.10E+02,1.82E-01,7.24E-04,5.87E-02,-8.25E+01,3.15E-02,-1.71E-02,1.70E+04,,,,,,,
1.22E+03,1.82E-01,5.11E+02,1.82E-01,7.05E-04,5.85E-02,-8.25E+01,3.15E-02,-1.70E-02,1.70E+04,,,,,,,
1.22E+03,1.82E-01,5.12E+02,1.82E-01,6.87E-04,5.84E-02,-8.25E+01,3.16E-02,-1.69E-02,1.70E+04,,,,,,,
1.22E+03,1.82E-01,5.13E+02,1.82E-01,6.69E-04,5.83E-02,-8.25E+01,3.16E-02,-1.68E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.14E+02,1.81E-01,6.56E-04,5.82E-02,-8.25E+01,3.17E-02,-1.68E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.15E+02,1.81E-01,6.43E-04,5.81E-02,-8.25E+01,3.17E-02,-1.67E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.15E+02,1.81E-01,6.34E-04,5.80E-02,-8.25E+01,3.17E-02,-1.67E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.16E+02,1.81E-01,6.28E-04,5.79E-02,-8.25E+01,3.17E-02,-1.67E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.16E+02,1.81E-01,6.21E-04,5.79E-02,-8.25E+01,3.17E-02,-1.66E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.16E+02,1.81E-01,6.17E-04,5.78E-02,-8.25E+01,3.18E-02,-1.66E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.17E+02,1.81E-01,6.14E-04,5.78E-02,-8.25E+01,3.18E-02,-1.66E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.17E+02,1.81E-01,6.10E-04,5.78E-02,-8.25E+01,3.18E-02,-1.66E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.17E+02,1.81E-01,6.07E-04,5.78E-02,-8.25E+01,3.18E-02,-1.66E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.17E+02,1.81E-01,6.04E-04,5.77E-02,-8.25E+01,3.18E-02,-1.66E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.17E+02,1.80E-01,6.01E-04,5.77E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,6.00E-04,5.77E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.98E-04,5.77E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.97E-04,5.77E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.95E-04,5.77E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.94E-04,5.76E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.92E-04,5.76E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.91E-04,5.76E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.89E-04,5.76E-02,-8.25E+01,3.18E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.81E-01,5.18E+02,1.81E-01,5.87E-04,5.76E-02,-8.25E+01,3.19E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.18E+02,1.81E-01,5.86E-04,5.76E-02,-8.25E+01,3.19E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.81E-01,5.84E-04,5.76E-02,-8.25E+01,3.19E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.80E-01,5.83E-04,5.75E-02,-8.25E+01,3.19E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.80E-01,5.81E-04,5.75E-02,-8.25E+01,3.19E-02,-1.65E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.80E-01,5.80E-04,5.75E-02,-8.25E+01,3.19E-02,-1.64E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.80E-01,5.77E-04,5.75E-02,-8.25E+01,3.19E-02,-1.64E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.80E-01,5.75E-04,5.75E-02,-8.25E+01,3.19E-02,-1.64E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.19E+02,1.80E-01,5.72E-04,5.74E-02,-8.25E+01,3.19E-02,-1.64E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.20E+02,1.80E-01,5.69E-04,5.74E-02,-8.25E+01,3.19E-02,-1.64E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.20E+02,1.80E-01,5.67E-04,5.74E-02,-8.25E+01,3.19E-02,-1.64E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.20E+02,1.80E-01,5.59E-04,5.73E-02,-8.25E+01,3.19E-02,-1.63E-02,1.70E+04,,,,,,,
1.22E+03,1.80E-01,5.21E+02,1.80E-01,5.52E-04,5.73E-02,-8.25E+01,3.20E-02,-1.63E-02,1.70E+04,,,,,,,
1.23E+03,1.80E-01,5.21E+02,1.80E-01,5.44E-04,5.72E-02,-8.25E+01,3.20E-02,-1.63E-02,1.70E+04,,,,,,,
1.23E+03,1.80E-01,5.22E+02,1.80E-01,5.37E-04,5.71E-02,-8.25E+01,3.20E-02,-1.62E-02,1.70E+04,,,,,,,
1.23E+03,1.80E-01,5.22E+02,1.80E-01,5.30E-04,5.71E-02,-8.25E+01,3.20E-02,-1.62E-02,1.70E+04,,,,,,,
1.23E+03,1.79E-01,5.24E+02,1.79E-01,5.05E-04,5.68E-02,-8.25E+01,3.21E-02,-1.61E-02,1.70E+04,,,,,,,
1.23E+03,1.79E-01,5.26E+02,1.79E-01,4.81E-04,5.66E-02,-8.25E+01,3.22E-02,-1.59E-02,1.70E+04,,,,,,,
1.23E+03,1.79E-01,5.28E+02,1.79E-01,4.59E-04,5.63E-02,-8.25E+01,3.23E-02,-1.58E-02,1.70E+04,,,,,,,
1.23E+03,1.78E-01,5.29E+02,1.78E-01,4.37E-04,5.61E-02,-8.25E+01,3.24E-02,-1.57E-02,1.70E+04,,,,,,,
1.23E+03,1.77E-01,5.35E+02,1.77E-01,3.77E-04,5.54E-02,-8.25E+01,3.26E-02,-1.53E-02,1.70E+04,,,,,,,
1.24E+03,1.75E-01,5.43E+02,1.75E-01,3.01E-04,5.43E-02,-8.25E+01,3.30E-02,-1.47E-02,1.70E+04,,,,,,,
1.25E+03,1.74E-01,5.50E+02,1.74E-01,2.39E-04,5.33E-02,-8.25E+01,3.33E-02,-1.42E-02,1.70E+04,,,,,,,
1.26E+03,1.71E-01,5.62E+02,1.71E-01,1.66E-04,5.17E-02,-8.24E+01,3.39E-02,-1.33E-02,1.70E+04,,,,,,,
1.27E+03,1.69E-01,5.73E+02,1.69E-01,1.16E-04,5.02E-02,-8.24E+01,3.43E-02,-1.25E-02,1.70E+04,,,,,,,
1.27E+03,1.67E-01,5.84E+02,1.67E-01,8.10E-05,4.88E-02,-8.24E+01,3.48E-02,-1.18E-02,1.70E+04,,,,,,,
1.29E+03,1.63E-01,6.02E+02,1.63E-01,4.38E-05,4.62E-02,-8.24E+01,3.56E-02,-1.04E-02,1.70E+04,,,,,,,
1.31E+03,1.59E-01,6.19E+02,1.59E-01,2.56E-05,4.38E-02,-8.24E+01,3.63E-02,-9.22E-03,1.70E+04,,,,,,,
1.33E+03,1.56E-01,6.34E+02,1.56E-01,1.51E-05,4.17E-02,-8.24E+01,3.70E-02,-8.11E-03,1.70E+04,,,,,,,
1.35E+03,1.53E-01,6.48E+02,1.53E-01,8.54E-06,3.97E-02,-8.24E+01,3.75E-02,-7.10E-03,1.70E+04,,,,,,,
1.36E+03,1.50E-01,6.60E+02,1.50E-01,4.53E-06,3.79E-02,-8.23E+01,3.80E-02,-6.17E-03,1.70E+04,,,,,,,
1.38E+03,1.48E-01,6.71E+02,1.48E-01,2.30E-06,3.62E-02,-8.23E+01,3.85E-02,-5.33E-03,1.70E+04,,,,,,,
1.40E+03,1.45E-01,6.81E+02,1.45E-01,1.16E-06,3.47E-02,-8.23E+01,3.89E-02,-4.55E-03,1.70E+04,,,,,,,
1.42E+03,1.43E-01,6.90E+02,1.43E-01,6.09E-07,3.32E-02,-8.23E+01,3.92E-02,-3.84E-03,1.70E+04,,,,,,,
1.43E+03,1.41E-01,6.98E+02,1.41E-01,3.35E-07,3.19E-02,-8.23E+01,3.96E-02,-3.19E-03,1.70E+04,,,,,,,
1.45E+03,1.40E-01,7.05E+02,1.40E-01,1.88E-07,3.07E-02,-8.23E+01,3.98E-02,-2.59E-03,1.70E+04,,,,,,,
1.47E+03,1.38E-01,7.11E+02,1.38E-01,1.04E-07,2.96E-02,-8.23E+01,4.01E-02,-2.03E-03,1.70E+04,,,,,,,
1.49E+03,1.36E-01,7.17E+02,1.36E-01,5.56E-08,2.86E-02,-8.23E+01,4.03E-02,-1.53E-03,1.70E+04,,,,,,,
1.50E+03,1.35E-01,7.22E+02,1.35E-01,2.88E-08,2.76E-02,-8.23E+01,4.05E-02,-1.06E-03,1.70E+04,,,,,,,
1.53E+03,1.33E-01,7.30E+02,1.33E-01,1.04E-08,2.62E-02,-8.23E+01,4.08E-02,-3.82E-04,1.70E+04,,,,,,,
1.56E+03,1.31E-01,7.36E+02,1.31E-01,4.14E-09,2.50E-02,-8.23E+01,4.11E-02,2.12E-04,1.70E+04,,,,,,,
1.59E+03,1.30E-01,7.42E+02,1.30E-01,1.06E-09,2.39E-02,-8.23E+01,4.13E-02,7.34E-04,1.70E+04,,,,,,,
1.62E+03,1.28E-01,7.47E+02,1.28E-01,-4.34E-10,2.30E-02,-8.22E+01,4.15E-02,1.19E-03,1.70E+04,,,,,,,
1.65E+03,1.27E-01,7.51E+02,1.27E-01,-6.12E-10,2.21E-02,-8.22E+01,4.16E-02,1.60E-03,1.70E+04,,,,,,,
1.68E+03,1.26E-01,7.55E+02,1.26E-01,-2.41E-10,2.14E-02,-8.22E+01,4.18E-02,1.95E-03,1.70E+04,,,,,,,
1.70E+03,1.25E-01,7.58E+02,1.25E-01,9.72E-12,2.07E-02,-8.22E+01,4.19E-02,2.27E-03,1.70E+04,,,,,,,
