environment.time,calcium_concentration.Cai,calcium_concentration.CaJSR,calcium_concentration.Cass,calcium_fluxes.J_rel,calcium_fluxes.J_up,membrane.V,non_inactivating_steady_state_potassium_current.i_Kss,sodium_calcium_exchange_current.i_NaCa,sodium_concentration.Nai,,,,39.16683597,0,0.391778304,0.271834143
5.16E+01,3.56E-01,2.07E+02,1.94E+00,4.26E+01,1.46E-01,-8.27E+01,2.25E-02,-7.53E-02,1.70E+04,,,,,,,
5.20E+01,3.55E-01,2.07E+02,1.87E+00,4.09E+01,1.45E-01,-8.28E+01,2.03E-02,-7.48E-02,1.70E+04,,,,,,,
5.24E+01,3.53E-01,2.07E+02,1.81E+00,3.92E+01,1.44E-01,-8.28E+01,1.82E-02,-7.43E-02,1.70E+04,,,,,,,
5.29E+01,3.51E-01,2.06E+02,1.75E+00,3.76E+01,1.44E-01,-8.29E+01,1.64E-02,-7.38E-02,1.70E+04,,,,,,,
5.33E+01,3.49E-01,2.06E+02,1.69E+00,3.61E+01,1.43E-01,-8.29E+01,1.48E-02,-7.33E-02,1.70E+04,,,,,,,
5.37E+01,3.47E-01,2.06E+02,1.63E+00,3.45E+01,1.42E-01,-8.30E+01,1.34E-02,-7.28E-02,1.70E+04,,,,,,,
5.41E+01,3.45E-01,2.05E+02,1.57E+00,3.31E+01,1.41E-01,-8.30E+01,1.21E-02,-7.23E-02,1.70E+04,,,,,,,
5.46E+01,3.44E-01,2.05E+02,1.52E+00,3.17E+01,1.40E-01,-8.30E+01,1.10E-02,-7.17E-02,1.70E+04,,,,,,,
5.50E+01,3.42E-01,2.05E+02,1.47E+00,3.03E+01,1.40E-01,-8.31E+01,1.00E-02,-7.12E-02,1.70E+04,,,,,,,
5.54E+01,3.40E-01,2.05E+02,1.42E+00,2.90E+01,1.39E-01,-8.31E+01,9.14E-03,-7.07E-02,1.70E+04,,,,,,,
5.59E+01,3.38E-01,2.05E+02,1.37E+00,2.77E+01,1.38E-01,-8.31E+01,8.38E-03,-7.01E-02,1.70E+04,,,,,,,
5.63E+01,3.36E-01,2.05E+02,1.32E+00,2.65E+01,1.37E-01,-8.31E+01,7.71E-03,-6.95E-02,1.70E+04,,,,,,,
5.67E+01,3.34E-01,2.05E+02,1.28E+00,2.53E+01,1.36E-01,-8.31E+01,7.13E-03,-6.90E-02,1.70E+04,,,,,,,
5.71E+01,3.33E-01,2.05E+02,1.23E+00,2.42E+01,1.35E-01,-8.31E+01,6.63E-03,-6.84E-02,1.70E+04,,,,,,,
5.76E+01,3.31E-01,2.05E+02,1.19E+00,2.31E+01,1.35E-01,-8.32E+01,6.21E-03,-6.79E-02,1.70E+04,,,,,,,
5.80E+01,3.29E-01,2.06E+02,1.15E+00,2.21E+01,1.34E-01,-8.32E+01,5.85E-03,-6.73E-02,1.70E+04,,,,,,,
5.84E+01,3.27E-01,2.06E+02,1.11E+00,2.11E+01,1.33E-01,-8.32E+01,5.55E-03,-6.67E-02,1.70E+04,,,,,,,
5.88E+01,3.26E-01,2.06E+02,1.08E+00,2.02E+01,1.32E-01,-8.32E+01,5.31E-03,-6.62E-02,1.70E+04,,,,,,,
5.93E+01,3.24E-01,2.06E+02,1.04E+00,1.92E+01,1.31E-01,-8.32E+01,5.11E-03,-6.56E-02,1.70E+04,,,,,,,
5.97E+01,3.22E-01,2.07E+02,1.01E+00,1.84E+01,1.31E-01,-8.32E+01,4.96E-03,-6.51E-02,1.70E+04,,,,,,,
6.01E+01,3.21E-01,2.07E+02,9.71E-01,1.75E+01,1.30E-01,-8.32E+01,4.85E-03,-6.45E-02,1.70E+04,,,,,,,
6.06E+01,3.19E-01,2.07E+02,9.37E-01,1.67E+01,1.29E-01,-8.32E+01,4.78E-03,-6.40E-02,1.70E+04,,,,,,,
6.10E+01,3.17E-01,2.08E+02,9.09E-01,1.60E+01,1.28E-01,-8.32E+01,4.74E-03,-6.35E-02,1.70E+04,,,,,,,
6.14E+01,3.16E-01,2.08E+02,8.89E-01,1.53E+01,1.27E-01,-8.32E+01,4.72E-03,-6.29E-02,1.70E+04,,,,,,,
6.15E+01,3.16E-01,2.08E+02,8.81E-01,1.52E+01,1.27E-01,-8.32E+01,4.72E-03,-6.29E-02,1.70E+04,,,,,,,
6.15E+01,3.16E-01,2.08E+02,8.78E-01,1.52E+01,1.27E-01,-8.32E+01,4.72E-03,-6.28E-02,1.70E+04,,,,,,,
6.15E+01,3.15E-01,2.08E+02,8.77E-01,1.51E+01,1.27E-01,-8.32E+01,4.72E-03,-6.28E-02,1.70E+04,,,,,,,
6.15E+01,3.15E-01,2.08E+02,8.76E-01,1.51E+01,1.27E-01,-8.32E+01,4.72E-03,-6.28E-02,1.70E+04,,,,,,,
6.15E+01,3.15E-01,2.08E+02,8.75E-01,1.50E+01,1.27E-01,-8.32E+01,4.72E-03,-6.28E-02,1.70E+04,,,,,,,
6.16E+01,3.15E-01,2.08E+02,8.73E-01,1.50E+01,1.27E-01,-8.32E+01,4.72E-03,-6.27E-02,1.70E+04,,,,,,,
6.16E+01,3.15E-01,2.08E+02,8.72E-01,1.50E+01,1.27E-01,-8.32E+01,4.73E-03,-6.27E-02,1.70E+04,,,,,,,
6.16E+01,3.15E-01,2.08E+02,8.70E-01,1.49E+01,1.27E-01,-8.32E+01,4.73E-03,-6.27E-02,1.70E+04,,,,,,,
6.17E+01,3.15E-01,2.08E+02,8.64E-01,1.48E+01,1.27E-01,-8.32E+01,4.73E-03,-6.26E-02,1.70E+04,,,,,,,
6.19E+01,3.14E-01,2.08E+02,8.54E-01,1.45E+01,1.27E-01,-8.32E+01,4.74E-03,-6.24E-02,1.70E+04,,,,,,,
6.21E+01,3.13E-01,2.09E+02,8.40E-01,1.42E+01,1.26E-01,-8.32E+01,4.76E-03,-6.21E-02,1.70E+04,,,,,,,
6.25E+01,3.12E-01,2.09E+02,8.17E-01,1.36E+01,1.26E-01,-8.32E+01,4.80E-03,-6.16E-02,1.70E+04,,,,,,,
6.32E+01,3.09E-01,2.10E+02,7.77E-01,1.26E+01,1.24E-01,-8.32E+01,4.92E-03,-6.08E-02,1.70E+04,,,,,,,
6.39E+01,3.07E-01,2.11E+02,7.39E-01,1.16E+01,1.23E-01,-8.32E+01,5.08E-03,-6.00E-02,1.70E+04,,,,,,,
6.46E+01,3.05E-01,2.12E+02,7.05E-01,1.08E+01,1.22E-01,-8.32E+01,5.29E-03,-5.92E-02,1.70E+04,,,,,,,
6.58E+01,3.01E-01,2.13E+02,6.52E-01,9.45E+00,1.20E-01,-8.32E+01,5.69E-03,-5.79E-02,1.70E+04,,,,,,,
6.70E+01,2.97E-01,2.15E+02,6.06E-01,8.29E+00,1.18E-01,-8.32E+01,6.16E-03,-5.66E-02,1.70E+04,,,,,,,
6.82E+01,2.94E-01,2.17E+02,5.64E-01,7.28E+00,1.17E-01,-8.31E+01,6.67E-03,-5.54E-02,1.70E+04,,,,,,,
6.93E+01,2.90E-01,2.19E+02,5.28E-01,6.39E+00,1.15E-01,-8.31E+01,7.21E-03,-5.43E-02,1.70E+04,,,,,,,
7.05E+01,2.87E-01,2.20E+02,4.96E-01,5.61E+00,1.13E-01,-8.31E+01,7.76E-03,-5.32E-02,1.70E+04,,,,,,,
7.17E+01,2.84E-01,2.23E+02,4.67E-01,4.93E+00,1.12E-01,-8.31E+01,8.31E-03,-5.22E-02,1.70E+04,,,,,,,
7.29E+01,2.81E-01,2.25E+02,4.42E-01,4.33E+00,1.10E-01,-8.31E+01,8.86E-03,-5.12E-02,1.70E+04,,,,,,,
7.49E+01,2.77E-01,2.28E+02,4.08E-01,3.50E+00,1.08E-01,-8.31E+01,9.74E-03,-4.96E-02,1.70E+04,,,,,,,
7.68E+01,2.73E-01,2.32E+02,3.79E-01,2.83E+00,1.06E-01,-8.30E+01,1.06E-02,-4.82E-02,1.70E+04,,,,,,,
7.88E+01,2.69E-01,2.35E+02,3.54E-01,2.29E+00,1.04E-01,-8.30E+01,1.14E-02,-4.69E-02,1.70E+04,,,,,,,
7.99E+01,2.67E-01,2.38E+02,3.43E-01,2.03E+00,1.03E-01,-8.30E+01,1.19E-02,-4.62E-02,1.70E+04,,,,,,,
8.05E+01,2.66E-01,2.39E+02,3.37E-01,1.90E+00,1.02E-01,-8.30E+01,1.21E-02,-4.59E-02,1.70E+04,,,,,,,
8.11E+01,2.65E-01,2.40E+02,3.31E-01,1.78E+00,1.02E-01,-8.30E+01,1.23E-02,-4.55E-02,1.70E+04,,,,,,,
8.17E+01,2.64E-01,2.41E+02,3.26E-01,1.66E+00,1.01E-01,-8.30E+01,1.26E-02,-4.51E-02,1.70E+04,,,,,,,
8.24E+01,2.63E-01,2.43E+02,3.21E-01,1.56E+00,1.01E-01,-8.30E+01,1.28E-02,-4.48E-02,1.70E+04,,,,,,,
8.30E+01,2.62E-01,2.44E+02,3.16E-01,1.46E+00,1.00E-01,-8.30E+01,1.30E-02,-4.44E-02,1.70E+04,,,,,,,
8.43E+01,2.60E-01,2.46E+02,3.07E-01,1.26E+00,9.90E-02,-8.30E+01,1.35E-02,-4.37E-02,1.70E+04,,,,,,,
8.57E+01,2.58E-01,2.49E+02,2.98E-01,1.09E+00,9.79E-02,-8.30E+01,1.40E-02,-4.30E-02,1.70E+04,,,,,,,
8.78E+01,2.55E-01,2.53E+02,2.87E-01,8.69E-01,9.63E-02,-8.29E+01,1.46E-02,-4.20E-02,1.70E+04,,,,,,,
8.99E+01,2.52E-01,2.58E+02,2.78E-01,6.97E-01,9.49E-02,-8.29E+01,1.53E-02,-4.11E-02,1.70E+04,,,,,,,
9.20E+01,2.50E-01,2.62E+02,2.70E-01,5.61E-01,9.35E-02,-8.29E+01,1.59E-02,-4.02E-02,1.70E+04,,,,,,,
9.41E+01,2.47E-01,2.66E+02,2.64E-01,4.52E-01,9.22E-02,-8.29E+01,1.64E-02,-3.94E-02,1.70E+04,,,,,,,
9.62E+01,2.45E-01,2.71E+02,2.59E-01,3.65E-01,9.10E-02,-8.29E+01,1.69E-02,-3.86E-02,1.70E+04,,,,,,,
9.84E+01,2.43E-01,2.75E+02,2.54E-01,2.96E-01,8.99E-02,-8.29E+01,1.74E-02,-3.79E-02,1.70E+04,,,,,,,
1.00E+02,2.41E-01,2.79E+02,2.50E-01,2.41E-01,8.88E-02,-8.29E+01,1.79E-02,-3.72E-02,1.70E+04,,,,,,,
1.04E+02,2.38E-01,2.86E+02,2.45E-01,1.76E-01,8.72E-02,-8.28E+01,1.86E-02,-3.62E-02,1.70E+04,,,,,,,
1.07E+02,2.35E-01,2.93E+02,2.40E-01,1.30E-01,8.57E-02,-8.28E+01,1.92E-02,-3.52E-02,1.70E+04,,,,,,,
1.10E+02,2.33E-01,2.99E+02,2.36E-01,9.69E-02,8.43E-02,-8.28E+01,1.98E-02,-3.43E-02,1.70E+04,,,,,,,
1.14E+02,2.30E-01,3.06E+02,2.33E-01,7.35E-02,8.30E-02,-8.28E+01,2.04E-02,-3.35E-02,1.70E+04,,,,,,,
1.17E+02,2.28E-01,3.12E+02,2.30E-01,5.67E-02,8.17E-02,-8.28E+01,2.09E-02,-3.27E-02,1.70E+04,,,,,,,
1.20E+02,2.26E-01,3.19E+02,2.27E-01,4.45E-02,8.05E-02,-8.28E+01,2.15E-02,-3.20E-02,1.70E+04,,,,,,,
1.24E+02,2.24E-01,3.25E+02,2.25E-01,3.55E-02,7.93E-02,-8.28E+01,2.19E-02,-3.12E-02,1.70E+04,,,,,,,
1.26E+02,2.22E-01,3.30E+02,2.24E-01,3.04E-02,7.85E-02,-8.27E+01,2.23E-02,-3.07E-02,1.70E+04,,,,,,,
1.29E+02,2.21E-01,3.35E+02,2.21E-01,2.62E-02,7.77E-02,-8.27E+01,2.26E-02,-3.02E-02,1.70E+04,,,,,,,
1.31E+02,2.19E-01,3.40E+02,2.20E-01,2.27E-02,7.69E-02,-8.27E+01,2.30E-02,-2.98E-02,1.70E+04,,,,,,,
1.33E+02,2.18E-01,3.43E+02,2.20E-01,2.08E-02,7.64E-02,-8.27E+01,2.32E-02,-2.94E-02,1.70E+04,,,,,,,
1.34E+02,2.18E-01,3.46E+02,2.18E-01,1.91E-02,7.59E-02,-8.27E+01,2.34E-02,-2.91E-02,1.70E+04,,,,,,,
1.35E+02,2.17E-01,3.48E+02,2.17E-01,1.80E-02,7.56E-02,-8.27E+01,2.35E-02,-2.89E-02,1.70E+04,,,,,,,
1.36E+02,2.17E-01,3.49E+02,2.17E-01,1.73E-02,7.54E-02,-8.27E+01,2.36E-02,-2.88E-02,1.70E+04,,,,,,,
1.37E+02,2.16E-01,3.51E+02,2.17E-01,1.66E-02,7.51E-02,-8.27E+01,2.37E-02,-2.86E-02,1.70E+04,,,,,,,
1.38E+02,2.16E-01,3.52E+02,2.16E-01,1.62E-02,7.50E-02,-8.27E+01,2.38E-02,-2.85E-02,1.70E+04,,,,,,,
1.38E+02,2.16E-01,3.53E+02,2.16E-01,1.59E-02,7.49E-02,-8.27E+01,2.38E-02,-2.85E-02,1.70E+04,,,,,,,
1.38E+02,2.15E-01,3.53E+02,2.16E-01,1.56E-02,7.47E-02,-8.27E+01,2.39E-02,-2.84E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.54E+02,2.15E-01,1.54E-02,7.47E-02,-8.27E+01,2.39E-02,-2.84E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.54E+02,2.16E-01,1.52E-02,7.46E-02,-8.27E+01,2.39E-02,-2.83E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.54E+02,2.15E-01,1.51E-02,7.46E-02,-8.27E+01,2.40E-02,-2.83E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.55E+02,2.15E-01,1.50E-02,7.45E-02,-8.27E+01,2.40E-02,-2.83E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.55E+02,2.16E-01,1.49E-02,7.45E-02,-8.27E+01,2.40E-02,-2.83E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.55E+02,2.15E-01,1.49E-02,7.45E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.55E+02,2.15E-01,1.48E-02,7.45E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.55E+02,2.15E-01,1.48E-02,7.44E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.55E+02,2.16E-01,1.48E-02,7.44E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.39E+02,2.15E-01,3.56E+02,2.15E-01,1.47E-02,7.44E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.47E-02,7.44E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.46E-02,7.44E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.16E-01,1.46E-02,7.43E-02,-8.27E+01,2.40E-02,-2.82E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.45E-02,7.43E-02,-8.27E+01,2.41E-02,-2.82E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.45E-02,7.43E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.44E-02,7.43E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.44E-02,7.43E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.56E+02,2.15E-01,1.44E-02,7.43E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.15E-01,3.57E+02,2.15E-01,1.43E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.43E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.43E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.42E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.42E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.42E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.42E-02,7.42E-02,-8.27E+01,2.41E-02,-2.81E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.41E-02,7.41E-02,-8.27E+01,2.41E-02,-2.80E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.41E-02,7.41E-02,-8.27E+01,2.41E-02,-2.80E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.41E-02,7.41E-02,-8.27E+01,2.41E-02,-2.80E-02,1.70E+04,,,,,,,
1.40E+02,2.14E-01,3.57E+02,2.15E-01,1.40E-02,7.41E-02,-8.27E+01,2.41E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.57E+02,2.15E-01,1.40E-02,7.41E-02,-8.27E+01,2.41E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.40E-02,7.41E-02,-8.27E+01,2.42E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.39E-02,7.41E-02,-8.27E+01,2.42E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.39E-02,7.41E-02,-8.27E+01,2.42E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.39E-02,7.40E-02,-8.27E+01,2.42E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.38E-02,7.40E-02,-8.27E+01,2.42E-02,-2.80E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.38E-02,7.40E-02,-8.27E+01,2.42E-02,-2.79E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.37E-02,7.40E-02,-8.27E+01,2.42E-02,-2.79E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.37E-02,7.40E-02,-8.27E+01,2.42E-02,-2.79E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.58E+02,2.15E-01,1.36E-02,7.39E-02,-8.27E+01,2.42E-02,-2.79E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.59E+02,2.14E-01,1.36E-02,7.39E-02,-8.27E+01,2.42E-02,-2.79E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.59E+02,2.14E-01,1.35E-02,7.39E-02,-8.27E+01,2.42E-02,-2.79E-02,1.70E+04,,,,,,,
1.41E+02,2.14E-01,3.59E+02,2.14E-01,1.34E-02,7.38E-02,-8.27E+01,2.43E-02,-2.79E-02,1.70E+04,,,,,,,
1.42E+02,2.14E-01,3.59E+02,2.14E-01,1.34E-02,7.38E-02,-8.27E+01,2.43E-02,-2.78E-02,1.70E+04,,,,,,,
1.42E+02,2.14E-01,3.60E+02,2.14E-01,1.33E-02,7.38E-02,-8.27E+01,2.43E-02,-2.78E-02,1.70E+04,,,,,,,
1.42E+02,2.14E-01,3.60E+02,2.14E-01,1.32E-02,7.37E-02,-8.27E+01,2.43E-02,-2.78E-02,1.70E+04,,,,,,,
1.42E+02,2.14E-01,3.60E+02,2.14E-01,1.31E-02,7.37E-02,-8.27E+01,2.43E-02,-2.78E-02,1.70E+04,,,,,,,
1.42E+02,2.14E-01,3.60E+02,2.14E-01,1.31E-02,7.37E-02,-8.27E+01,2.43E-02,-2.78E-02,1.70E+04,,,,,,,
1.42E+02,2.13E-01,3.60E+02,2.14E-01,1.30E-02,7.36E-02,-8.27E+01,2.43E-02,-2.77E-02,1.70E+04,,,,,,,
1.42E+02,2.13E-01,3.61E+02,2.14E-01,1.29E-02,7.36E-02,-8.27E+01,2.43E-02,-2.77E-02,1.70E+04,,,,,,,
1.42E+02,2.13E-01,3.61E+02,2.14E-01,1.29E-02,7.36E-02,-8.27E+01,2.44E-02,-2.77E-02,1.70E+04,,,,,,,
1.42E+02,2.13E-01,3.61E+02,2.14E-01,1.28E-02,7.35E-02,-8.27E+01,2.44E-02,-2.77E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.61E+02,2.14E-01,1.27E-02,7.35E-02,-8.27E+01,2.44E-02,-2.77E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.61E+02,2.14E-01,1.27E-02,7.35E-02,-8.27E+01,2.44E-02,-2.76E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.62E+02,2.13E-01,1.26E-02,7.34E-02,-8.27E+01,2.44E-02,-2.76E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.62E+02,2.14E-01,1.25E-02,7.34E-02,-8.27E+01,2.44E-02,-2.76E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.62E+02,2.14E-01,1.25E-02,7.34E-02,-8.27E+01,2.44E-02,-2.76E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.62E+02,2.13E-01,1.24E-02,7.34E-02,-8.27E+01,2.45E-02,-2.76E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.62E+02,2.13E-01,1.24E-02,7.33E-02,-8.27E+01,2.45E-02,-2.75E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.63E+02,2.13E-01,1.23E-02,7.33E-02,-8.27E+01,2.45E-02,-2.75E-02,1.70E+04,,,,,,,
1.43E+02,2.13E-01,3.63E+02,2.13E-01,1.22E-02,7.33E-02,-8.27E+01,2.45E-02,-2.75E-02,1.70E+04,,,,,,,
1.44E+02,2.13E-01,3.63E+02,2.13E-01,1.22E-02,7.32E-02,-8.27E+01,2.45E-02,-2.75E-02,1.70E+04,,,,,,,
1.44E+02,2.13E-01,3.63E+02,2.13E-01,1.21E-02,7.32E-02,-8.27E+01,2.45E-02,-2.75E-02,1.70E+04,,,,,,,
1.44E+02,2.13E-01,3.64E+02,2.13E-01,1.20E-02,7.32E-02,-8.27E+01,2.45E-02,-2.74E-02,1.70E+04,,,,,,,
1.44E+02,2.13E-01,3.64E+02,2.13E-01,1.20E-02,7.31E-02,-8.27E+01,2.45E-02,-2.74E-02,1.70E+04,,,,,,,
1.44E+02,2.12E-01,3.64E+02,2.13E-01,1.19E-02,7.31E-02,-8.27E+01,2.46E-02,-2.74E-02,1.70E+04,,,,,,,
1.44E+02,2.12E-01,3.64E+02,2.13E-01,1.19E-02,7.31E-02,-8.27E+01,2.46E-02,-2.74E-02,1.70E+04,,,,,,,
1.44E+02,2.12E-01,3.64E+02,2.13E-01,1.18E-02,7.30E-02,-8.27E+01,2.46E-02,-2.74E-02,1.70E+04,,,,,,,
1.44E+02,2.12E-01,3.65E+02,2.13E-01,1.17E-02,7.30E-02,-8.27E+01,2.46E-02,-2.73E-02,1.70E+04,,,,,,,
1.44E+02,2.12E-01,3.65E+02,2.13E-01,1.17E-02,7.30E-02,-8.27E+01,2.46E-02,-2.73E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.65E+02,2.13E-01,1.16E-02,7.29E-02,-8.27E+01,2.46E-02,-2.73E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.65E+02,2.13E-01,1.16E-02,7.29E-02,-8.27E+01,2.46E-02,-2.73E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.65E+02,2.12E-01,1.15E-02,7.29E-02,-8.27E+01,2.47E-02,-2.73E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.66E+02,2.13E-01,1.14E-02,7.28E-02,-8.27E+01,2.47E-02,-2.72E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.66E+02,2.13E-01,1.14E-02,7.28E-02,-8.27E+01,2.47E-02,-2.72E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.66E+02,2.12E-01,1.13E-02,7.28E-02,-8.27E+01,2.47E-02,-2.72E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.66E+02,2.12E-01,1.13E-02,7.27E-02,-8.27E+01,2.47E-02,-2.72E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.66E+02,2.12E-01,1.12E-02,7.27E-02,-8.27E+01,2.47E-02,-2.72E-02,1.70E+04,,,,,,,
1.45E+02,2.12E-01,3.67E+02,2.12E-01,1.12E-02,7.27E-02,-8.27E+01,2.47E-02,-2.71E-02,1.70E+04,,,,,,,
1.46E+02,2.12E-01,3.67E+02,2.12E-01,1.11E-02,7.27E-02,-8.27E+01,2.47E-02,-2.71E-02,1.70E+04,,,,,,,
1.46E+02,2.12E-01,3.67E+02,2.12E-01,1.11E-02,7.26E-02,-8.27E+01,2.48E-02,-2.71E-02,1.70E+04,,,,,,,
1.46E+02,2.12E-01,3.67E+02,2.12E-01,1.10E-02,7.26E-02,-8.27E+01,2.48E-02,-2.71E-02,1.70E+04,,,,,,,
1.46E+02,2.12E-01,3.67E+02,2.12E-01,1.09E-02,7.26E-02,-8.27E+01,2.48E-02,-2.71E-02,1.70E+04,,,,,,,
1.46E+02,2.11E-01,3.68E+02,2.12E-01,1.09E-02,7.25E-02,-8.27E+01,2.48E-02,-2.71E-02,1.70E+04,,,,,,,
1.46E+02,2.11E-01,3.68E+02,2.12E-01,1.08E-02,7.25E-02,-8.27E+01,2.48E-02,-2.70E-02,1.70E+04,,,,,,,
1.46E+02,2.11E-01,3.68E+02,2.12E-01,1.08E-02,7.25E-02,-8.27E+01,2.48E-02,-2.70E-02,1.70E+04,,,,,,,
1.46E+02,2.11E-01,3.68E+02,2.12E-01,1.07E-02,7.24E-02,-8.27E+01,2.48E-02,-2.70E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.69E+02,2.12E-01,1.07E-02,7.24E-02,-8.27E+01,2.49E-02,-2.70E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.69E+02,2.12E-01,1.06E-02,7.24E-02,-8.27E+01,2.49E-02,-2.70E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.69E+02,2.12E-01,1.06E-02,7.23E-02,-8.27E+01,2.49E-02,-2.69E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.69E+02,2.11E-01,1.05E-02,7.23E-02,-8.27E+01,2.49E-02,-2.69E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.69E+02,2.11E-01,1.05E-02,7.23E-02,-8.27E+01,2.49E-02,-2.69E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.70E+02,2.11E-01,1.04E-02,7.22E-02,-8.27E+01,2.49E-02,-2.69E-02,1.70E+04,,,,,,,
1.47E+02,2.11E-01,3.70E+02,2.11E-01,1.03E-02,7.22E-02,-8.27E+01,2.49E-02,-2.68E-02,1.70E+04,,,,,,,
