"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.08875335643388027e+01, 1.19852052943348941e-01, 6.51320558193965780e+02, 1.19850417283711846e-01, 4.46022700426374172e-11, 1.57373767737009063e-02,-3.79959823761900850e+01, 1.75201429346070259e+00, 9.53899880443937337e-02, 1.70586002506834884e+04
 2.09240890944374236e+01, 1.19853568305260463e-01, 6.51322347921147184e+02, 1.19851887876087249e-01, 9.71534684785361276e-11, 1.57380112841398641e-02,-3.67685809421877963e+01, 1.79941207023046190e+00, 9.84992299433529173e-02, 1.70586788550737874e+04
 2.09606446245360445e+01, 1.19855157346599198e-01, 6.51324137504068972e+02, 1.19853422487293457e-01, 1.79218478085565388e-10, 1.57386791596359175e-02,-3.53279553789491416e+01, 1.85504515522067237e+00, 1.02193845945327530e-01, 1.70587706473763646e+04
 2.09972001546346654e+01, 1.19856834306020010e-01, 6.51325926942864271e+02, 1.19855032056545213e-01, 3.03390237744161483e-10, 1.57393868499468223e-02,-3.36403981790007265e+01, 1.92021447000248813e+00, 1.06584963204753594e-01, 1.70588777193068199e+04
 2.10337556847332863e+01, 1.19858616267443499e-01, 6.51327716237671098e+02, 1.19856731023387952e-01, 4.92858387814928230e-10, 1.57401420937838370e-02,-3.16645553688269565e+01, 1.99651617794825764e+00, 1.11814758225805527e-01, 1.70590026384798366e+04
 2.10703112148319072e+01, 1.19860523954764805e-01, 6.51329505388633152e+02, 1.19858538006497928e-01, 7.89525547262222931e-10, 1.57409542788593364e-02,-2.93506191604631859e+01, 2.08587320415406596e+00, 1.18064024860387723e-01, 1.70591485001628353e+04
 2.11068667449305281e+01, 1.19862582694488157e-01, 6.51331294395900727e+02, 1.19860476060648688e-01, 1.26512029679933729e-09, 1.57418348780337496e-02,-2.66408534089010942e+01, 2.19051589314230322e+00, 1.25558576418657669e-01, 1.70593188978739490e+04
 2.11434222750291489e+01, 1.19864823471604445e-01, 6.51333083259631962e+02, 1.19862573744183867e-01, 2.04380512705377272e-09, 1.57427979277478571e-02,-2.34733766854597938e+01, 2.31283811663275785e+00, 1.34569370741258548e-01, 1.70595176945488674e+04
 2.11799778051277698e+01, 1.19867283825685927e-01, 6.51334871979994091e+02, 1.19864870027330567e-01, 3.35527773623837329e-09, 1.57438604341420367e-02,-1.97925917173065606e+01, 2.45499872333257319e+00, 1.45395183492991881e-01, 1.70597483854675120e+04
 2.11990566928972690e+01, 1.19868669031456307e-01, 6.51335805483505055e+02, 1.19866163108983320e-01, 4.40095841330249442e-09, 1.57444607708633194e-02,-1.76527018088241157e+01, 2.53765829165833168e+00, 1.51872137609505353e-01, 1.70598824039612555e+04
