"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.36933771359121351e+03, 1.53797086891580170e-01, 6.84730422654687459e+02, 1.53803293662308604e-01, 2.28369310132072363e-06, 3.88962431044839532e-02,-8.23546139250700691e+01, 3.74767578427519579e-02,-7.44485208793159870e-03, 1.70375811263965843e+04
 1.38813249424308469e+03, 1.50897300661063799e-01, 6.95891670509284609e+02, 1.50902792121203305e-01, 1.15759066776897956e-06, 3.75646078412353729e-02,-8.23411007882963304e+01, 3.79928616166397559e-02,-6.46485607073975840e-03, 1.70374810941569012e+04
 1.40692727489495587e+03, 1.48197294382878514e-01, 7.05880314945003079e+02, 1.48202425515053721e-01, 5.49133471106218288e-07, 3.63399342883324525e-02,-8.23288190054211242e+01, 3.84602464331013569e-02,-5.55330913164937909e-03, 1.70373776462392198e+04
 1.42572205554682705e+03, 1.45679159058564628e-01, 7.14842222456786772e+02, 1.45684408169307250e-01, 2.17363142023920976e-07, 3.52112775740187275e-02,-8.23176279299096478e+01, 3.88844836140322947e-02,-4.70397754537184992e-03, 1.70372710218133798e+04
 1.45726333377406763e+03, 1.41818921515293878e-01, 7.27924385784537435e+02, 1.41823356609497880e-01,-1.12112210043245399e-07, 3.35070363511541375e-02,-8.23009665324238995e+01, 3.95126080047462289e-02,-3.40350305007531021e-03, 1.70370855375737519e+04
 1.48880461200130821e+03, 1.38362712642898567e-01, 7.38991490430799558e+02, 1.38366569922678484e-01,-2.43011756043159790e-07, 3.20085174568722833e-02,-8.22865548482335356e+01, 4.00517682545051129e-02,-2.24071890046426397e-03, 1.70368926194545675e+04
 1.52034589022854880e+03, 1.35257838242761386e-01, 7.48457074585365717e+02, 1.35262023606060794e-01,-1.78778374954166251e-07, 3.06849437962842843e-02,-8.22740132430852356e+01, 4.05169956179163362e-02,-1.19741804457928125e-03, 1.70366930473485299e+04
 1.55188716845578938e+03, 1.32459837087370746e-01, 7.56645440815375650e+02, 1.32463527024428512e-01,-5.71200926384091898e-08, 2.95109452348967516e-02,-8.22630318164436574e+01, 4.09205553514183779e-02,-2.58279259781522017e-04, 1.70364875008459967e+04
 1.58342844668302996e+03, 1.29930979074500214e-01, 7.63809291507709872e+02, 1.29933220123087306e-01, 3.46933547527849407e-09, 2.84654828980635821e-02,-8.22533600934758340e+01, 4.12723585164165435e-02, 5.89660731004758016e-04, 1.70362765753948806e+04
 1.61496972491027054e+03, 1.27639336317271479e-01, 7.70144989698850623e+02, 1.27641899996051827e-01, 2.70532571520510423e-09, 2.75311146424674323e-02,-8.22447967674817875e+01, 4.15803701647108753e-02, 1.35734187342013328e-03, 1.70360607931948362e+04
